time, pkt length, dataRate (bps)
0, 157, 0
28.219635009765625, 107,  
0.500335693359375, 82,  
40.27435302734375, 107, 2768
0.300048828125, 82,  
21.159210205078125, 132,  
13.772430419921875, 107,  
22.032562255859375, 107,  
4.92791748046875, 82,  
23.674835205078125, 132, 4936
0.50030517578125, 82,  
22.958953857421875, 132,  
10.56536865234375, 82,  
38.279296875, 107,  
0.29827880859375, 82,  
21.294525146484375, 107, 4936
8.806304931640625, 107,  
40.978363037109375, 132,  
15.64422607421875, 82,  
34.416778564453125, 132, 3424
19.679046630859375, 82,  
30.3953857421875, 107,  
0.196502685546875, 82,  
21.28717041015625, 132,  
15.853240966796875, 82,  
33.3951416015625, 107, 4936
0.100067138671875, 107,  
28.84222412109375, 107,  
0.10015869140625, 82,  
35.991668701171875, 157,  
0.09716796875, 82,  
27.32781982421875, 107, 5136
9.43927001953125, 82,  
20.93280029296875, 107,  
0.196929931640625, 82,  
22.819244384765625, 132,  
0.20135498046875, 107,  
20.82562255859375, 107,  
17.638092041015625, 82, 5792
33.825439453125, 132,  
9.815826416015625, 82,  
21.1971435546875, 132,  
3.802154541015625, 82,  
21.090240478515625, 107,  
0.19866943359375, 82,  
20.8162841796875, 107, 5592
17.94073486328125, 107,  
31.1185302734375, 132,  
15.37286376953125, 82,  
20.849884033203125, 132, 3424
11.1368408203125, 82,  
21.632965087890625, 107,  
0.1004638671875, 82,  
23.064117431640625, 132,  
17.7764892578125, 82,  
21.049072265625, 107,  
0.400238037109375, 107,  
20.714385986328125, 107, 6648
0.2001953125, 82,  
20.714324951171875, 157,  
18.7130126953125, 82,  
41.27276611328125, 107, 3424
5.928741455078125, 82,  
21.02874755859375, 107,  
1.318206787109375, 82,  
22.076324462890625, 132,  
0.200103759765625, 107,  
28.78570556640625, 107,  
11.140716552734375, 82,  
20.8900146484375, 132, 6448
0.30023193359375, 82,  
33.497222900390625, 132,  
0.397735595703125, 82,  
23.667572021484375, 107,  
2.501251220703125, 82,  
36.941162109375, 107, 4936
14.737518310546875, 107,  
20.8878173828125, 132,  
0.20013427734375, 82,  
26.61956787109375, 132,  
0.098846435546875, 82,  
21.284210205078125, 107,  
0.401031494140625, 82,  
26.72894287109375, 132, 6648
17.324981689453125, 82,  
20.784088134765625, 107,  
0.300567626953125, 107,  
28.0416259765625, 107,  
0.2984619140625, 82,  
21.452545166015625, 157, 4936
0.399932861328125, 82,  
39.143768310546875, 107,  
0.098907470703125, 82,  
