Packet Inter-arrival (ms), Packet Length (bytes), Data Rate (bps)
21.363037109375, 161, 
22.841064453125, 186, 54448
22.87225341796875, 1543, 
0.4002685546875, 1543, 
16.47027587890625, 1543, 
0.199737548828125, 1543, 
0.200531005859375, 126, 
21.2559814453125, 161, 
32.140045166015625, 186, 53160
36.460357666015625, 1543, 
0.397491455078125, 1543, 
0.400146484375, 1543, 
0.60333251953125, 1543, 
0.29937744140625, 126, 
22.032012939453125, 186, 
22.76708984375, 161, 
22.807403564453125, 1543, 54648
0.503204345703125, 1543, 
13.9210205078125, 1543, 
0.402191162109375, 1543, 
20.06085205078125, 126, 
21.504364013671875, 186, 
37.39654541015625, 161, 51872
21.11224365234375, 1543, 
17.62322998046875, 1543, 
0.40313720703125, 1543, 
11.964202880859375, 1543, 
0.402862548828125, 151, 
36.55120849609375, 161, 
22.848846435546875, 161, 53160
22.076171875, 1543, 
0.50030517578125, 1543, 
0.397735595703125, 1543, 
8.834320068359375, 1543, 
6.917633056640625, 151, 
21.732635498046875, 161, 
22.51153564453125, 186, 53160
30.3848876953125, 1543, 
18.798858642578125, 1543, 
0.400054931640625, 1543, 
0.40020751953125, 1543, 
0.69970703125, 126, 
22.87420654296875, 161, 
34.023681640625, 186, 53160
22.533203125, 1543, 
0.300628662109375, 1543, 
12.760894775390625, 1543, 
0.4002685546875, 1543, 
0.40301513671875, 126, 
22.39239501953125, 186, 
22.95513916015625, 161, 
23.07379150390625, 1543, 54648
4.141754150390625, 1543, 
0.29833984375, 1543, 
14.41070556640625, 1543, 
0.402587890625, 126, 
23.019561767578125, 186, 
21.843292236328125, 161, 
22.76019287109375, 1543, 53160
0.3006591796875, 1543, 
10.008087158203125, 1543, 
0.098663330078125, 1543, 
0.10003662109375, 151, 
32.218597412109375, 161, 
22.469207763671875, 161, 
21.574371337890625, 1543, 
10.20709228515625, 1543, 65504
0.100128173828125, 1543, 
15.610809326171875, 1543, 
5.5037841796875, 151, 
31.021575927734375, 161, 
