time, pkt length
0, 157
0.4566833972930908, 82
0.002001523971557617, 107
0.0030019283294677734, 82
0.4593174457550049, 132
0.0020012855529785156, 107
0.003000497817993164, 107
0.42939066886901855, 82
0.004021406173706055, 107
0.002977132797241211, 82
0.3909134864807129, 132
0.0010006427764892578, 82
0.003001689910888672, 132
0.3189549446105957, 107
0.013015985488891602, 107
0.005997419357299805, 82
0.33923983573913574, 132
0.0060272216796875, 82
0.0049746036529541016, 107
0.32813572883605957, 82
0.0019969940185546875, 132
0.004003286361694336, 82
0.31879401206970215, 132
0.0030035972595214844, 82
0.00402069091796875, 107
0.32305002212524414, 82
0.002008199691772461, 107
0.003001689910888672, 107
0.31763410568237305, 157
0.007998466491699219, 82
0.005005359649658203, 107
0.32181406021118164, 82
0.0029518604278564453, 107
0.0030138492584228516, 82
0.3226969242095947, 132
0.0040051937103271484, 107
0.004002809524536133, 107
0.3279540538787842, 82
0.007004499435424805, 107
0.0030019283294677734, 82
0.6251862049102783, 132
0.004002094268798828, 82
0.001988649368286133, 132
0.4730570316314697, 107
0.0019805431365966797, 107
0.0030057430267333984, 82
0.3207542896270752, 132
0.0040018558502197266, 82
0.0030024051666259766, 107
0.33165812492370605, 82
0.001947641372680664, 132
0.0031065940856933594, 82
0.3224790096282959, 132
0.004981279373168945, 82
0.003002166748046875, 107
0.3317282199859619, 82
0.004010915756225586, 107
0.0030012130737304688, 107
0.3322296142578125, 157
0.0029938220977783203, 82
0.004002094268798828, 107
0.38057899475097656, 82
0.0050127506256103516, 107
0.0029909610748291016, 82
0.33516621589660645, 132
0.0040035247802734375, 107
0.0030035972595214844, 107
0.4110560417175293, 82
0.004995822906494141, 107
0.004009246826171875, 82
0.323805570602417, 132
0.0020008087158203125, 82
0.002027273178100586, 132
0.3163261413574219, 107
0.007027626037597656, 107
0.002981424331665039, 82
0.559516191482544, 132
0.005002021789550781, 82
0.0030257701873779297, 107
0.5083177089691162, 82
0.004002809524536133, 132
0.0020012855529785156, 82
0.3102140426635742, 132
0.005003213882446289, 82
0.0010001659393310547, 107
0.415341854095459, 82
0.0010006427764892578, 107
0.0010008811950683594, 107
0.3159019947052002, 157
0.0019981861114501953, 82
0.0020287036895751953, 107
0.32607197761535645, 82
0.008020639419555664, 107
0.003985881805419922, 82
0.3374624252319336, 132
0.0039904117584228516, 107
0.030016183853149414, 107
0.35886716842651367, 82
0.0030035972595214844, 107
0.0030198097229003906, 82
0.32419562339782715, 132
0.004010438919067383, 82
0.004029512405395508, 132
0.42026615142822266, 107
0.005007028579711914, 107
0.003013134002685547, 82
0.33147239685058594, 132
0.003999233245849609, 82
0.0040149688720703125, 107
0.33228206634521484, 82
0.0019443035125732422, 132
0.0020117759704589844, 82
0.32245492935180664, 132
0.0029850006103515625, 82
0.004095792770385742, 107
0.32355332374572754, 82
0.0020101070404052734, 107
0.003002166748046875, 107
0.568690299987793, 157
0.003018617630004883, 82
0.0030210018157958984, 107
0.3296210765838623, 82
0.002020597457885742, 107
0.002984762191772461, 82
0.31531548500061035, 132
0.001001119613647461, 107
0.0010025501251220703, 107
0.32295942306518555, 82
0.0029981136322021484, 107
0.003998756408691406, 82
0.32772111892700195, 132
0.002992868423461914, 82
0.0030028820037841797, 132
0.32217955589294434, 107
0.004003763198852539, 107
0.004000186920166016, 82
0.3320136070251465, 132
0.0039823055267333984, 82
0.0029990673065185547, 107
0.4542083740234375, 82
0.001982450485229492, 132
0.003100156784057617, 82
0.41622352600097656, 132
0.004011392593383789, 82
0.0030012130737304688, 107
0.34391283988952637, 82
0.005002498626708984, 107
0.0030031204223632812, 107
0.3361635208129883, 157
0.005003452301025391, 82
0.004003047943115234, 107
0.5256714820861816, 82
0.003001689910888672, 107
0.0029850006103515625, 82
0.3172187805175781, 132
0.0019998550415039062, 107
0.003002643585205078, 107
0.3120858669281006, 82
0.005003690719604492, 107
0.0029990673065185547, 82
0.33170223236083984, 132
0.006981372833251953, 82
0.003996849060058594, 132
0.33022451400756836, 107
0.002001523971557617, 107
0.0030019283294677734, 82
0.5647995471954346, 132
0.001983642578125, 82
0.003002643585205078, 107
0.32565927505493164, 82
0.002001523971557617, 132
0.0030019283294677734, 82
0.3189883232116699, 132
0.0040094852447509766, 82
0.003996849060058594, 107
