0, 157
0, 82
0.38181185722351074, 82
0.327838659286499, 82
0, 82
0.31604766845703125, 82
0.3513524532318115, 82
0, 107
0.36910295486450195, 107
0.33990049362182617, 82
0, 107
0.31342387199401855, 82
0.29300498962402344, 82
0, 82
0.33530569076538086, 82
0.3292045593261719, 82
0, 107
0.32681727409362793, 82
0.5138957500457764, 107
0, 82
0.360795259475708, 82
0.3389573097229004, 82
0, 132
0.316436767578125, 82
0.3202202320098877, 82
0, 107
0.3730001449584961, 82
0.28212523460388184, 82
0, 82
0.3198847770690918, 82
0.29700493812561035, 82
0, 82
0.43740320205688477, 107
0.2970147132873535, 82
0, 132
0.3401322364807129, 82
0.342456579208374, 82
0, 82
0.32086873054504395, 82
0.2691829204559326, 82
0, 82
0.30679917335510254, 82
0.45972418785095215, 107
0, 107
0.3295581340789795, 82
0.3449747562408447, 82
0, 132
0.34232211112976074, 82
0.30887842178344727, 82
0, 82
0.2965109348297119, 82
0.2967264652252197, 82
0, 107
0.3073146343231201, 82
0.354020357131958, 82
0, 82
0.4503483772277832, 107
0.3051464557647705, 82
0, 107
0.32979607582092285, 82
0.31090211868286133, 82
