time, pkt length
0, 157
21.234893798828125, 107
0.40045166015625, 82
22.138641357421875, 107
0.2998046875, 82
38.06964111328125, 132
0.500274658203125, 107
22.68231201171875, 107
0.300140380859375, 82
33.902862548828125, 132
0.40020751953125, 82
24.144012451171875, 132
0.097564697265625, 82
20.966888427734375, 107
0.4974365234375, 82
22.4786376953125, 107
0.201568603515625, 107
21.916900634765625, 132
3.615386962890625, 82
28.6234130859375, 132
0.29833984375, 82
21.82177734375, 107
0.500213623046875, 82
25.788665771484375, 132
0.803009033203125, 82
21.95074462890625, 107
0.2005615234375, 107
21.011444091796875, 107
0.400177001953125, 82
21.861572265625, 157
0.4002685546875, 82
22.779510498046875, 107
9.530426025390625, 82
25.170166015625, 107
0.403228759765625, 82
22.50811767578125, 132
0.1976318359375, 107
22.045379638671875, 107
0.5003662109375, 82
22.26971435546875, 132
0.901580810546875, 82
22.6922607421875, 132
0.600555419921875, 82
21.92547607421875, 107
0.20013427734375, 82
21.160125732421875, 107
0.10015869140625, 107
27.41876220703125, 132
0.200164794921875, 82
29.104644775390625, 132
7.4759521484375, 82
22.239837646484375, 107
0.699951171875, 82
22.35650634765625, 132
0.6005859375, 82
24.027069091796875, 107
1.000457763671875, 107
30.683929443359375, 107
0.500457763671875, 82
37.17236328125, 157
0.40008544921875, 82
22.792877197265625, 107
0.50262451171875, 82
22.378326416015625, 107
0.29986572265625, 82
21.5208740234375, 132
11.986328125, 107
21.48883056640625, 107
0.40087890625, 82
22.874664306640625, 132
1.416229248046875, 82
21.569580078125, 132
0.200042724609375, 82
31.233917236328125, 107
0.5001220703125, 82
22.90704345703125, 107
0.399871826171875, 107
22.5440673828125, 132
0.699615478515625, 82
22.875152587890625, 132
0.398101806640625, 82
22.50689697265625, 107
1.607086181640625, 82
21.494537353515625, 132
0.397979736328125, 82
22.736236572265625, 107
0.196044921875, 107
21.31024169921875, 107
0.699951171875, 82
21.614715576171875, 157
0.400360107421875, 82
20.714080810546875, 107
0.30096435546875, 82
20.94952392578125, 107
0.599945068359375, 82
28.3353271484375, 132
3.904083251953125, 107
21.0806884765625, 107
0.500244140625, 82
22.415740966796875, 132
0.198516845703125, 82
36.202362060546875, 132
0.300201416015625, 82
21.8824462890625, 107
0.499267578125, 82
24.239898681640625, 107
0.094757080078125, 107
21.168426513671875, 132
0.4005126953125, 82
32.886962890625, 132
0.899749755859375, 82
22.92431640625, 107
9.003204345703125, 82
23.45953369140625, 132
9.8521728515625, 82
23.7371826171875, 107
0.400146484375, 107
22.6551513671875, 107
0.697509765625, 82
22.93560791015625, 157
0.3978271484375, 82
29.819732666015625, 107
0.200164794921875, 82
21.114501953125, 107
0.200164794921875, 82
20.914337158203125, 132
0.10015869140625, 107
23.3558349609375, 107
0.098419189453125, 82
25.11962890625, 132
3.310638427734375, 82
33.07147216796875, 132
0.194854736328125, 82
21.471832275390625, 107
0.7989501953125, 82
22.9486083984375, 107
0.30230712890625, 107
39.80426025390625, 132
6.61187744140625, 82
22.7149658203125, 132
0.400238037109375, 82
22.86053466796875, 107
0.29852294921875, 82
21.326995849609375, 132
0.30010986328125, 82
36.43426513671875, 107
0.400054931640625, 107
22.732635498046875, 107
0.3001708984375, 82
32.10552978515625, 157
0.6005859375, 82
22.462860107421875, 107
0.500518798828125, 82
22.627899169921875, 107
5.706451416015625, 82
32.9722900390625, 132
0.499420166015625, 107
22.88360595703125, 107
0.30010986328125, 82
22.983062744140625, 132
6.5257568359375, 82
22.24163818359375, 132
0.498077392578125, 82
21.789215087890625, 107
1.60296630859375, 82
22.003875732421875, 107
0.400421142578125, 107
23.98565673828125, 132
0.800628662109375, 82
23.263885498046875, 132
0.10162353515625, 82
22.137420654296875, 107
0.501495361328125, 82
22.336334228515625, 132
0.40032958984375, 82
26.714263916015625, 107
10.0294189453125, 107
23.2578125, 107
0.798370361328125, 82
22.659881591796875, 157
0.60028076171875, 82
21.39630126953125, 107
0.198089599609375, 82
21.75592041015625, 107
0.2003173828125, 82
21.2783203125, 132
0.89892578125, 107
22.61529541015625, 107
0.50091552734375, 82
27.372955322265625, 132
0.70098876953125, 82
23.208038330078125, 132
4.725189208984375, 82
22.484619140625, 107
0.300140380859375, 82
22.651397705078125, 107
0.19927978515625, 107
25.432891845703125, 132
0.20013427734375, 82
21.11456298828125, 132
9.906829833984375, 82
21.314605712890625, 107
6.704620361328125, 82
36.608642578125, 132
0.602630615234375, 82
23.147369384765625, 107
12.408660888671875, 107
24.17315673828125, 107
0.502593994140625, 82
23.638397216796875, 157
0.399658203125, 82
30.245269775390625, 107
0.99951171875, 82
