time, pkt length
0, 157
0.502286434173584, 82
0.006023883819580078, 107
0.001979827880859375, 82
0.32768893241882324, 132
0.0030045509338378906, 107
0.0019989013671875, 107
0.5202021598815918, 82
0.004973173141479492, 107
0.0030019283294677734, 82
0.32333922386169434, 132
0.0020003318786621094, 82
0.0010156631469726562, 132
0.3132343292236328, 107
0.0030024051666259766, 107
0.002022266387939453, 82
0.3176431655883789, 132
0.0019478797912597656, 82
0.0010001659393310547, 107
0.3124244213104248, 82
0.0009794235229492188, 132
0.001999378204345703, 82
0.31964588165283203, 132
0.0050029754638671875, 82
0.0029931068420410156, 107
0.32077455520629883, 82
0.0010008811950683594, 107
0.002000570297241211, 107
0.3199903964996338, 157
0.0039825439453125, 82
0.003001689910888672, 107
0.4864182472229004, 82
0.0019674301147460938, 107
0.0010051727294921875, 82
0.32090210914611816, 132
0.004002094268798828, 107
0.004007577896118164, 107
0.39989423751831055, 82
0.0029807090759277344, 107
0.0020017623901367188, 82
0.31808900833129883, 132
0.0019843578338623047, 82
0.0010089874267578125, 132
0.324507474899292, 107
0.006003379821777344, 107
0.0030024051666259766, 82
0.3336491584777832, 132
0.004003047943115234, 82
0.003973484039306641, 107
0.553959846496582, 82
0.0029954910278320312, 132
0.0009987354278564453, 82
0.3190035820007324, 132
0.0020210742950439453, 82
0.0019822120666503906, 107
0.31894445419311523, 82
0.0019609928131103516, 107
0.001986980438232422, 107
0.31172847747802734, 157
0.0020012855529785156, 82
0.0020012855529785156, 107
0.32085657119750977, 82
0.0020024776458740234, 107
0.001992940902709961, 82
0.32575464248657227, 132
0.004978179931640625, 107
0.004002571105957031, 107
0.3257758617401123, 82
0.00400233268737793, 107
0.003022432327270508, 82
0.3292078971862793, 132
0.0040323734283447266, 82
0.0030019283294677734, 132
0.3204474449157715, 107
0.0020012855529785156, 107
0.0010006427764892578, 82
0.30921292304992676, 132
0.0010006427764892578, 82
0.0020012855529785156, 107
0.31238269805908203, 82
0.0050067901611328125, 132
0.0060272216796875, 82
0.41540074348449707, 132
0.0020036697387695312, 82
0.0030188560485839844, 107
0.3257133960723877, 82
0.005026102066040039, 107
0.002989053726196289, 107
0.4461522102355957, 157
0.0020017623901367188, 82
0.004002809524536133, 107
0.32303571701049805, 82
0.0040247440338134766, 107
0.004002809524536133, 82
0.3336005210876465, 132
0.001997709274291992, 107
0.03604269027709961, 107
0.3242616653442383, 82
0.004982948303222656, 107
0.003001689910888672, 82
0.3317911624908447, 132
0.0019855499267578125, 82
0.0019998550415039062, 132
0.44479846954345703, 107
0.0019469261169433594, 107
0.003000974655151367, 82
0.3188650608062744, 132
0.007997989654541016, 82
0.003009319305419922, 107
0.6367032527923584, 82
0.0029938220977783203, 132
0.004000425338745117, 82
0.40970611572265625, 132
0.0020008087158203125, 82
0.005298614501953125, 107
0.32387471199035645, 82
0.007000923156738281, 107
0.0030257701873779297, 107
0.47434353828430176, 157
0.002994537353515625, 82
0.003002643585205078, 107
0.32799410820007324, 82
0.004024028778076172, 107
0.00400233268737793, 82
0.33617448806762695, 132
0.00400233268737793, 107
0.004009723663330078, 107
0.3375272750854492, 82
0.0030019283294677734, 107
0.002999544143676758, 82
0.31914281845092773, 132
0.004025697708129883, 82
0.003002166748046875, 132
0.3392331600189209, 107
0.0019712448120117188, 107
0.004002809524536133, 82
0.3440060615539551, 132
0.002002239227294922, 82
0.003981351852416992, 107
0.3248903751373291, 82
0.0019998550415039062, 132
0.0030019283294677734, 82
0.31748175621032715, 132
0.004001617431640625, 82
0.004003286361694336, 107
0.3409740924835205, 82
0.002992391586303711, 107
0.003001689910888672, 107
0.3307359218597412, 157
0.004024028778076172, 82
0.0039730072021484375, 107
0.33451247215270996, 82
0.0019483566284179688, 107
0.0030012130737304688, 82
0.5672900676727295, 132
0.0010013580322265625, 107
0.004001617431640625, 107
0.3112142086029053, 82
0.0020012855529785156, 107
0.0030024051666259766, 82
0.324904203414917, 132
0.004984855651855469, 82
0.0030040740966796875, 132
0.33223605155944824, 107
0.0019578933715820312, 107
0.0029892921447753906, 82
0.3323326110839844, 132
0.003002166748046875, 82
0.004994392395019531, 107
0.334458589553833, 82
0.002965688705444336, 132
0.0030176639556884766, 82
0.31870436668395996, 132
0.008003950119018555, 82
0.0020017623901367188, 107
0.5058565139770508, 82
0.004998922348022461, 107
0.004031181335449219, 107
0.338001012802124, 157
0.0040018558502197266, 82
0.004002809524536133, 107
0.5455303192138672, 82
0.0020029544830322266, 107
0.003073453903198242, 82
0.3298494815826416, 132
0.004003286361694336, 107
0.0040132999420166016, 107
0.33966922760009766, 82
0.005002498626708984, 107
0.0020024776458740234, 82
0.5011000633239746, 132
0.004024505615234375, 82
0.0030024051666259766, 132
0.3361837863922119, 107
0.0019593238830566406, 107
0.0030024051666259766, 82
0.32666850090026855, 132
0.00497889518737793, 82
0.0020046234130859375, 107
0.489027738571167, 82
0.005032777786254883, 132
0.002975940704345703, 82
0.5822110176086426, 132
0.0050106048583984375, 82
0.002999544143676758, 107
0.39772725105285645, 82
0.005000591278076172, 107
0.0029969215393066406, 107
0.3403663635253906, 157
0.008030176162719727, 82
0.003968715667724609, 107
0.34093260765075684, 82
0.003001689910888672, 107
0.0029938220977783203, 82
0.3237881660461426, 132
0.002012014389038086, 107
0.004045963287353516, 107
0.5969548225402832, 82
0.0020017623901367188, 107
0.0030014514923095703, 82
