time, pkt length
0, 157
21.89166259765625, 107
0.303009033203125, 82
23.583984375, 107
0.40032958984375, 82
39.997467041015625, 132
16.021636962890625, 107
33.047607421875, 107
6.94775390625, 82
21.9185791015625, 132
0.099609375, 82
20.88751220703125, 132
16.300811767578125, 82
47.2440185546875, 107
0.201904296875, 82
21.617279052734375, 107
0.098541259765625, 107
38.222076416015625, 132
0.30047607421875, 82
21.894744873046875, 132
0.0985107421875, 82
21.52166748046875, 107
0.200103759765625, 82
20.71429443359375, 132
7.30499267578125, 82
54.35321044921875, 107
0.40045166015625, 107
22.33172607421875, 107
0.0986328125, 82
29.0867919921875, 157
0.403045654296875, 82
22.2587890625, 107
0.09991455078125, 82
28.844940185546875, 107
0.30023193359375, 82
22.413604736328125, 132
0.399810791015625, 107
41.758575439453125, 107
19.61334228515625, 82
21.707977294921875, 132
0.297821044921875, 82
22.28045654296875, 132
0.300262451171875, 82
22.5499267578125, 107
15.329254150390625, 82
21.763458251953125, 107
0.09954833984375, 107
24.147186279296875, 132
15.810028076171875, 82
36.75439453125, 132
0.300323486328125, 82
22.235382080078125, 107
0.0999755859375, 82
38.488861083984375, 132
0.09893798828125, 82
54.3812255859375, 107
0.40032958984375, 107
22.679779052734375, 107
0.30023193359375, 82
41.128509521484375, 157
19.1181640625, 82
31.412261962890625, 107
3.010589599609375, 82
22.575408935546875, 107
17.747283935546875, 82
33.437652587890625, 132
0.0992431640625, 107
21.348419189453125, 107
0.097900390625, 82
21.606414794921875, 132
13.369384765625, 82
38.86199951171875, 132
0.095977783203125, 82
22.35418701171875, 107
0.402587890625, 82
22.5155029296875, 107
0.497589111328125, 107
29.98675537109375, 132
0.100128173828125, 82
21.420867919921875, 132
2.512908935546875, 82
41.412139892578125, 107
0.099334716796875, 82
42.429229736328125, 132
10.106842041015625, 82
20.814300537109375, 107
14.5101318359375, 107
21.097015380859375, 107
0.400421142578125, 82
22.244354248046875, 157
0.201812744140625, 82
32.341400146484375, 107
12.20843505859375, 82
22.186065673828125, 107
0.3001708984375, 82
22.71826171875, 132
2.99871826171875, 107
20.8887939453125, 107
0.10186767578125, 82
22.988739013671875, 132
5.85455322265625, 82
21.662750244140625, 132
0.39727783203125, 82
22.4759521484375, 107
0.2000732421875, 82
21.5496826171875, 107
0.100250244140625, 107
21.488433837890625, 132
0.200469970703125, 82
37.88836669921875, 132
0.3001708984375, 82
22.015899658203125, 107
0.09747314453125, 82
21.251129150390625, 132
0.30010986328125, 82
28.202880859375, 107
0.400115966796875, 107
22.858062744140625, 107
0.303131103515625, 82
32.743743896484375, 157
0.10125732421875, 82
46.869537353515625, 107
0.3021240234375, 82
22.8577880859375, 107
0.300201416015625, 82
55.98468017578125, 132
15.363800048828125, 107
22.545989990234375, 107
18.50982666015625, 82
22.441253662109375, 132
0.300384521484375, 82
22.91949462890625, 132
0.200164794921875, 82
46.777984619140625, 107
0.09820556640625, 82
21.900115966796875, 107
0.199859619140625, 107
21.861297607421875, 132
14.791717529296875, 82
22.2337646484375, 132
0.100006103515625, 82
31.959930419921875, 107
0.10162353515625, 82
