1584090795.0418253, 157
1584090795.6658204, 82
0.3124516010284424, 82
0.29019927978515625, 82
1584090796.8700612, 82
0.2710537910461426, 82
0.28847527503967285, 82
1584090798.2521522, 107
0.4247610569000244, 107
0.28612637519836426, 82
1584090799.8128653, 107
0.30312657356262207, 82
0.34907007217407227, 82
1584090801.1026607, 82
0.3057982921600342, 82
0.32328081130981445, 82
1584090802.480277, 107
0.28749966621398926, 82
0.5271618366241455, 107
1584090803.8970919, 82
0.317401647567749, 82
0.32271265983581543, 82
1584090805.4880366, 132
0.31258511543273926, 82
0.32321834564208984, 82
1584090806.8757432, 107
0.3202364444732666, 82
0.33850765228271484, 82
1584090808.1868358, 82
0.321030855178833, 82
0.3188633918762207, 82
