time, pkt length, dataRate (bps)
0, 157, 0
22.106903076171875, 107, 1256
14.909698486328125, 82, 
20.714385986328125, 107, 
0.1002197265625, 82, 
20.64361572265625, 132, 
1.606597900390625, 107, 
27.50390625, 107, 
0.1002197265625, 82, 
20.7142333984375, 132, 6448
0.200164794921875, 82, 
20.71441650390625, 132, 
0.10015869140625, 82, 
31.021392822265625, 107, 
0.10009765625, 82, 
20.737060546875, 107, 
1.00067138671875, 107, 
20.60784912109375, 132, 6648
19.355560302734375, 82, 
21.451263427734375, 132, 
0.199798583984375, 82, 
21.636077880859375, 107, 
0.40252685546875, 82, 
22.613433837890625, 132, 
0.400421142578125, 82, 
22.873321533203125, 107, 6648
0.20147705078125, 107, 
21.79901123046875, 107, 
0.5003662109375, 82, 
22.694366455078125, 157, 
0.300384521484375, 82, 
29.4410400390625, 107, 
0.600799560546875, 82, 
22.176239013671875, 107, 6648
0.4000244140625, 82, 
22.531646728515625, 132, 
14.54266357421875, 107, 
21.881103515625, 107, 
14.01019287109375, 82, 
22.61456298828125, 132, 4936
0.20013427734375, 82, 
30.19207763671875, 132, 
0.30029296875, 82, 
23.543731689453125, 107, 
0.298675537109375, 82, 
21.491943359375, 107, 
12.897430419921875, 107, 
28.137420654296875, 132, 6648
17.712615966796875, 82, 
22.34912109375, 132, 
15.36767578125, 82, 
21.479888916015625, 107, 3424
18.593719482421875, 82, 
26.2086181640625, 132, 
0.39984130859375, 82, 
22.170654296875, 107, 
7.917755126953125, 107, 
22.4154052734375, 107, 4936
14.010589599609375, 82, 
20.812469482421875, 157, 
0.101959228515625, 82, 
23.083740234375, 107, 
0.0948486328125, 82, 
20.926239013671875, 107, 
0.2020263671875, 82, 
38.83026123046875, 132, 6448
16.51763916015625, 107, 
21.076812744140625, 107, 
0.49981689453125, 82, 
22.230926513671875, 132, 
0.0999755859375, 82, 
21.0771484375, 132, 5136
0.50054931640625, 82, 
30.870208740234375, 107, 
14.130035400390625, 82, 
21.8724365234375, 107, 
13.4075927734375, 107, 
24.717132568359375, 132, 4936
1.100799560546875, 82, 
20.914520263671875, 132, 
0.10009765625, 82, 
20.71429443359375, 107, 
13.84197998046875, 82, 
23.71661376953125, 132, 
0.0999755859375, 82, 
20.815765380859375, 107, 6648
13.81842041015625, 107, 
20.913421630859375, 107, 
0.20013427734375, 82, 
38.35400390625, 157, 
0.298431396484375, 82, 
41.43402099609375, 107, 5136
15.725738525390625, 82, 
22.673736572265625, 107, 
