time, pkt length, dataRate (bps)
0, 157, 0
21.0848388671875, 107,  
0.098419189453125, 82,  
20.750946044921875, 107,  
0.19427490234375, 82,  
21.271575927734375, 132, 4280
0.298370361328125, 107,  
21.002685546875, 107,  
0.098846435546875, 82,  
20.737213134765625, 132,  
0.200225830078125, 82,  
21.014495849609375, 132,  
0.10015869140625, 82,  
20.814361572265625, 107, 6848
0.200164794921875, 82,  
21.051849365234375, 107,  
0.099273681640625, 107,  
21.1922607421875, 132,  
0.30047607421875, 82,  
21.6739501953125, 132,  
0.0997314453125, 82,  
20.81243896484375, 107,  
0.09820556640625, 82,  
21.05401611328125, 132, 8160
0.20013427734375, 82,  
20.741790771484375, 107,  
0.200927734375, 107,  
21.246612548828125, 107,  
0.20013427734375, 82,  
21.070709228515625, 157,  
0.094818115234375, 82,  
20.749908447265625, 107,  
0.2012939453125, 82,  
21.039520263671875, 107, 8360
0.10015869140625, 82,  
20.62701416015625, 132,  
0.10003662109375, 107,  
20.78173828125, 107,  
0.198486328125, 82,  
21.174224853515625, 132,  
0.098785400390625, 82,  
