0, 157
0, 82
0.3044924736022949, 82
0.3197295665740967, 82
0, 82
0.28594326972961426, 82
0.3288755416870117, 82
0, 107
0.4830646514892578, 107
0.31978368759155273, 82
0, 107
0.36223793029785156, 82
0.33595848083496094, 82
0, 82
0.2581777572631836, 82
0.25717711448669434, 82
0, 107
0.35196805000305176, 82
0.4419586658477783, 107
0, 82
0.31009483337402344, 82
0.35378074645996094, 82
0, 132
0.3294069766998291, 82
0.3284914493560791, 82
0, 107
0.31773972511291504, 82
0.3181939125061035, 82
0, 82
0.33269524574279785, 82
0.31896352767944336, 82
0, 82
0.465548038482666, 107
0.3277318477630615, 82
0, 132
0.2391645908355713, 82
0.3352780342102051, 82
