time, pkt length
0, 157
0.4604361057281494, 82
0.002001047134399414, 107
0.0010018348693847656, 82
0.3682518005371094, 132
0.0020020008087158203, 107
0.0010004043579101562, 107
0.3592517375946045, 82
0.0019965171813964844, 107
0.001001119613647461, 82
0.3202214241027832, 132
0.0020003318786621094, 82
0.0030019283294677734, 132
0.44830918312072754, 107
0.001001119613647461, 107
0.001004934310913086, 82
0.43029069900512695, 132
0.004002809524536133, 82
0.0, 107
0.4342987537384033, 82
0.0010006427764892578, 132
0.0010018348693847656, 82
0.40527844429016113, 132
0.0010018348693847656, 82
0.003012418746948242, 107
0.44645261764526367, 82
0.0020012855529785156, 107
0.002001523971557617, 107
0.32622623443603516, 157
0.002001047134399414, 82
0.002012968063354492, 107
0.45830225944519043, 82
0.002001523971557617, 107
0.0030019283294677734, 82
0.41728687286376953, 132
0.0020012855529785156, 107
0.0020012855529785156, 107
0.43630146980285645, 82
0.0020008087158203125, 107
0.003014802932739258, 82
0.44629406929016113, 132
0.00400233268737793, 82
0.0010006427764892578, 132
0.3992748260498047, 107
0.0020012855529785156, 107
0.0030019283294677734, 82
0.41928863525390625, 132
0.0020012855529785156, 82
0.0020012855529785156, 107
0.4473085403442383, 82
0.0010013580322265625, 132
0.0030012130737304688, 82
0.3407261371612549, 132
0.0029976367950439453, 82
0.0030210018157958984, 107
0.4592709541320801, 82
0.003972053527832031, 107
0.004001617431640625, 107
0.46345019340515137, 157
0.007005214691162109, 82
0.003002166748046875, 107
0.4341096878051758, 82
0.004000425338745117, 107
0.003999471664428711, 82
0.38705992698669434, 132
0.0029430389404296875, 107
0.004006147384643555, 107
0.34104275703430176, 82
0.002001523971557617, 107
0.002003192901611328, 82
0.42566490173339844, 132
0.001981019973754883, 82
0.003005504608154297, 132
0.3694431781768799, 107
0.0070340633392333984, 107
0.0029799938201904297, 82
0.37831664085388184, 132
0.0030014514923095703, 82
0.003002166748046875, 107
0.3690981864929199, 82
0.00298309326171875, 132
0.0030066967010498047, 82
0.334003210067749, 132
0.0050067901611328125, 82
0.0020020008087158203, 107
0.37571263313293457, 82
0.0019583702087402344, 107
0.0030024051666259766, 107
0.3854544162750244, 157
0.001985788345336914, 82
0.003038167953491211, 107
0.4380192756652832, 82
0.004051685333251953, 107
0.0009963512420654297, 82
0.4316384792327881, 132
0.00099945068359375, 107
0.025015592575073242, 107
0.4201376438140869, 82
0.005036115646362305, 107
0.001984834671020508, 82
0.3469533920288086, 132
0.004979133605957031, 82
0.0030024051666259766, 132
0.4484233856201172, 107
0.002001523971557617, 107
0.0030565261840820312, 82
0.3419058322906494, 132
0.0020093917846679688, 82
0.0029931068420410156, 107
0.42957067489624023, 82
0.005003213882446289, 132
0.005033016204833984, 82
0.40425848960876465, 132
0.004975795745849609, 82
0.0030078887939453125, 107
0.45330357551574707, 82
0.0010008811950683594, 107
0.004002094268798828, 107
0.3462386131286621, 157
0.0020012855529785156, 82
0.0030024051666259766, 107
0.4137868881225586, 82
0.004972934722900391, 107
0.0020084381103515625, 82
0.38507533073425293, 132
0.0019440650939941406, 107
0.003017425537109375, 107
0.367969274520874, 82
0.0070056915283203125, 107
0.0009984970092773438, 82
0.38710570335388184, 132
0.0060045719146728516, 82
0.001971721649169922, 132
0.47799134254455566, 107
0.0029816627502441406, 107
0.003003358840942383, 82
0.468214750289917, 132
0.005013942718505859, 82
0.0020041465759277344, 107
0.3919663429260254, 82
0.0020630359649658203, 132
0.002927541732788086, 82
