0, 157
0.31173110008239746, 82
0.0010023117065429688, 82
0.002000093460083008, 82
0.3158872127532959, 107
0.004002809524536133, 107
0.0020008087158203125, 107
0.3302011489868164, 82
0.0039997100830078125, 107
0.003009796142578125, 82
0.3223752975463867, 132
0.0019774436950683594, 82
0.0020101070404052734, 107
0.3334066867828369, 107
0.0009634494781494141, 82
0.003013134002685547, 82
0.3151712417602539, 107
0.0039730072021484375, 82
0.0030074119567871094, 107
0.3255655765533447, 82
0.0030121803283691406, 132
0.0029866695404052734, 82
0.3310093879699707, 132
0.0009999275207519531, 82
0.0030107498168945312, 82
0.31276750564575195, 82
0.00400233268737793, 82
0.004003047943115234, 107
0.32808732986450195, 132
0.002000570297241211, 82
0.0020020008087158203, 107
0.31694722175598145, 82
0.0029349327087402344, 107
0.0031011104583740234, 82
0.31791067123413086, 132
0.003981113433837891, 107
0.0030014514923095703, 82
0.3321106433868408, 82
0.0019795894622802734, 82
0.003022432327270508, 82
0.32068324089050293, 107
0.0019834041595458984, 82
0.0030019283294677734, 132
0.32158899307250977, 107
0.00701141357421875, 107
0.002999544143676758, 82
0.33607053756713867, 132
0.0019562244415283203, 82
0.0030024051666259766, 82
