time, pkt length, dataRate (bps)
0, 157, 0
21.73736572265625, 107,  
0.29974365234375, 82,  
21.597686767578125, 107,  
0.2001953125, 82,  
21.2955322265625, 132,  
0.1982421875, 107,  
21.245697021484375, 107, 6192
0.59967041015625, 82,  
22.652618408203125, 132,  
0.19622802734375, 82,  
21.37384033203125, 132,  
0.400238037109375, 82,  
22.2694091796875, 107,  
0.19989013671875, 82,  
26.213531494140625, 107, 6448
0.201629638671875, 107,  
21.3714599609375, 132,  
0.200225830078125, 82,  
21.372894287109375, 132,  
0.201904296875, 82,  
21.670654296875, 107,  
0.201416015625, 82,  
21.2275390625, 132,  
12.955322265625, 82, 7704
21.4251708984375, 107,  
0.199371337890625, 107,  
21.407867431640625, 107,  
0.500762939453125, 82,  
21.97259521484375, 157,  
0.197723388671875, 82,  
20.76556396484375, 107,  
0.0958251953125, 82,  
20.78076171875, 107, 7304
0.302337646484375, 82,  
21.22955322265625, 132,  
0.09613037109375, 107,  
21.062408447265625, 107,  
0.50018310546875, 82,  
22.176666259765625, 132,  
0.10028076171875, 82,  
20.72076416015625, 132,  
0.200164794921875, 82,  
20.71441650390625, 107, 8360
0.200103759765625, 82,  
20.914459228515625, 107,  
0.10015869140625, 107,  
20.814422607421875, 132,  
0.100067138671875, 82,  
20.81439208984375, 132,  
0.2001953125, 82,  
21.15765380859375, 107, 6648
0.09649658203125, 82,  
