time, pkt length, dataRate (bps)
0, 157, 0
20.814300537109375, 107, 
0.100250244140625, 82, 
34.023468017578125, 107, 
1.10076904296875, 82, 
20.814605712890625, 132, 4280
0.200225830078125, 107, 
20.714141845703125, 107, 
0.10015869140625, 82, 
23.4161376953125, 132, 
9.30718994140625, 82, 
30.32037353515625, 132, 
3.102081298828125, 82, 
20.715423583984375, 107, 6848
0.20086669921875, 82, 
20.712677001953125, 107, 
6.60455322265625, 107, 
24.016693115234375, 132, 
11.609375, 82, 
20.813262939453125, 132, 
0.100067138671875, 82, 
23.215972900390625, 107, 6648
12.209808349609375, 82, 
22.815521240234375, 132, 
0.099273681640625, 82, 
20.71588134765625, 107, 
0.80010986328125, 107, 
36.02374267578125, 107, 4936
8.2056884765625, 82, 
23.316192626953125, 157, 
0.400238037109375, 82, 
29.822021484375, 107, 
0.099029541015625, 82, 
20.81561279296875, 107, 
0.09893798828125, 82, 
20.8143310546875, 132, 6448
9.806854248046875, 107, 
20.914306640625, 107, 
11.007659912109375, 82, 
28.11956787109375, 132, 
0.100067138671875, 82, 
20.71435546875, 132, 5136
10.8074951171875, 82, 
20.71441650390625, 107, 
1.70123291015625, 82, 
20.715606689453125, 107, 
0.09906005859375, 107, 
31.023040771484375, 132, 
19.11273193359375, 82, 5992
20.813232421875, 132, 
18.813018798828125, 82, 
21.115936279296875, 107, 
8.60467529296875, 82, 
20.8157958984375, 132, 
0.09906005859375, 82, 
20.71533203125, 107, 5592
0.200653076171875, 107, 
24.61529541015625, 107, 
0.10009765625, 82, 
36.72686767578125, 157, 
16.109954833984375, 82, 
28.82000732421875, 107, 5136
0.10009765625, 82, 
23.316070556640625, 107, 
10.707366943359375, 82, 
20.914581298828125, 132, 
0.20013427734375, 107, 
20.814453125, 107, 4936
14.2098388671875, 82, 
23.61767578125, 132, 
0.0989990234375, 82, 
20.71539306640625, 132, 
0.099029541015625, 82, 
20.71417236328125, 107, 
9.606658935546875, 82, 
20.71441650390625, 107, 6448
0.10009765625, 107, 
20.814544677734375, 132, 
8.607147216796875, 82, 
