time, pkt length
0, 157
29.020172119140625, 107
0.10009765625, 82
40.629180908203125, 107
0.09906005859375, 82
20.863037109375, 132
0.299713134765625, 107
53.937103271484375, 107
5.4036865234375, 82
20.86370849609375, 132
0.199615478515625, 82
30.236541748046875, 132
0.199127197265625, 82
20.918548583984375, 107
0.402557373046875, 82
22.224029541015625, 107
13.011932373046875, 107
20.6392822265625, 132
0.200103759765625, 82
21.36029052734375, 132
20.166412353515625, 82
26.44476318359375, 107
7.889923095703125, 82
20.805450439453125, 132
15.654296875, 82
20.537750244140625, 107
0.200164794921875, 107
20.92999267578125, 107
16.63177490234375, 82
39.018341064453125, 157
15.413970947265625, 82
37.29852294921875, 107
0.097137451171875, 82
22.139739990234375, 107
0.10003662109375, 82
22.669647216796875, 132
0.099822998046875, 107
21.037109375, 107
0.099853515625, 82
21.09136962890625, 132
0.998809814453125, 82
20.8743896484375, 132
0.200042724609375, 82
21.32293701171875, 107
0.098541259765625, 82
29.602935791015625, 107
0.122894287109375, 107
20.604583740234375, 132
2.5006103515625, 82
20.81085205078125, 132
0.10015869140625, 82
40.316558837890625, 107
0.099517822265625, 82
21.879669189453125, 132
0.40081787109375, 82
34.027984619140625, 107
0.099609375, 107
20.978790283203125, 107
8.724090576171875, 82
23.2698974609375, 157
0.099029541015625, 82
21.07373046875, 107
13.641754150390625, 82
22.050018310546875, 107
0.100341796875, 82
24.946533203125, 132
9.70684814453125, 107
21.01446533203125, 107
14.710235595703125, 82
33.92486572265625, 132
0.1990966796875, 82
30.658172607421875, 132
0.0947265625, 82
21.24609375, 107
0.100006103515625, 82
21.7659912109375, 107
0.399658203125, 107
39.20989990234375, 132
19.169281005859375, 82
22.452423095703125, 132
0.094757080078125, 82
21.11419677734375, 107
18.040679931640625, 82
21.983673095703125, 132
0.199005126953125, 82
34.700897216796875, 107
0.10015869140625, 107
20.84246826171875, 107
17.732452392578125, 82
21.4129638671875, 157
0.10015869140625, 82
20.728546142578125, 107
0.096282958984375, 82
20.8680419921875, 107
9.93292236328125, 82
21.881256103515625, 132
2.99810791015625, 107
21.264984130859375, 107
0.400421142578125, 82
39.043914794921875, 132
0.200286865234375, 82
22.155670166015625, 132
3.803253173828125, 82
21.447296142578125, 107
10.406585693359375, 82
20.853607177734375, 107
0.0977783203125, 107
49.19012451171875, 132
0.299896240234375, 82
46.458160400390625, 132
7.150634765625, 82
23.6719970703125, 107
0.199981689453125, 82
27.769561767578125, 132
0.200042724609375, 82
28.98699951171875, 107
0.20013427734375, 107
21.275238037109375, 107
0.10040283203125, 82
20.84600830078125, 157
0.09979248046875, 82
21.376678466796875, 107
0.20025634765625, 82
21.834259033203125, 107
0.39990234375, 82
22.645599365234375, 132
0.100006103515625, 107
22.568817138671875, 107
0.19964599609375, 82
21.23712158203125, 132
17.256317138671875, 82
22.047821044921875, 132
13.320281982421875, 82
36.0250244140625, 107
0.10009765625, 82
20.914459228515625, 107
0.300262451171875, 107
20.91455078125, 132
9.506744384765625, 82
21.03985595703125, 132
8.725189208984375, 82
22.9461669921875, 107
10.46990966796875, 82
23.065338134765625, 132
0.501220703125, 82
22.592041015625, 107
0.201385498046875, 107
21.848480224609375, 107
0.200042724609375, 82
22.686126708984375, 157
0.30029296875, 82
23.3524169921875, 107
0.2996826171875, 82
28.24786376953125, 107
12.003082275390625, 82
22.5548095703125, 132
0.3995361328125, 107
22.992218017578125, 107
0.40045166015625, 82
46.8505859375, 132
0.40087890625, 82
23.77838134765625, 132
0.198272705078125, 82
21.448974609375, 107
0.303009033203125, 82
22.171600341796875, 107
14.7991943359375, 107
26.74322509765625, 132
0.4024658203125, 82
22.713287353515625, 132
0.401123046875, 82
22.18280029296875, 107
0.300537109375, 82
22.301055908203125, 132
18.2132568359375, 82
20.956085205078125, 107
0.2001953125, 107
21.962890625, 107
16.518463134765625, 82
33.80718994140625, 157
0.200408935546875, 82
56.44757080078125, 107
0.30029296875, 82
37.208709716796875, 107
0.400115966796875, 82
27.410736083984375, 132
13.84759521484375, 107
21.461334228515625, 107
14.68231201171875, 82
35.575347900390625, 132
0.30023193359375, 82
23.45013427734375, 132
0.302490234375, 82
22.838897705078125, 107
0.20013427734375, 82
21.555206298828125, 107
9.251953125, 107
36.9521484375, 132
0.100067138671875, 82
20.91448974609375, 132
19.813720703125, 82
29.73675537109375, 107
0.100128173828125, 82
20.97076416015625, 132
0.099273681640625, 82
21.27728271484375, 107
0.399871826171875, 107
22.76190185546875, 107
0.39971923828125, 82
34.449920654296875, 157
18.93505859375, 82
23.873687744140625, 107
28.23663330078125, 82
23.38177490234375, 107
0.19952392578125, 82
21.431304931640625, 132
8.50567626953125, 107
39.437652587890625, 107
0.096405029296875, 82
21.547271728515625, 132
0.29986572265625, 82
22.832855224609375, 132
0.19989013671875, 82
21.88165283203125, 107
18.91314697265625, 82
24.574188232421875, 107
0.20086669921875, 107
35.645843505859375, 132
0.20001220703125, 82
23.483978271484375, 132
0.3006591796875, 82
21.802642822265625, 107
0.2979736328125, 82
29.690887451171875, 132
0.09991455078125, 82
21.621002197265625, 107
0.10125732421875, 107
29.212921142578125, 107
0.199981689453125, 82
22.8292236328125, 157
0.201202392578125, 82
32.1827392578125, 107
7.718231201171875, 82
24.06817626953125, 107
0.0980224609375, 82
22.4638671875, 132
0.303009033203125, 107
21.862579345703125, 107
3.114410400390625, 82
21.2769775390625, 132
4.710205078125, 82
22.37286376953125, 132
0.201873779296875, 82
22.26708984375, 107
0.19647216796875, 82
27.37530517578125, 107
0.2001953125, 107
22.04718017578125, 132
0.202117919921875, 82
41.04876708984375, 132
8.9344482421875, 82
21.973175048828125, 107
0.198638916015625, 82
22.30419921875, 132
0.200164794921875, 82
21.550811767578125, 107
1.30096435546875, 107
21.614776611328125, 107
0.2001953125, 82
40.728240966796875, 157
16.21124267578125, 82
21.0146484375, 107
0.200103759765625, 82
37.59881591796875, 107
0.2001953125, 82
