0, 157
0.45561814308166504, 82
0.003995418548583984, 82
0.0030024051666259766, 82
0.3998136520385742, 107
0.001964092254638672, 107
0.0009989738464355469, 107
0.5123810768127441, 82
0.003001689910888672, 107
0.001990079879760742, 82
0.34064245223999023, 132
0.001996278762817383, 82
0.002002239227294922, 107
0.3316202163696289, 107
0.0020046234130859375, 82
0.0009856224060058594, 82
0.5142440795898438, 107
0.003002643585205078, 82
0.0010004043579101562, 107
0.40397191047668457, 82
0.003995180130004883, 132
0.003001689910888672, 82
0.45461225509643555, 132
0.004992246627807617, 82
0.0030019283294677734, 82
0.4762237071990967, 82
0.0009963512420654297, 82
0.001986265182495117, 107
0.3997335433959961, 132
0.001981019973754883, 82
0.002001523971557617, 107
0.4326791763305664, 82
0.002996206283569336, 107
0.000989675521850586, 82
0.3817405700683594, 132
0.002968311309814453, 107
0.0009963512420654297, 82
0.39324498176574707, 82
0.002999544143676758, 82
0.004002094268798828, 82
0.4210543632507324, 107
0.002005338668823242, 82
0.0019969940185546875, 132
0.49990296363830566, 107
0.0019845962524414062, 107
0.0010001659393310547, 82
0.3361351490020752, 132
0.002985715866088867, 82
0.0010008811950683594, 82
0.47127628326416016, 82
0.001986265182495117, 107
0.0009999275207519531, 82
0.4280102252960205, 107
0.0029735565185546875, 82
0.0, 107
0.3765904903411865, 82
0.007002353668212891, 107
0.004002809524536133, 107
0.38326096534729004, 157
0.0020012855529785156, 82
0.001001119613647461, 82
0.48868751525878906, 82
0.0010025501251220703, 82
0.0020003318786621094, 82
0.5092148780822754, 107
0.0029649734497070312, 107
0.0010013580322265625, 107
0.4892141819000244, 82
0.006004810333251953, 107
0.004009723663330078, 82
0.47263169288635254, 132
0.0039827823638916016, 82
0.0010020732879638672, 107
0.4187302589416504, 107
0.0029604434967041016, 82
0.0010042190551757812, 82
0.5022101402282715, 107
0.004016399383544922, 82
0.003975629806518555, 107
0.34929347038269043, 82
0.004000663757324219, 132
0.005023479461669922, 82
0.36347293853759766, 132
0.0019922256469726562, 82
0.0010030269622802734, 82
0.36818814277648926, 82
0.003001689910888672, 82
0.003003358840942383, 107
0.45596933364868164, 132
0.004001140594482422, 82
0.003025054931640625, 107
0.4065577983856201, 82
0.0030226707458496094, 107
0.0019788742065429688, 82
0.5292847156524658, 132
0.0009899139404296875, 107
0.022013187408447266, 82
