time, pkt length, dataRate (bps)
0, 157, 0
27.73748779296875, 107,  
18.248626708984375, 82,  
22.3521728515625, 107, 2768
11.939208984375, 82,  
20.8441162109375, 132,  
10.524139404296875, 107,  
34.768035888671875, 107,  
18.32177734375, 82, 4280
27.701873779296875, 132,  
0.099151611328125, 82,  
29.172454833984375, 132,  
0.400238037109375, 82,  
21.277191162109375, 107,  
0.099090576171875, 82,  
32.901031494140625, 107, 5592
3.604522705078125, 107,  
37.36358642578125, 132,  
16.84051513671875, 82,  
21.08453369140625, 132, 3424
4.40301513671875, 82,  
32.622650146484375, 107,  
0.10009765625, 82,  
40.1278076171875, 132,  
14.2098388671875, 82,  
33.21490478515625, 107, 4936
13.44805908203125, 107,  
21.330535888671875, 107,  
8.4390869140625, 82,  
22.653839111328125, 157,  
0.10015869140625, 82,  
26.839111328125, 107, 5136
3.714874267578125, 82,  
24.140899658203125, 107,  
0.50042724609375, 82,  
30.466339111328125, 132,  
0.19873046875, 107,  
37.025390625, 107, 4936
16.78125, 82,  
33.399810791015625, 132,  
10.23785400390625, 82,  
40.01971435546875, 132, 3224
0.50006103515625, 82,  
41.40771484375, 107,  
7.9052734375, 82,  
21.072967529296875, 107,  
0.497161865234375, 107,  
28.24755859375, 132, 4936
3.10687255859375, 82,  
34.338623046875, 132,  
12.07647705078125, 82,  
28.290191650390625, 107,  
0.19879150390625, 82,  
35.365814208984375, 132, 4936
13.89892578125, 82,  
27.867462158203125, 107,  
12.18682861328125, 107,  
40.287811279296875, 107, 3424
9.0380859375, 82,  
22.081268310546875, 157,  
18.3675537109375, 82,  
24.6466064453125, 107,  
13.609619140625, 82, 4280
20.847503662109375, 107,  
10.4166259765625, 82,  
26.232391357421875, 132,  
0.09814453125, 107,  
20.79400634765625, 107,  
3.7244873046875, 82,  
23.878173828125, 132, 5592
5.013427734375, 82,  
24.076751708984375, 132,  
0.099212646484375, 82,  
36.929168701171875, 107,  
19.81378173828125, 82, 4280
24.216796875, 107,  
16.81170654296875, 107,  
35.824859619140625, 132,  
16.51153564453125, 82,  
