avg_Time avg_RSSI stdDev_Time stdDev_RSSI
0.4530989122807018 -64.96052631578948 0.27160426432624074 4.08444027433021
1.542513997389034 -66.088772845953 0.2722572619069661 4.003582509031828
2.5170825833333335 -63.98873873873874 0.2875156682658924 3.2148808328739635
3.4935380967741936 -60.95483870967742 0.28149006563883605 2.019289565745715
4.517312487394959 -64.4453781512605 0.2899143163592011 1.2582332484169192
5.497385813901345 -65.83632286995515 0.28819333237892086 1.242963666413484
6.45463237745098 -67.18627450980392 0.3048936379977365 1.4227175884233219
7.496388084362141 -67.98353909465021 0.2908521038572992 1.1128396857441243
8.506488893665159 -68.12669683257919 0.27917022449106055 1.1698561010781567
9.482613292792792 -68.46621621621621 0.2894208237921736 1.3985942453622702
10.466201642696628 -68.62471910112359 0.2675601304602249 1.3292965867246647
11.578050383817429 -67.2551867219917 0.3023347288628082 1.4256192024391061
12.279358410859729 -68.08959276018099 0.25107147759522086 1.4402520885246517
13.592128178016727 -66.67025089605735 0.2636825127536376 2.71572025366954
14.50383636730361 -61.1104033970276 0.2936364903022553 1.5613831198771468
15.512484803149608 -62.05118110236221 0.29989086820114025 1.4666028098458028
16.544839230897008 -62.10132890365448 0.29139787607217876 1.3741919624381795
17.45843932479784 -63.16307277628032 0.2848078349264302 2.8623563404128176
18.486752722935783 -60.23853211009175 0.2826310618256718 2.863561273379729
19.472457842723006 -59.429577464788736 0.281684957380421 2.563002990342822
20.5658470787037 -58.598765432098766 0.24405835048344926 1.5384370638082296
21.453879696682467 -57.73933649289099 0.28193831212178067 1.081212911829203
22.52152943670886 -60.33860759493671 0.28428804356673043 2.0521438214072094
23.518392318777295 -61.51528384279476 0.28176330199735555 1.7746350957103034
24.55277426595745 -62.33510638297872 0.2917180177904219 2.433026634811863
25.4852219375 -63.837890625 0.2892066012296211 3.3881528781235817
26.50160564806867 -63.60515021459227 0.28917420956211126 1.3276101018694422
27.527737288659793 -63.057731958762886 0.29856304220386004 1.1107566893785767
28.5972129749499 -65.32164328657315 0.268265724571773 1.628205949577171
29.33523117129071 -65.71411338962605 0.2300186800220846 1.3863216307414854
30.60345747381546 -65.64837905236908 0.15564108091712905 1.4571360616650004
31.53732414 -64.77333333333333 0.2997159268656135 1.4635421263344475
32.50834835010482 -62.41928721174004 0.28521701874021776 1.1941002398953873
33.52721412451362 -62.43774319066148 0.2920357510804534 1.2908747238698286
34.512125372916664 -60.55833333333333 0.28432417295787515 1.9345362636961747
35.50130139720559 -63.01197604790419 0.30005625839612565 2.6708779659892246
36.492482 -66.43737166324435 0.2786492247586996 2.023394912702261
37.51810793945313 -66.994140625 0.27958074386319254 1.6458888306093487
38.5395468939394 -67.5 0.28446559929436105 1.8929694486000912
39.502113335031844 -67.75923566878981 0.2427537410511574 1.394938777462246
40.437712125 -70.65066964285714 0.2705609942447251 1.6179998945368632
41.410284017709564 -73.47461629279812 0.26109442384103426 2.3200792464723357
42.515248946261686 -73.4190031152648 0.25201071675933856 1.0179756360684298
43.608988215415025 -75.42687747035573 0.31084212505474934 1.4869620902073326
44.45301496998421 -71.38388625592417 0.29617828295752696 1.1586038063597317
45.560515497933885 -74.15082644628099 0.26650416592754317 1.758092075728291
46.51387356164384 -77.793542074364 0.2726829448472692 1.1809965350264262
47.48187504869565 -76.2104347826087 0.26910772152508367 3.1577475162180835
48.56256317355372 -71.53719008264463 0.28156906381936414 1.2017525470138448
49.47449414619883 -76.08966861598441 0.2912811156420954 2.4645143303167627
50.22832240873016 -72.17460317460318 0.11991512601897386 0.5784402272472571
51.45059353884712 -71.07769423558898 0.294469369682282 1.567680692496377
52.545624464163815 -69.95563139931741 0.2555633437358736 1.3555891232078676
53.50591264962406 -68.28421052631579 0.24931786045841756 1.433899048745922
54.51739643721973 -68.3195067264574 0.19674517359991991 1.4586761393644467
