"Time (s)" "Packet Inter-arrival (ms)" "avg_OSD.flyTime [s]" "Distance (m)" "Height (m)" "Speed - x (m/s)" "Speed - y (m/s)" "Speed - z (m/s)" "Speed (m/s)"
14.0 0.99 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.214 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.246 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.173 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 2.496 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 7.621 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.4 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.947 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 24.331 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.548 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.236 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.37 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.042 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 41.17 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.082 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.033 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.102 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.041 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.878 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.281 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.234 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.122 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 28.398 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.211 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 13.914 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 3.567 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.181 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.213 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.236 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.084 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 29.551 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.546 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.224 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.231 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.029 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 34.592 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.543 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.145 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.148 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.151 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.142 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.152 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.146 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.148 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.69 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.661 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.897 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.043 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.533 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.684 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.711 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.328 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.107 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.097 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.606 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.901 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.137 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.154 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.034 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.231 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.074 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 8.168 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 27.649 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.697 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 2.184 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.219 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.231 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.037 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 39.214 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.598 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.219 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.281 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.036 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 29.184 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.497 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.033 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 11.654 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 1.049 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.279 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.292 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.038 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.343 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 2.779 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 37.716 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 3.0 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.174 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.03 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.191 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.025 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 39.524 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.598 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.23 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.264 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.242 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.147 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
14.0 0.131 14.45 1.139 9.9 1.25 0.17 0.0 1.261507035
15.0 37.396 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.608 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.224 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.296 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 2.123 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.055 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 38.853 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.267 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.812 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.059 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.024 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.079 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 10.654 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 23.237 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.813 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.05 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.029 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 38.894 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.541 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 4.058 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.048 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.02 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 6.392 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 22.328 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.416 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.589 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.053 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.019 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.017 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 6.176 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 31.74 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.236 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.055 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.028 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.019 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 41.226 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.916 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.035 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.153 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.025 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.472 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 12.175 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.336 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.048 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 6.978 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 2.545 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.045 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.032 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.652 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.188 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.036 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.025 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.031 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.028 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 2.679 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 8.482 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.033 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.03 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.019 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 32.402 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.149 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.053 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.02 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.019 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 23.037 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 13.456 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.72 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.194 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.188 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 6.948 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.053 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.019 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 15.305 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 21.094 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 5.53 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.139 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.027 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.034 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 39.086 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 17.162 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.059 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.02 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.017 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.017 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.017 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 2.709 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 15.244 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 3.943 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.099 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.308 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.33 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.688 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.434 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.152 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 35.848 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 8.402 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.06 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.044 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.317 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.449 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.535 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.651 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.123 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.263 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.38 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 9.013 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 20.967 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 3.652 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.31 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.31 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.34 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.708 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.511 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.258 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.599 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.068 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.089 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 6.721 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 27.189 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 3.884 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.219 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.025 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.02 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.026 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.151 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.03 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 9.41 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 29.007 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 12.255 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.326 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.332 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.048 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.24 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.039 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.767 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.24 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.032 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 14.76 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 13.459 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.698 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.315 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.463 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.188 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.272 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.327 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.334 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.282 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.746 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 37.388 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 3.421 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.062 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.264 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.33 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.031 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.303 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.031 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.47 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 8.628 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 20.065 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 4.959 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 11.065 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.452 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.253 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.044 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.026 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.035 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.018 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.187 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.295 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 9.257 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 2.434 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.134 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.408 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.16 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.169 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.168 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.17 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.162 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.168 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.162 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.186 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.158 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.631 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.223 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.219 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.221 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.24 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.037 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 13.83 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.68 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.346 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.321 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.444 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.602 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.325 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.33 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.329 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.558 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 31.607 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 9.451 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 22.846 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.18 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.027 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.107 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.034 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.021 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 14.67 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 1.505 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.217 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.283 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.595 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 9.273 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.068 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.043 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.029 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.022 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 29.619 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 12.976 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 2.459 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.063 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.259 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.331 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.034 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.023 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.269 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.585 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
15.0 0.104 15.45 2.628 9.9 1.52 0.47 0.0 1.591005971
16.0 24.828 16.45 4.081 9.9 1.29 0.89 0.0 1.56722685
16.0 15.816 16.45 4.081 9.9 1.29 0.89 0.0 1.56722685
16.0 0.268 16.45 4.081 9.9 1.29 0.89 0.0 1.56722685
16.0 0.961 16.45 4.081 9.9 1.29 0.89 0.0 1.56722685
