Time "Packet Inter-arrival (ms)" "Time (s)" "avg_OSD.height [m]"
35.915119 20.233 36.0 10.14
35.935386 20.267 36.0 10.14
35.948596 13.21 36.0 10.14
35.955644 7.048 36.0 10.14
35.982948 27.304 36.0 10.14
35.98301 0.062 36.0 10.14
35.98384 0.83 36.0 10.14
36.005416 21.576 36.0 10.14
36.025686 20.27 36.0 10.14
36.046874 21.188 36.0 10.14
36.077965 31.091 36.0 10.14
36.08815 10.185 36.0 10.14
36.095367 7.217 36.0 10.14
36.112729 17.362 36.0 10.14
36.147813 35.084 36.0 10.14
36.165407 17.594 36.0 10.14
36.186881 21.474 36.0 10.14
36.197793 10.912 36.0 10.14
36.212349 14.556 36.0 10.14
36.242852 30.503 36.0 10.14
36.253023 10.171 36.0 10.14
36.284493 31.47 36.0 10.14
36.29546 10.967 36.0 10.14
36.317406 21.946 36.0 10.14
36.347566 30.16 36.0 10.14
36.357745 10.179 36.0 10.14
36.391179 33.434 36.0 10.14
36.392989 1.81 36.0 10.14
36.405302 12.313 36.0 10.14
36.428625 23.323 36.0 10.14
36.449055 20.43 36.0 10.14
36.471361 22.306 36.0 10.14
36.495489 24.128 36.0 10.14
36.500981 5.492 37.0 10.14
36.517287 16.306 37.0 10.14
36.554292 37.005 37.0 10.14
36.564483 10.191 37.0 10.14
36.58971 25.227 37.0 10.14
36.603113 13.403 37.0 10.14
36.60318 0.067 37.0 10.14
36.612972 9.792 37.0 10.14
36.634542 21.57 37.0 10.14
36.660566 26.024 37.0 10.14
36.684437 23.871 37.0 10.14
36.705584 21.147 37.0 10.14
36.733727 28.143 37.0 10.14
36.759819 26.092 37.0 10.14
36.784915 25.096 37.0 10.14
36.807393 22.478 37.0 10.14
36.807462 0.069 37.0 10.14
36.807503 0.041 37.0 10.14
36.807544 0.041 37.0 10.14
36.813039 5.495 37.0 10.14
36.833457 20.418 37.0 10.14
36.857724 24.267 37.0 10.14
36.897292 39.568 37.0 10.14
36.904576 7.284 37.0 10.14
36.910842 6.266 37.0 10.14
36.927383 16.541 37.0 10.14
36.945689 18.306 37.0 10.14
36.967097 21.408 37.0 10.14
36.992526 25.429 37.0 10.14
37.013949 21.423 37.0 10.14
37.041538 27.589 37.0 10.14
37.066813 25.275 37.0 10.14
37.091119 24.306 37.0 10.14
37.112525 21.406 37.0 10.14
37.119164 6.639 37.0 10.14
37.140526 21.362 37.0 10.14
37.160815 20.289 37.0 10.14
37.181299 20.484 37.0 10.14
37.207556 26.257 37.0 10.14
37.214422 6.866 37.0 10.14
37.22818 13.758 37.0 10.14
37.256763 28.583 37.0 10.14
37.27806 21.297 37.0 10.14
37.298329 20.269 37.0 10.14
37.319034 20.705 37.0 10.14
37.339302 20.268 37.0 10.14
37.393337 54.035 37.0 10.14
37.412276 18.939 37.0 10.14
37.433333 21.057 37.0 10.14
37.454734 21.401 37.0 10.14
37.493399 38.665 37.0 10.14
37.510035 16.636 38.0 10.27
37.521971 11.936 38.0 10.27
37.530445 8.474 38.0 10.27
37.556996 26.551 38.0 10.27
37.59041 33.414 38.0 10.27
37.600792 10.382 38.0 10.27
37.619886 19.094 38.0 10.27
37.620843 0.957 38.0 10.27
37.661343 40.5 38.0 10.27
37.679339 17.996 38.0 10.27
37.699904 20.565 38.0 10.27
37.720206 20.302 38.0 10.27
37.740756 20.55 38.0 10.27
37.75249 11.734 38.0 10.27
37.755173 2.683 38.0 10.27
37.758874 3.701 38.0 10.27
37.761318 2.444 38.0 10.27
37.775341 14.023 38.0 10.27
37.782509 7.168 38.0 10.27
37.790259 7.75 38.0 10.27
37.803026 12.767 38.0 10.27
37.82337 20.344 38.0 10.27
37.825101 1.731 38.0 10.27
37.825159 0.058 38.0 10.27
37.825222 0.063 38.0 10.27
37.825269 0.047 38.0 10.27
37.844673 19.404 38.0 10.27
37.864936 20.263 38.0 10.27
37.88985 24.914 38.0 10.27
37.910379 20.529 38.0 10.27
37.91512 4.741 38.0 10.27
37.925832 10.712 38.0 10.27
37.930644 4.812 38.0 10.27
37.943615 12.971 38.0 10.27
37.958767 15.152 38.0 10.27
37.968322 9.555 38.0 10.27
37.98011 11.788 38.0 10.27
38.000435 20.325 38.0 10.27
38.020716 20.281 38.0 10.27
38.030253 9.537 38.0 10.27
38.030322 0.069 38.0 10.27
38.042656 12.334 38.0 10.27
38.069062 26.406 38.0 10.27
38.099729 30.667 38.0 10.27
38.111743 12.014 38.0 10.27
38.127529 15.786 38.0 10.27
38.133301 5.772 38.0 10.27
38.154721 21.42 38.0 10.27
38.200582 45.861 38.0 10.27
38.212726 12.144 38.0 10.27
38.228817 16.091 38.0 10.27
38.233634 4.817 38.0 10.27
38.25436 20.726 38.0 10.27
38.284331 29.971 38.0 10.27
38.318513 34.182 38.0 10.27
38.328716 10.203 38.0 10.27
38.360161 31.445 38.0 10.27
38.370405 10.244 38.0 10.27
38.392333 21.928 38.0 10.27
38.421821 29.488 38.0 10.27
38.446545 24.724 38.0 10.27
38.466886 20.341 38.0 10.27
38.492309 25.423 38.0 10.27
38.515807 23.498 39.0 10.37
38.534991 19.184 39.0 10.37
38.539606 4.615 39.0 10.37
38.559942 20.336 39.0 10.37
38.583703 23.761 39.0 10.37
38.60495 21.247 39.0 10.37
38.63644 31.49 39.0 10.37
38.636503 0.063 39.0 10.37
38.640505 4.002 39.0 10.37
38.65169 11.185 39.0 10.37
38.67539 23.7 39.0 10.37
38.703714 28.324 39.0 10.37
38.723976 20.262 39.0 10.37
38.755836 31.86 39.0 10.37
38.766036 10.2 39.0 10.37
38.786541 20.505 39.0 10.37
38.8089 22.359 39.0 10.37
38.829166 20.266 39.0 10.37
38.846306 17.14 39.0 10.37
38.846373 0.067 39.0 10.37
38.84867 2.297 39.0 10.37
38.848729 0.059 39.0 10.37
38.853149 4.42 39.0 10.37
38.870704 17.555 39.0 10.37
38.87208 1.376 39.0 10.37
38.874143 2.063 39.0 10.37
38.87431 0.167 39.0 10.37
38.894577 20.267 39.0 10.37
38.916238 21.661 39.0 10.37
38.930324 14.086 39.0 10.37
38.936817 6.493 39.0 10.37
38.947346 10.529 39.0 10.37
38.957149 9.803 39.0 10.37
38.979906 22.757 39.0 10.37
39.004934 25.028 39.0 10.37
39.006334 1.4 39.0 10.37
39.007911 1.577 39.0 10.37
39.014646 6.735 39.0 10.37
39.024865 10.219 39.0 10.37
39.061628 36.763 39.0 10.37
39.075538 13.91 39.0 10.37
39.095804 20.266 39.0 10.37
39.116687 20.883 39.0 10.37
39.147183 30.496 39.0 10.37
39.148757 1.574 39.0 10.37
39.158342 9.585 39.0 10.37
39.178873 20.531 39.0 10.37
39.19933 20.457 39.0 10.37
39.222667 23.337 39.0 10.37
39.252032 29.365 39.0 10.37
39.253315 1.283 39.0 10.37
39.264189 10.874 39.0 10.37
39.293055 28.866 39.0 10.37
39.31628 23.225 39.0 10.37
39.337175 20.895 39.0 10.37
39.358335 21.16 39.0 10.37
39.39413 35.795 39.0 10.37
39.404306 10.176 39.0 10.37
39.42818 23.874 39.0 10.37
39.451278 23.098 39.0 10.37
39.477192 25.914 39.0 10.37
39.47988 2.688 39.0 10.37
39.497184 17.304 39.0 10.37
39.498837 1.653 39.0 10.37
39.500655 1.818 40.0 10.3
39.500723 0.068 40.0 10.3
39.50077 0.047 40.0 10.3
39.503118 2.348 40.0 10.3
39.52341 20.292 40.0 10.3
39.548303 24.893 40.0 10.3
39.565012 16.709 40.0 10.3
39.569142 4.13 40.0 10.3
39.592534 23.392 40.0 10.3
39.623696 31.162 40.0 10.3
39.635445 11.749 40.0 10.3
39.658054 22.609 40.0 10.3
39.664937 6.883 40.0 10.3
39.665002 0.065 40.0 10.3
39.678489 13.487 40.0 10.3
39.701599 23.11 40.0 10.3
39.726039 24.44 40.0 10.3
39.763555 37.516 40.0 10.3
39.789457 25.902 40.0 10.3
39.793013 3.556 40.0 10.3
39.811419 18.406 40.0 10.3
39.820185 8.766 40.0 10.3
39.821852 1.667 40.0 10.3
39.82656 4.708 40.0 10.3
39.842152 15.592 40.0 10.3
39.862478 20.326 40.0 10.3
39.868835 6.357 40.0 10.3
39.869024 0.189 40.0 10.3
39.869081 0.057 40.0 10.3
39.869125 0.044 40.0 10.3
39.884271 15.146 40.0 10.3
39.913583 29.312 40.0 10.3
39.929589 16.006 40.0 10.3
39.950811 21.222 40.0 10.3
39.950956 0.145 40.0 10.3
39.969756 18.8 40.0 10.3
39.971053 1.297 40.0 10.3
39.994302 23.249 40.0 10.3
39.998261 3.959 40.0 10.3
40.014816 16.555 40.0 10.3
40.036605 21.789 40.0 10.3
40.057914 21.309 40.0 10.3
40.082012 24.098 40.0 10.3
40.084127 2.115 40.0 10.3
40.084309 0.182 40.0 10.3
40.106662 22.353 40.0 10.3
40.140312 33.65 40.0 10.3
40.153714 13.402 40.0 10.3
40.173468 19.754 40.0 10.3
40.174112 0.644 40.0 10.3
40.196301 22.189 40.0 10.3
40.216648 20.347 40.0 10.3
40.237913 21.265 40.0 10.3
40.264243 26.33 40.0 10.3
40.275095 10.852 40.0 10.3
40.285911 10.816 40.0 10.3
40.308929 23.018 40.0 10.3
40.343024 34.095 40.0 10.3
40.354044 11.02 40.0 10.3
40.374491 20.447 40.0 10.3
40.412525 38.034 40.0 10.3
40.432552 20.027 40.0 10.3
40.444056 11.504 40.0 10.3
40.471843 27.787 40.0 10.3
40.494516 22.673 40.0 10.3
40.522191 27.675 41.0 10.33
40.556457 34.266 41.0 10.33
40.566759 10.302 41.0 10.33
40.578172 11.413 41.0 10.33
40.587977 9.805 41.0 10.33
40.617691 29.714 41.0 10.33
40.628371 10.68 41.0 10.33
40.648696 20.325 41.0 10.33
40.669174 20.478 41.0 10.33
40.680214 11.04 41.0 10.33
40.680283 0.069 41.0 10.33
40.692023 11.74 41.0 10.33
40.713014 20.991 41.0 10.33
40.735045 22.031 41.0 10.33
40.75675 21.705 41.0 10.33
40.777029 20.279 41.0 10.33
40.805175 28.146 41.0 10.33
40.826361 21.186 41.0 10.33
40.848062 21.701 41.0 10.33
40.870957 22.895 41.0 10.33
40.883476 12.519 41.0 10.33
40.884167 0.691 41.0 10.33
40.886856 2.689 41.0 10.33
40.887145 0.289 41.0 10.33
40.904367 17.222 41.0 10.33
40.914576 10.209 41.0 10.33
40.939035 24.459 41.0 10.33
40.979742 40.707 41.0 10.33
40.987337 7.595 41.0 10.33
40.989022 1.685 41.0 10.33
41.006288 17.266 41.0 10.33
41.012102 5.814 41.0 10.33
41.024072 11.97 41.0 10.33
41.045761 21.689 41.0 10.33
41.057643 11.882 41.0 10.33
41.058951 1.308 41.0 10.33
41.060822 1.871 41.0 10.33
41.068919 8.097 41.0 10.33
41.092855 23.936 41.0 10.33
41.113512 20.657 41.0 10.33
41.133775 20.263 41.0 10.33
41.154043 20.268 41.0 10.33
41.175642 21.599 41.0 10.33
41.189427 13.785 41.0 10.33
41.196101 6.674 41.0 10.33
41.218203 22.102 41.0 10.33
41.238477 20.274 41.0 10.33
41.259702 21.225 41.0 10.33
41.290765 31.063 41.0 10.33
41.292779 2.014 41.0 10.33
41.304224 11.445 41.0 10.33
41.32676 22.536 41.0 10.33
41.347273 20.513 41.0 10.33
41.367607 20.334 41.0 10.33
41.388339 20.732 41.0 10.33
41.413875 25.536 41.0 10.33
41.434162 20.287 41.0 10.33
41.468397 34.235 41.0 10.33
41.502075 33.678 42.0 10.37
41.512356 10.281 42.0 10.37
41.544744 32.388 42.0 10.37
41.586435 41.691 42.0 10.37
41.596591 10.156 42.0 10.37
41.598635 2.044 42.0 10.37
41.657982 59.347 42.0 10.37
41.675509 17.527 42.0 10.37
41.696837 21.328 42.0 10.37
41.696903 0.066 42.0 10.37
41.699685 2.782 42.0 10.37
41.722945 23.26 42.0 10.37
41.745656 22.711 42.0 10.37
41.770795 25.139 42.0 10.37
41.814159 43.364 42.0 10.37
41.816475 2.316 42.0 10.37
41.816909 0.434 42.0 10.37
41.835447 18.538 42.0 10.37
41.862769 27.322 42.0 10.37
41.882687 19.918 42.0 10.37
41.882777 0.09 42.0 10.37
41.884993 2.216 42.0 10.37
41.90295 17.957 42.0 10.37
41.905012 2.062 42.0 10.37
41.911183 6.171 42.0 10.37
41.911252 0.069 42.0 10.37
41.916176 4.924 42.0 10.37
41.931995 15.819 42.0 10.37
41.953368 21.373 42.0 10.37
41.982031 28.663 42.0 10.37
41.991394 9.363 42.0 10.37
42.00484 13.446 42.0 10.37
42.01257 7.73 42.0 10.37
42.015845 3.275 42.0 10.37
42.025989 10.144 42.0 10.37
42.051284 25.295 42.0 10.37
42.071615 20.331 42.0 10.37
42.091885 20.27 42.0 10.37
42.105355 13.47 42.0 10.37
42.10837 3.015 42.0 10.37
42.112154 3.784 42.0 10.37
42.132422 20.268 42.0 10.37
42.153088 20.666 42.0 10.37
42.173362 20.274 42.0 10.37
42.202211 28.849 42.0 10.37
42.21431 12.099 42.0 10.37
42.238422 24.112 42.0 10.37
42.250616 12.194 42.0 10.37
42.271291 20.675 42.0 10.37
42.29174 20.449 42.0 10.37
42.316104 24.364 42.0 10.37
42.319501 3.397 42.0 10.37
42.344258 24.757 42.0 10.37
42.365138 20.88 42.0 10.37
42.388863 23.725 42.0 10.37
42.409463 20.6 42.0 10.37
42.429867 20.404 42.0 10.37
42.458815 28.948 42.0 10.37
42.490549 31.734 42.0 10.37
42.500734 10.185 43.0 10.3
42.521869 21.135 43.0 10.3
42.55355 31.681 43.0 10.3
42.557122 3.572 43.0 10.3
42.569549 12.427 43.0 10.3
42.59583 26.281 43.0 10.3
42.620171 24.341 43.0 10.3
42.625156 4.985 43.0 10.3
42.643924 18.768 43.0 10.3
42.665149 21.225 43.0 10.3
42.688271 23.122 43.0 10.3
42.708958 20.687 43.0 10.3
42.727564 18.606 43.0 10.3
42.727629 0.065 43.0 10.3
42.735478 7.849 43.0 10.3
42.757938 22.46 43.0 10.3
42.773405 15.467 43.0 10.3
42.779003 5.598 43.0 10.3
42.809064 30.061 43.0 10.3
42.826163 17.099 43.0 10.3
42.852498 26.335 43.0 10.3
42.87472 22.222 43.0 10.3
42.89498 20.26 43.0 10.3
42.9157 20.72 43.0 10.3
42.929106 13.406 43.0 10.3
42.929164 0.058 43.0 10.3
42.929957 0.793 43.0 10.3
42.930433 0.476 43.0 10.3
42.936797 6.364 43.0 10.3
42.959603 22.806 43.0 10.3
42.980238 20.635 43.0 10.3
43.001839 21.601 43.0 10.3
43.014812 12.973 43.0 10.3
43.022677 7.865 43.0 10.3
43.032178 9.501 43.0 10.3
43.042959 10.781 43.0 10.3
43.07145 28.491 43.0 10.3
43.101014 29.564 43.0 10.3
43.121293 20.279 43.0 10.3
43.141594 20.301 43.0 10.3
43.161852 20.258 43.0 10.3
43.18556 23.708 43.0 10.3
43.211023 25.463 43.0 10.3
43.234216 23.193 43.0 10.3
43.244374 10.158 43.0 10.3
43.257086 12.712 43.0 10.3
43.278143 21.057 43.0 10.3
43.311324 33.181 43.0 10.3
43.323843 12.519 43.0 10.3
43.336318 12.475 43.0 10.3
43.347402 11.084 43.0 10.3
43.370539 23.137 43.0 10.3
43.39228 21.741 43.0 10.3
43.414366 22.086 43.0 10.3
43.435802 21.436 43.0 10.3
43.471744 35.942 43.0 10.3
43.51024 38.496 44.0 10.3
43.524509 14.269 44.0 10.3
43.547274 22.765 44.0 10.3
43.569961 22.687 44.0 10.3
43.596506 26.545 44.0 10.3
43.627168 30.662 44.0 10.3
43.64205 14.882 44.0 10.3
43.65177 9.72 44.0 10.3
43.668382 16.612 44.0 10.3
43.691629 23.247 44.0 10.3
43.725424 33.795 44.0 10.3
43.73797 12.546 44.0 10.3
43.742974 5.004 44.0 10.3
43.744035 1.061 44.0 10.3
43.760053 16.018 44.0 10.3
43.780457 20.404 44.0 10.3
43.800983 20.526 44.0 10.3
43.822466 21.483 44.0 10.3
43.843442 20.976 44.0 10.3
43.863709 20.267 44.0 10.3
43.871829 8.12 44.0 10.3
43.873176 1.347 44.0 10.3
43.885019 11.843 44.0 10.3
43.905294 20.275 44.0 10.3
43.925613 20.319 44.0 10.3
43.937612 11.999 44.0 10.3
43.945255 7.643 44.0 10.3
43.947062 1.807 44.0 10.3
43.947127 0.065 44.0 10.3
43.947175 0.048 44.0 10.3
43.947221 0.046 44.0 10.3
43.949107 1.886 44.0 10.3
43.969501 20.394 44.0 10.3
43.990108 20.607 44.0 10.3
44.009959 19.851 44.0 10.3
44.014019 4.06 44.0 10.3
44.015775 1.756 44.0 10.3
44.019572 3.797 44.0 10.3
44.022019 2.447 44.0 10.3
44.032199 10.18 44.0 10.3
44.035428 3.229 44.0 10.3
44.040525 5.097 44.0 10.3
44.047472 6.947 44.0 10.3
44.057614 10.142 44.0 10.3
44.079346 21.732 44.0 10.3
44.082897 3.551 44.0 10.3
44.10575 22.853 44.0 10.3
44.125991 20.241 44.0 10.3
44.12778 1.789 44.0 10.3
44.128192 0.412 44.0 10.3
44.148269 20.077 44.0 10.3
44.179049 30.78 44.0 10.3
44.202771 23.722 44.0 10.3
44.219746 16.975 44.0 10.3
44.244027 24.281 44.0 10.3
44.251257 7.23 44.0 10.3
44.27181 20.553 44.0 10.3
44.299976 28.166 44.0 10.3
44.334378 34.402 44.0 10.3
44.347247 12.869 44.0 10.3
44.353412 6.165 44.0 10.3
44.367535 14.123 44.0 10.3
44.387821 20.286 44.0 10.3
44.408368 20.547 44.0 10.3
44.429023 20.655 44.0 10.3
44.449369 20.346 44.0 10.3
44.469666 20.297 44.0 10.3
44.494049 24.383 44.0 10.3
44.502788 8.739 45.0 10.3
44.504414 1.626 45.0 10.3
44.504468 0.054 45.0 10.3
44.50451 0.042 45.0 10.3
44.504551 0.041 45.0 10.3
44.530814 26.263 45.0 10.3
44.549988 19.174 45.0 10.3
44.571171 21.183 45.0 10.3
44.594852 23.681 45.0 10.3
44.619554 24.702 45.0 10.3
44.640142 20.588 45.0 10.3
44.65695 16.808 45.0 10.3
44.660557 3.607 45.0 10.3
44.681888 21.331 45.0 10.3
44.702266 20.378 45.0 10.3
44.72257 20.304 45.0 10.3
44.754034 31.464 45.0 10.3
44.757912 3.878 45.0 10.3
44.757967 0.055 45.0 10.3
44.773731 15.764 45.0 10.3
44.79494 21.209 45.0 10.3
44.817528 22.588 45.0 10.3
44.847402 29.874 45.0 10.3
44.871288 23.886 45.0 10.3
44.891557 20.269 45.0 10.3
44.912666 21.109 45.0 10.3
44.933011 20.345 45.0 10.3
44.953354 20.343 45.0 10.3
44.961134 7.78 45.0 10.3
44.96147 0.336 45.0 10.3
44.961524 0.054 45.0 10.3
44.961564 0.04 45.0 10.3
44.973725 12.161 45.0 10.3
44.997505 23.78 45.0 10.3
45.033351 35.846 45.0 10.3
45.043557 10.206 45.0 10.3
45.051536 7.979 45.0 10.3
45.0638 12.264 45.0 10.3
45.063943 0.143 45.0 10.3
45.08595 22.007 45.0 10.3
45.10632 20.37 45.0 10.3
45.12958 23.26 45.0 10.3
45.150173 20.593 45.0 10.3
45.17088 20.707 45.0 10.3
45.194314 23.434 45.0 10.3
45.215345 21.031 45.0 10.3
45.235613 20.268 45.0 10.3
45.255917 20.304 45.0 10.3
45.265718 9.801 45.0 10.3
45.276346 10.628 45.0 10.3
45.301846 25.5 45.0 10.3
45.349174 47.328 45.0 10.3
45.360838 11.664 45.0 10.3
45.366453 5.615 45.0 10.3
45.399598 33.145 45.0 10.3
45.410404 10.806 45.0 10.3
45.437617 27.213 45.0 10.3
45.476241 38.624 45.0 10.3
45.496055 19.814 45.0 10.3
45.507506 11.451 46.0 10.24
45.529191 21.685 46.0 10.24
45.560547 31.356 46.0 10.24
45.563722 3.175 46.0 10.24
45.588467 24.745 46.0 10.24
45.601385 12.918 46.0 10.24
45.621698 20.313 46.0 10.24
45.625944 4.246 46.0 10.24
45.652637 26.693 46.0 10.24
45.664027 11.39 46.0 10.24
45.670557 6.53 46.0 10.24
45.686753 16.196 46.0 10.24
45.708834 22.081 46.0 10.24
45.730407 21.573 46.0 10.24
45.751508 21.101 46.0 10.24
45.770129 18.621 46.0 10.24
45.77044 0.311 46.0 10.24
45.771933 1.493 46.0 10.24
45.800809 28.876 46.0 10.24
45.822588 21.779 46.0 10.24
45.842929 20.341 46.0 10.24
45.863758 20.829 46.0 10.24
45.884471 20.713 46.0 10.24
45.904755 20.284 46.0 10.24
45.914309 9.554 46.0 10.24
45.914367 0.058 46.0 10.24
45.935133 20.766 46.0 10.24
45.94532 10.187 46.0 10.24
45.964934 19.614 46.0 10.24
45.96656 1.626 46.0 10.24
45.967223 0.663 46.0 10.24
45.976218 8.995 46.0 10.24
45.976284 0.066 46.0 10.24
45.97648 0.196 46.0 10.24
45.976537 0.057 46.0 10.24
45.98784 11.303 46.0 10.24
46.009224 21.384 46.0 10.24
46.030765 21.541 46.0 10.24
46.054204 23.439 46.0 10.24
46.065454 11.25 46.0 10.24
46.065655 0.201 46.0 10.24
46.074467 8.812 46.0 10.24
46.077041 2.574 46.0 10.24
46.085474 8.433 46.0 10.24
46.096805 11.331 46.0 10.24
46.117969 21.164 46.0 10.24
46.142261 24.292 46.0 10.24
46.174188 31.927 46.0 10.24
46.217383 43.195 46.0 10.24
46.218523 1.14 46.0 10.24
46.224685 6.162 46.0 10.24
46.227561 2.876 46.0 10.24
46.263046 35.485 46.0 10.24
46.273667 10.621 46.0 10.24
46.279234 5.567 46.0 10.24
46.297093 17.859 46.0 10.24
46.320442 23.349 46.0 10.24
46.38015 59.708 46.0 10.24
46.381498 1.348 46.0 10.24
46.39226 10.762 46.0 10.24
46.414845 22.585 46.0 10.24
46.435618 20.773 46.0 10.24
46.462952 27.334 46.0 10.24
46.488496 25.544 46.0 10.24
46.513332 24.836 47.0 10.27
46.533959 20.627 47.0 10.27
46.562987 29.028 47.0 10.27
46.590742 27.755 47.0 10.27
46.611039 20.297 47.0 10.27
46.631494 20.455 47.0 10.27
46.659485 27.991 47.0 10.27
46.686461 26.976 47.0 10.27
46.687504 1.043 47.0 10.27
46.707811 20.307 47.0 10.27
46.739304 31.493 47.0 10.27
46.776209 36.905 47.0 10.27
46.78608 9.871 47.0 10.27
46.786139 0.059 47.0 10.27
46.786376 0.237 47.0 10.27
46.809425 23.049 47.0 10.27
46.836297 26.872 47.0 10.27
46.856565 20.268 47.0 10.27
46.878932 22.367 47.0 10.27
46.920575 41.643 47.0 10.27
46.940586 20.011 47.0 10.27
46.966091 25.505 47.0 10.27
46.988813 22.722 47.0 10.27
46.990387 1.574 47.0 10.27
46.993265 2.878 47.0 10.27
46.993319 0.054 47.0 10.27
47.034569 41.25 47.0 10.27
47.045314 10.745 47.0 10.27
47.067799 22.485 47.0 10.27
47.079436 11.637 47.0 10.27
47.089052 9.616 47.0 10.27
47.093386 4.334 47.0 10.27
47.109865 16.479 47.0 10.27
47.13068 20.815 47.0 10.27
47.158378 27.698 47.0 10.27
47.181442 23.064 47.0 10.27
47.184269 2.827 47.0 10.27
47.207719 23.45 47.0 10.27
47.248169 40.45 47.0 10.27
47.259358 11.189 47.0 10.27
47.291651 32.293 47.0 10.27
47.295665 4.014 47.0 10.27
47.301858 6.193 47.0 10.27
47.324701 22.843 47.0 10.27
47.329667 4.966 47.0 10.27
47.330675 1.008 47.0 10.27
47.351099 20.424 47.0 10.27
47.371502 20.403 47.0 10.27
47.392432 20.93 47.0 10.27
47.397421 4.989 47.0 10.27
47.414855 17.434 47.0 10.27
47.441621 26.766 47.0 10.27
47.461906 20.285 47.0 10.27
47.482202 20.296 47.0 10.27
47.502497 20.295 48.0 10.14
47.522789 20.292 48.0 10.14
47.543075 20.286 48.0 10.14
47.56454 21.465 48.0 10.14
47.585628 21.088 48.0 10.14
47.605978 20.35 48.0 10.14
47.626591 20.613 48.0 10.14
47.646883 20.292 48.0 10.14
47.671441 24.558 48.0 10.14
47.691879 20.438 48.0 10.14
47.703601 11.722 48.0 10.14
47.712181 8.58 48.0 10.14
47.733034 20.853 48.0 10.14
47.753371 20.337 48.0 10.14
47.779116 25.745 48.0 10.14
47.799576 20.46 48.0 10.14
47.804554 4.978 48.0 10.14
47.80603 1.476 48.0 10.14
47.815209 9.179 48.0 10.14
47.819871 4.662 48.0 10.14
47.84056 20.689 48.0 10.14
47.860888 20.328 48.0 10.14
47.883072 22.184 48.0 10.14
47.909476 26.404 48.0 10.14
47.929859 20.383 48.0 10.14
47.952437 22.578 48.0 10.14
47.971226 18.789 48.0 10.14
47.972796 1.57 48.0 10.14
47.980764 7.968 48.0 10.14
48.001639 20.875 48.0 10.14
48.009556 7.917 48.0 10.14
48.009623 0.067 48.0 10.14
48.009749 0.126 48.0 10.14
48.01253 2.781 48.0 10.14
48.017975 5.445 48.0 10.14
48.025313 7.338 48.0 10.14
48.036035 10.722 48.0 10.14
48.058091 22.056 48.0 10.14
48.07464 16.549 48.0 10.14
48.097419 22.779 48.0 10.14
48.097793 0.374 48.0 10.14
48.118693 20.9 48.0 10.14
48.125659 6.966 48.0 10.14
48.13989 14.231 48.0 10.14
48.146345 6.455 48.0 10.14
48.200076 53.731 48.0 10.14
48.210822 10.746 48.0 10.14
48.2142 3.378 48.0 10.14
48.214982 0.782 48.0 10.14
48.215768 0.786 48.0 10.14
48.218784 3.016 48.0 10.14
48.240239 21.455 48.0 10.14
48.262824 22.585 48.0 10.14
48.28337 20.546 48.0 10.14
48.299432 16.062 48.0 10.14
48.299503 0.071 48.0 10.14
48.322038 22.535 48.0 10.14
48.34153 19.492 48.0 10.14
48.362071 20.541 48.0 10.14
48.377539 15.468 48.0 10.14
48.412734 35.195 48.0 10.14
48.418566 5.832 48.0 10.14
48.426361 7.795 48.0 10.14
48.447281 20.92 48.0 10.14
48.471761 24.48 48.0 10.14
48.492073 20.312 48.0 10.14
48.512345 20.272 49.0 10.1
48.53276 20.415 49.0 10.1
48.553257 20.497 49.0 10.1
48.573574 20.317 49.0 10.1
48.593855 20.281 49.0 10.1
48.618877 25.022 49.0 10.1
48.639485 20.608 49.0 10.1
48.659849 20.364 49.0 10.1
48.6895 29.651 49.0 10.1
48.709906 20.406 49.0 10.1
48.725846 15.94 49.0 10.1
48.743882 18.036 49.0 10.1
48.746223 2.341 49.0 10.1
48.761129 14.906 49.0 10.1
48.781965 20.836 49.0 10.1
48.802307 20.342 49.0 10.1
48.826749 24.442 49.0 10.1
48.826929 0.18 49.0 10.1
48.833286 6.357 49.0 10.1
48.844448 11.162 49.0 10.1
48.865574 21.126 49.0 10.1
48.892434 26.86 49.0 10.1
48.912735 20.301 49.0 10.1
48.933466 20.731 49.0 10.1
48.956758 23.292 49.0 10.1
48.976989 20.231 49.0 10.1
48.997349 20.36 49.0 10.1
49.02054 23.191 49.0 10.1
49.024776 4.236 49.0 10.1
49.033176 8.4 49.0 10.1
49.033438 0.262 49.0 10.1
49.033485 0.047 49.0 10.1
49.033522 0.037 49.0 10.1
49.04098 7.458 49.0 10.1
49.05358 12.6 49.0 10.1
49.073855 20.275 49.0 10.1
49.09701 23.155 49.0 10.1
49.117348 20.338 49.0 10.1
49.121038 3.69 49.0 10.1
49.134391 13.353 49.0 10.1
49.137805 3.414 49.0 10.1
49.160677 22.872 49.0 10.1
49.199345 38.668 49.0 10.1
49.209538 10.193 49.0 10.1
49.233978 24.44 49.0 10.1
49.258482 24.504 49.0 10.1
49.27875 20.268 49.0 10.1
49.300757 22.007 49.0 10.1
49.323287 22.53 49.0 10.1
49.339484 16.197 49.0 10.1
49.368559 29.075 49.0 10.1
49.379086 10.527 49.0 10.1
49.400638 21.552 49.0 10.1
49.42445 23.812 49.0 10.1
49.439596 15.146 49.0 10.1
49.444741 5.145 49.0 10.1
49.476309 31.568 49.0 10.1
49.489072 12.763 49.0 10.1
49.510277 21.205 50.0 10.1
49.510342 0.065 50.0 10.1
49.510379 0.037 50.0 10.1
