"avg_Time (s)" "avg_Speed (m/s)" "avg_Distance (m)" "avg_Height (m)" "stdDev_Time (s)" "stdDev_Speed (m/s)" "stdDev_Distance (m)" "stdDev_Height (m)"
39.562714285714286 0.9528571428571431 4.737857142857144 10.021428571428572 0.2778083688370789 0.03149343955006946 0.24530385156339624 0.04103259033241434
40.49635294117647 0.9611764705882353 5.643529411764706 10.023529411764706 0.27722733104725583 0.038176425269618744 0.24977498524190764 0.04241825029957619
41.50891176470588 0.9400000000000001 6.520882352941176 10.0 0.2924221734216655 1.1102230246251565e-16 0.234663308832273 0.0
42.53894285714285 1.012 7.493428571428571 9.98857142857143 0.28765444972914944 0.036000000000000025 0.32859825977404467 0.031815796359028585
43.489625000000004 0.9625 8.406875 10.0 0.2780542606668709 0.038971143170299774 0.2514885372636296 0.0
44.504900000000006 0.9480000000000002 9.315333333333333 10.0 0.30600494004726986 0.020396078054371155 0.26463475878190207 0.0
45.509151515151515 0.9890909090909091 10.238484848484848 10.0 0.2839578629871865 0.03449757447456417 0.2548692024872604 0.0
46.5074705882353 1.0 11.240588235294116 9.976470588235294 0.29921350190655377 0.0 0.2881068141023046 0.04241825029957619
47.52255999999999 1.0 12.097600000000002 10.0 0.28766787516161785 0.0 0.2719305793764285 0.0
48.47071428571428 1.0 13.10942857142857 9.98857142857143 0.2980931370685125 0.0 0.30032309132611396 0.03181579635902859
49.51363888888889 1.0 14.063333333333329 9.96111111111111 0.31615495082648715 0.0 0.2897316766327844 0.04874980215217828
50.50914285714286 1.0 14.984642857142855 10.0 0.2907772483590581 0.0 0.2653903074833788 0.0
51.486290322580636 1.0 16.00709677419355 9.983870967741932 0.3200875075459716 0.0 0.28309571558598823 0.03677985242255271
52.46551612903226 1.0 16.988709677419354 9.912903225806453 0.2616506993102285 0.0 0.30720112079226664 0.033523564017462024
53.497166666666665 1.0 17.963333333333342 9.944444444444445 0.3051597486927501 0.0 0.3250640962435969 0.049690399499995146
54.506187499999996 1.0175 18.901249999999997 9.984375 0.2778790696395642 0.03307189138830741 0.2705174439846717 0.0363092188706944
55.475840000000005 0.888 19.7256 9.995999999999999 0.31907788140201687 0.1675231327309754 0.18035697934928963 0.1148216007552582
56.46709677419354 1.0903225806451613 19.84548387096774 10.929032258064517 0.2753092519025514 0.07768770695995027 0.05546511310826307 0.4251705907250427
57.657312499999996 0.971875 19.71125 11.9125 0.3448696708087707 0.041716116489913094 0.017984368212422375 0.1932453104217537
58.50003030303029 0.9363636363636363 19.660606060606064 12.990909090909092 0.26535550594678053 0.048104569292083454 0.019059618416384105 0.39417242524870527
59.45826666666667 0.9866666666666665 19.623333333333335 14.20666666666667 0.2679482454173234 0.03399346342395189 0.004714045207909379 0.26195843605851316
60.48303333333334 0.9133333333333333 19.63933333333333 15.14666666666667 0.28584278701567556 0.03399346342395189 0.009285592184789231 0.32632635334721105
61.48578125 0.9875 19.652812500000003 16.109375 0.28893919498475373 0.03307189138830737 0.004496092053106378 0.2832394911995856
62.53186206896551 0.8999999999999998 19.697586206896556 17.010344827586206 0.2462591463924261 2.220446049250313e-16 0.015899506046066623 0.25642748196659576
63.52228571428572 0.9642857142857141 19.70928571428572 18.175000000000004 0.31696032391890183 0.04791574237499548 0.011316413941252813 0.3376653034335289
64.53162499999999 0.9 19.68875 19.1125 0.29093155874707116 0.0 0.005994789404141003 0.2420614591379636
65.57042857142858 0.9428571428571425 19.69714285714286 20.08571428571429 0.2811182299027822 0.04948716593053934 0.008806305718526839 0.3681171064778609
66.55162068965518 0.9344827586206897 19.718275862068968 21.203448275862073 0.29776401368835753 0.04753120259341454 0.009123280382981104 0.3899449639510945
67.53881249999999 0.9125000000000001 19.721249999999998 22.296875 0.26420203414006926 0.03307189138830738 0.007806247497997938 0.26632261333765894
68.46263157894737 0.9105263157894735 19.730526315789476 23.231578947368426 0.29661311156140513 0.030689220499185783 0.0068623183212657285 0.2829406327519075
69.55782142857143 0.9178571428571427 19.735714285714288 24.167857142857144 0.29297867469584016 0.03829930462415574 0.007284313590846481 0.2391257461022956
70.48603125 0.76125 19.6575 25.025 0.2707417455314893 0.15396326672294272 0.09839334327077201 0.19364916731037085
71.49290322580644 1.1209677419354842 18.83225806451612 25.161290322580648 0.28190679709375316 0.0741121573201258 0.28914456343496303 0.04870860925981026
72.5008275862069 1.1682758620689655 17.874827586206894 25.09655172413794 0.29227715577979385 0.009123280382981314 0.31828875081311586 0.018246560765962955
73.47588235294117 1.1014705882352942 16.671176470588232 25.0 0.3089645672342186 0.036391042283472876 0.3507031986794725 0.0
74.52966666666666 1.065 15.641666666666662 25.0 0.30114197463802334 0.022912878474779217 0.26680933683479346 0.0
75.51085714285715 1.0442857142857147 14.747857142857141 25.02857142857143 0.28441565587379897 0.0225876975726313 0.29779375824382154 0.045175395145263204
76.51696875 1.03 13.751249999999999 25.0625 0.27481055797301135 0.0 0.2925293788664654 0.04841229182759341
77.39646428571429 1.03 12.949999999999998 25.100000000000005 0.24904495895647505 0.0 0.20000000000000007 3.552713678800501e-15
78.65433333333334 1.0300000000000002 12.110476190476193 25.100000000000005 0.18097285598446614 2.220446049250313e-16 0.2499423969919046 3.552713678800501e-15
79.50741176470588 1.03 11.108235294117648 25.07058823529412 0.30025999690925226 0.0 0.32997745545304524 0.04556450995538202
80.46821212121212 1.03 9.981515151515152 25.0 0.2807019078403244 0.0 0.25728325637875404 0.0
81.51606896551722 1.0300000000000002 9.02655172413793 25.0 0.31241616045384635 2.220446049250313e-16 0.27700710637055126 0.0
82.49544827586206 1.0300000000000002 8.144137931034482 25.04137931034483 0.25310725356530595 2.220446049250313e-16 0.24740748520133823 0.04925123054167553
83.48777419354839 1.0300000000000002 7.183225806451615 25.029032258064515 0.3019002943375908 2.220446049250313e-16 0.2347873038383985 0.04539112025635641
84.45758064516129 1.0300000000000002 6.403225806451612 25.016129032258064 0.2955639523825093 2.220446049250313e-16 0.26213007232650365 0.03677985242255336
85.45836666666666 1.0300000000000002 5.411666666666667 25.0 0.29203829467307196 2.220446049250313e-16 0.3027549430736938 0.0
86.48368571428571 1.03 4.456285714285714 25.0 0.3120828435279484 0.0 0.24928567335243204 0.0
87.46553125 1.03 3.7709374999999996 25.0 0.2804852919912873 0.0 0.17137968401695106 0.0
88.48452777777777 1.0300000000000002 3.214722222222223 25.0 0.30162785073581466 2.220446049250313e-16 0.15350508697888507 0.0
89.49625925925928 1.03 2.812962962962962 25.0 0.2815296303848612 0.0 0.07873136768713933 0.0
90.48023529411765 1.0152941176470587 2.7194117647058826 24.99705882352941 0.28922310326149286 0.022782254977690708 0.02387974485904041 0.01689577248981797
91.56159374999999 1.0237500000000002 2.91125 24.95 0.2591140988270176 0.039031237489990024 0.09841716059712355 0.05000000000000071
92.5385172413793 1.0424137931034485 3.393103448275862 24.95862068965517 0.2671430742439871 0.03103448275862072 0.15811613907626654 0.04925123054167553
93.46984848484848 1.03 4.0633333333333335 25.0 0.29085392785071584 0.0 0.25916727564967906 0.0
94.515625 1.03 4.945 25.0 0.2767769578107987 0.0 0.25558755838264113 0.0
95.51910344827587 1.0300000000000002 5.808275862068965 25.0 0.25846741204948376 2.220446049250313e-16 0.2311600276494134 0.0
96.48928571428573 1.0505714285714283 6.706857142857143 24.945714285714285 0.2879297108103765 0.037792127460083355 0.2637939826950615 0.04981598792617983
97.50168965517244 1.0979310344827584 7.557586206896549 25.0 0.28137018240772643 0.01989269669221513 0.2589322261534566 0.0
98.49320588235294 1.08 8.522941176470587 25.0 0.3100565204083772 0.0 0.2788371801076405 0.0
99.4682962962963 1.0799999999999998 9.432962962962963 25.0 0.3114837627079887 2.220446049250313e-16 0.25223173963660794 0.0
100.50918518518517 1.0844444444444445 10.367407407407406 25.0 0.3084905949748364 0.01257078722109419 0.2611171525437149 0.0
101.51979310344828 1.0300000000000002 11.520344827586207 25.0 0.27861138171546956 2.220446049250313e-16 0.3680375051973194 0.0
102.49982758620689 1.0300000000000002 12.548965517241381 25.0 0.2993339812691651 2.220446049250313e-16 0.2614329851175844 0.0
103.50356666666667 1.0300000000000002 13.512666666666666 24.979999999999997 0.2806961207822841 2.220446049250313e-16 0.2427472393709604 0.04000000000000056
104.49196774193548 1.0300000000000002 14.420967741935483 24.948387096774194 0.3026922725519142 2.220446049250313e-16 0.3197918157349093 0.049973978660741575
105.50687878787879 1.03 15.428181818181818 25.0 0.3039397625303665 0.0 0.29269339160220764 0.0
106.51451999999999 1.03 16.4548 25.0 0.3129391148450449 0.0 0.32302470493756336 0.0
107.47908823529413 1.03 17.39323529411765 25.0 0.2818747497869837 0.0 0.26439409742716524 0.0
108.5019696969697 1.03 18.453939393939393 24.91212121212121 0.2839260984565462 0.0 0.26591111973671305 0.032637362467482306
109.52648275862069 1.0300000000000002 19.328275862068963 24.89999999999999 0.2724697541822104 2.220446049250313e-16 0.21352653013743428 7.105427357601002e-15
110.51338235294118 0.885 20.220294117647057 24.976470588235294 0.2776029766226554 0.14441056666569066 0.17887697537229086 0.10306714981138428
111.44010714285716 1.1000000000000003 20.267142857142858 25.857142857142865 0.2646263321426364 2.220446049250313e-16 0.03653346243584056 0.2610809554642439
112.56016666666666 1.0666666666666667 20.213333333333335 26.466666666666665 0.26982180333612166 0.047140452079103216 0.004714045207909379 0.16996731711975913
113.45653571428569 1.0535714285714286 20.18142857142857 27.621428571428577 0.21241039827635308 0.049872285870603404 0.00832993127835034 0.3436746206776972
114.54658333333334 1.0 20.186666666666667 28.46666666666667 0.29814243193853246 0.0 0.004714045207911053 0.04714045207910384
115.4790588235294 0.9823529411764705 20.228529411764704 29.685294117647057 0.2892545125151561 0.03812200410828152 0.0189631768468411 0.4741136330292788
116.52108333333334 0.911111111111111 20.26972222222222 31.14166666666667 0.3012564775698236 0.03142696805273544 0.008328702416980333 0.4566636252940085
117.54199999999999 0.9000000000000001 20.29 32.02857142857143 0.33717778269461507 1.1102230246251565e-16 0.0 0.10301575072754403
118.47500000000001 0.8999999999999999 20.311764705882357 32.74705882352941 0.2672822918365749 1.1102230246251565e-16 0.009539573376604145 0.30892155307060865
119.46302857142858 0.8999999999999999 20.328571428571433 34.12857142857143 0.2975590683942826 1.1102230246251565e-16 0.008666143364630091 0.435936711377387
120.46381249999999 0.9 20.36 35.025000000000006 0.30518728240827897 0.0 0.007071067811865324 0.1479019945774925
121.59036666666665 0.8999999999999998 20.378666666666668 35.796666666666674 0.2566592401522984 2.220446049250313e-16 0.0033993463423945135 0.32091881977984604
122.49373333333331 0.8999999999999998 20.386666666666663 37.20666666666668 0.29988096897861916 2.220446049250313e-16 0.0069920589878012 0.3837823457233137
123.50490625 0.9 20.416249999999998 38.175 0.30086919493517117 0.0 0.013169567191066718 0.26339134382131923
124.4684 0.8999999999999998 20.445333333333338 39.08999999999999 0.29380567273851743 2.220446049250313e-16 0.0071802197428455445 0.2959166549328827
125.5595 0.9 20.46 39.75 0.4030831179794073 0.0 0.0 0.04999999999999716
126.74324999999999 0.9 20.45 39.9 0.0041457809879432645 0.0 0.0 0.0
127.50122580645161 0.8999999999999997 20.4425806451613 40.68387096774195 0.2622361297020759 3.3306690738754696e-16 0.004375696763305754 0.4628779356922041
128.48270270270268 0.8702702702702702 20.44756756756757 42.38918918918919 0.2960540367828104 0.045706850068345295 0.00429040753145524 0.5500780208955052
129.49393750000002 0.8625 20.45 43.9625 0.28493562184070365 0.0484122918275927 0.0 0.2976470224947666
130.48511764705881 0.8882352941176469 20.455882352941178 45.055882352941175 0.3064327740022257 0.032218973970892115 0.004921529567848273 0.3671761690256407
131.49313333333333 0.8999999999999998 20.460000000000004 46.003333333333345 0.26526084436937836 2.220446049250313e-16 3.552713678800501e-15 0.24695928589321828
132.51318750000002 0.9 20.4675 46.962500000000006 0.32489242811083147 0.0 0.004330127018921332 0.3159806164941127
133.53325 0.8857142857142856 20.468928571428574 47.81071428571429 0.2725102389950548 0.03499271061118824 0.003092947870658094 0.21768142796672552
134.53165625000003 0.821875 20.44625 48.765625 0.29758524087383315 0.06487668591258343 0.00695970545353702 0.25324071429175893
135.51486956521737 0.5973913043478263 20.353043478260876 49.50000000000001 0.31812238612204824 0.1598155837018119 0.1239366872942275 0.13187609467915928
136.53306666666666 1.0599999999999998 19.39433333333333 49.813333333333354 0.27537512999946634 0.04242640687119289 0.33857232938062437 0.061824123303303835
137.4954074074074 1.0799999999999998 18.252592592592592 49.900000000000006 0.29423387765508124 2.220446049250313e-16 0.30660135285865914 7.105427357601002e-15
138.57121212121214 0.9830303030303029 17.24969696969697 49.97272727272727 0.2875271536663994 0.05551329889723392 0.3174947849582193 0.044536177141512964
139.54221875000002 0.94 16.07875 49.9875 0.26155792073351 0.0 0.2713018383645791 0.03307189138830785
140.4717 0.8920000000000001 15.154666666666667 49.90000000000001 0.3124914025483999 0.03919183588453082 0.31887022787055913 1.4210854715202004e-14
141.50259090909088 0.918181818181818 14.143636363636364 49.98181818181818 0.2844101805956439 0.03562894171320984 0.24732285588138084 0.03856946079199405
142.45889285714284 0.86 13.209999999999997 50.0 0.3017407045894222 0.0 0.33251208356131295 0.0
143.49516666666665 0.8599999999999999 12.289333333333332 50.0 0.3349851820935125 1.1102230246251565e-16 0.2554072999913843 0.0
144.174625 0.86 11.6025 50.0 0.10279219024322714 0.0 0.07917543811056618 0.0
146.90475 0.86 11.35 50.0 0.019651653874418664 0.0 0.0 0.0
147.44775 0.86 11.25 50.0 0.004710360920357074 0.0 0.0 0.0
151.58183333333332 0.8900000000000001 9.696666666666667 50.0 0.2990300523730409 1.1102230246251565e-16 0.1744196726926822 0.0
152.49680555555557 0.9299999999999999 8.242222222222223 50.0 0.2884959868240432 0.04472135954999577 0.6056819439969716 0.0
153.5121176470588 0.9288235294117648 6.463235294117648 50.0 0.2797636360242761 0.03579062528276764 0.48202831615772807 0.0
154.50891176470586 0.9400000000000001 4.961470588235294 50.0 0.26760114829251697 1.1102230246251565e-16 0.3530550061537751 0.0
155.50747058823526 0.901764705882353 3.584117647058823 50.0 0.3021670978404187 0.021209125149788143 0.4083619908499496 0.0
156.4928 0.9380000000000002 2.652857142857143 49.96571428571429 0.2777541358827996 0.04294847411225954 0.13231070421163818 0.047466422073818244
157.4981875 0.94 2.7649999999999997 50.0 0.27849780491729376 0.0 0.16881943016134135 0.0
158.5010857142857 0.94 3.700285714285714 49.95428571428572 0.2960129699309599 0.0 0.35960681476369405 0.04981598792617983
159.4475 0.94 4.63875 50.0 0.25160869917393675 0.0 0.19668741062915038 0.0
160.47460606060605 0.94 5.508484848484849 50.0 0.2902000291746485 0.0 0.27955723880885563 0.0
161.48271428571425 0.9400000000000002 6.402857142857142 50.0 0.2984031138700582 2.220446049250313e-16 0.27608043784966974 0.0
162.51283333333336 0.9400000000000002 7.353333333333331 49.94666666666669 0.2770034997773274 2.220446049250313e-16 0.268729521183579 0.049888765156986606
163.51603703703708 0.9400000000000001 8.218518518518518 49.900000000000006 0.2957252831137384 1.1102230246251565e-16 0.267964946625538 7.105427357601002e-15
164.38768 0.94 8.9712 49.9 0.2883003600414019 0.0 0.1979155375406389 0.0
167.50852941176464 0.916470588235294 10.172941176470587 49.900000000000006 0.28227377566657935 0.03645160796430508 0.43219364812658767 7.105427357601002e-15
168.49548571428573 0.86 11.622285714285715 49.900000000000006 0.2805559146132717 0.0 0.47545518469468906 7.105427357601002e-15
169.50414285714285 0.86 13.061428571428573 49.900000000000006 0.2651013976206243 0.0 0.4354908092003312 7.105427357601002e-15
170.86200000000002 0.87 14.06 49.9 0.01683745824048464 0.0 0.0 0.0
171.42992857142855 0.8614285714285713 14.730357142857143 49.90000000000001 0.25222834447203313 0.0034992710611188287 0.4300455303375043 1.4210854715202004e-14
172.21725 0.86 15.59 49.9 0.01879328337465195 0.0 0.0 0.0
173.25525 0.86 15.68 49.8 0.018212289806615607 0.0 0.0 0.0
174.21999999999997 0.86 15.77 49.8 0.0033911649915599686 0.0 0.0 0.0
175.43448 0.8552 16.4524 49.88399999999999 0.1944886875887645 0.02022275945562324 0.39568957529861726 0.036660605559647244
176.431875 0.8590625000000001 18.12375 49.9 0.2563615306066804 0.0366878194193931 0.5372252204615858 0.0
177.55263333333335 0.5273333333333333 19.513999999999992 49.90000000000001 0.30480479910190983 0.23671267158495948 0.24068790303350604 1.4210854715202004e-14
178.54193548387101 0.0 19.822580645161285 49.87419354838712 0.2892842039869768 0.0 0.018831638089453734 0.043756967633066864
179.47133333333332 0.0 19.771 49.90000000000001 0.25223696971080284 0.0 0.012741009902410642 1.4210854715202004e-14
180.45035294117648 0.0 19.73470588235294 49.900000000000006 0.290129573725557 0.0 0.010910139406465662 7.105427357601002e-15
181.46923999999999 0.0 19.7048 49.9 0.35111277732375407 0.0 0.004995998398719499 0.0
182.73168750000002 0.0 19.7 49.9 0.14344586032280215 0.0 0.0 0.0
183.48729411764702 0.0 19.712352941176473 49.900000000000006 0.30902765242838504 0.0 0.0054550697032321556 7.105427357601002e-15
184.28725000000003 0.0 19.725 49.9 0.13709098256267924 0.0 0.005000000000000782 0.0
186.946 0.0 19.7475 49.9 0.040999999999999585 0.0 0.00433012701892287 0.0
187.51794117647057 0.0 19.785588235294114 49.888235294117656 0.28009756085802606 0.0 0.011425249764443764 0.03221897397089258
188.51384375 0.0 19.839374999999997 49.9 0.2790048285172466 0.0 0.02511691412176294 0.0
189.315125 0.0 19.905416666666667 49.9 0.2439706800177673 0.0 0.009991315673568814 0.0
190.4844193548387 0.0 19.926451612903218 49.90000000000002 0.310643637151656 0.0 0.004784644185222056 2.1316282072803006e-14
191.69475 0.0 19.94 49.9 0.021935986415019006 0.0 0.0 0.0
193.84275 0.58 19.87 49.9 0.019536824204565578 0.0 0.0 0.0
195.71916666666667 1.5366666666666664 19.384166666666665 49.83333333333332 0.07844513298407407 0.34213382696768757 0.23506943418677193 0.04714045207910384
196.52737499999998 2.098 16.58025 49.85 0.30059621483811155 0.35248546069306186 1.257717153218481 0.05000000000000071
197.52713793103447 2.026551724137932 13.06931034482759 49.79999999999998 0.27768895078634714 0.1310508156789983 0.9351744481719304 1.4210854715202004e-14
198.47820588235294 2.043529411764706 9.635882352941177 49.8235294117647 0.2906775836084666 0.3103876357541739 1.2211328338571013 0.042418250299576944
199.44459374999997 0.195 7.8671875 49.9 0.27314223165035795 0.2905382935173951 0.03365582926849394 0.0
201.6035 0.0 7.85 49.9 0.35943114778772817 0.0 0.0 0.0
202.45385714285717 1.241142857142857 6.8268571428571425 49.88 0.2559324847194937 0.6858436782681665 0.6957822788716574 0.04000000000000056
203.47290625 0.030000000000000002 5.9975000000000005 49.9 0.29091347074506235 0.052915026221291815 0.0043301270189221005 0.0
206.75212499999998 0.0 6.005 49.9 0.08521947767382368 0.0 0.004999999999999893 0.0
207.0655 0.0 6.02 49.9 0.006800735254373029 0.0 0.0 0.0
208.6980833333333 0.18333333333333335 6.062916666666666 49.86666666666667 0.1707868839291325 0.2733536577809454 0.012068956964966956 0.0745355992499914
209.52233333333334 0.8000000000000002 6.014102564102563 48.38205128205129 0.29691994374149727 1.1102230246251565e-16 0.021088087379437903 0.6690489978116072
210.44299999999996 0.8000000000000002 5.987619047619049 46.52857142857143 0.35778391989206754 1.1102230246251565e-16 0.004259177099999509 0.34246008754981316
211.44982142857143 0.8000000000000002 5.948928571428572 45.21071428571428 0.2692756226794205 1.1102230246251565e-16 0.008593721011082649 0.4091273690204951
212.3484166666667 0.8000000000000002 5.946666666666666 44.36666666666667 0.22301810776008574 1.1102230246251565e-16 0.004714045207910216 0.12472191289246332
213.60792307692307 0.8000000000000002 5.9399999999999995 44.02307692307692 0.3078719667800146 1.1102230246251565e-16 8.881784197001252e-16 0.16711969986462108
214.63460000000003 0.8000000000000002 5.916399999999999 43.163999999999994 0.19813288470115084 1.1102230246251565e-16 0.010910545357588453 0.3876905982868305
215.339652173913 0.8000000000000003 5.90521739130435 42.03478260869566 0.19824328678707642 2.220446049250313e-16 0.004995271866554701 0.3446594988279371
216.47189473684213 0.8000000000000002 5.8784210526315785 41.163157894736834 0.3407564178237741 1.1102230246251565e-16 0.014960705687949313 0.26399865692598895
217.55471428571428 0.8000000000000002 5.841428571428571 40.042857142857144 0.2865520218468042 1.1102230246251565e-16 0.02030381486221697 0.5368084065158837
218.6497 0.8000000000000002 5.8199999999999985 38.94000000000001 0.21583097553409505 1.1102230246251565e-16 1.7763568394002505e-15 0.1959591794226544
219.416 0.8000000000000002 5.836 38.03000000000001 0.26322689832158197 1.1102230246251565e-16 0.00799999999999983 0.2685144316419506
220.52575000000002 0.8214285714285715 5.828571428571428 36.971428571428575 0.2707267500899864 0.04103259033241448 0.0034992710611187515 0.2813959371941743
221.49440625 0.7937500000000001 5.79375 36.0625 0.2978035068815325 0.024206145913796377 0.017275343701356603 0.2689679348918746
222.55778125 0.8 5.77 35.175 0.2875791993493912 0.0 0.007071067811865638 0.26339134382131923
223.47010714285713 0.8000000000000002 5.788571428571428 34.41428571428572 0.284139847269125 1.1102230246251565e-16 0.0034992710611187515 0.19587584572574415
224.427875 0.8 5.79 33.9 0.1297954520582309 0.0 0.0 0.0
225.72899999999998 0.8000000000000003 5.770666666666667 33.22666666666667 0.17664691713509587 2.220446049250313e-16 0.0067986926847905605 0.220504472113883
226.55789285714286 0.8000000000000002 5.762500000000001 32.17142857142858 0.28748308512796455 1.1102230246251565e-16 0.006879057244377789 0.3899241161130342
227.46976000000004 0.8000000000000002 5.754 31.028000000000002 0.27268916810170224 1.1102230246251565e-16 0.013856406460550722 0.2705845524046038
228.4843125 0.8125 5.73 30.0875 0.29789820382766796 0.03307189138830737 0.008660254037844586 0.36206870894900633
229.49623529411764 0.8 5.737941176470589 29.120588235294115 0.28810762478665564 0.0 0.004043449142608008 0.21251908117058957
230.47118749999998 0.778125 5.7621875000000005 28.375 0.27408614493211975 0.041339864235384265 0.012433416415048654 0.20000000000000007
231.46986206896548 0.8000000000000003 5.8072413793103435 27.56206896551723 0.2760004652842062 2.220446049250313e-16 0.015513409488554545 0.228055941569468
232.5578076923077 0.8000000000000002 5.8246153846153845 26.799999999999997 0.3106425127217139 1.1102230246251565e-16 0.007457969011409578 0.28284271247461934
233.52386206896554 0.8275862068965515 5.8679310344827575 25.858620689655172 0.2730312252115983 0.04469476343729559 0.01156072732016565 0.2428526463677102
234.51747058823528 0.7558823529411766 5.88235294117647 25.126470588235293 0.29432197608322663 0.04965277357686515 0.0042418250299575445 0.19144777129793927
235.5286785714286 0.8142857142857144 5.918571428571428 24.242857142857137 0.28368179527313114 0.03499271061118825 0.014568627181693548 0.32450904833144434
