Time (s),Packet Inter-arrival (ms),avg_OSD.flyTime [s],Distance (m),Height (m),Speed - x (m/s),Speed - y (m/s),Speed - z (m/s),Speed (m/s)
0,0,0.45,0.886,0,0,0,0,0
0,20.35,0.45,0.886,0,0,0,0,0
0,5.635,0.45,0.886,0,0,0,0,0
0,6.434,0.45,0.886,0,0,0,0,0
0,0.03,0.45,0.886,0,0,0,0,0
0,8.188,0.45,0.886,0,0,0,0,0
0,20.394,0.45,0.886,0,0,0,0,0
0,20.293,0.45,0.886,0,0,0,0,0
0,20.247,0.45,0.886,0,0,0,0,0
0,20.314,0.45,0.886,0,0,0,0,0
0,7.929,0.45,0.886,0,0,0,0,0
0,12.388,0.45,0.886,0,0,0,0,0
0,21.006,0.45,0.886,0,0,0,0,0
0,20.357,0.45,0.886,0,0,0,0,0
0,20.526,0.45,0.886,0,0,0,0,0
0,20.26,0.45,0.886,0,0,0,0,0
0,9.225,0.45,0.886,0,0,0,0,0
0,0.06,0.45,0.886,0,0,0,0,0
0,12.703,0.45,0.886,0,0,0,0,0
0,20.264,0.45,0.886,0,0,0,0,0
0,20.309,0.45,0.886,0,0,0,0,0
0,20.368,0.45,0.886,0,0,0,0,0
0,21.122,0.45,0.886,0,0,0,0,0
0,5.927,0.45,0.886,0,0,0,0,0
0,7.593,0.45,0.886,0,0,0,0,0
0,7.018,0.45,0.886,0,0,0,0,0
0,20.352,0.45,0.886,0,0,0,0,0
0,20.315,0.45,0.886,0,0,0,0,0
0,20.248,0.45,0.886,0,0,0,0,0
0,10.667,0.45,0.886,0,0,0,0,0
0,10.263,0.45,0.886,0,0,0,0,0
0,4.471,0.45,0.886,0,0,0,0,0
0,15.845,0.45,0.886,0,0,0,0,0
0,20.257,0.45,0.886,0,0,0,0,0
0,20.469,0.45,0.886,0,0,0,0,0
1,20.248,1.45,1.134,0,0,0,0,0
1,21.244,1.45,1.134,0,0,0,0,0
1,2.85,1.45,1.134,0,0,0,0,0
1,0.421,1.45,1.134,0,0,0,0,0
1,0.647,1.45,1.134,0,0,0,0,0
1,16.481,1.45,1.134,0,0,0,0,0
1,20.991,1.45,1.134,0,0,0,0,0
1,20.929,1.45,1.134,0,0,0,0,0
1,20.354,1.45,1.134,0,0,0,0,0
1,20.852,1.45,1.134,0,0,0,0,0
1,20.269,1.45,1.134,0,0,0,0,0
1,20.263,1.45,1.134,0,0,0,0,0
1,20.25,1.45,1.134,0,0,0,0,0
1,20.261,1.45,1.134,0,0,0,0,0
1,20.803,1.45,1.134,0,0,0,0,0
1,20.858,1.45,1.134,0,0,0,0,0
1,20.312,1.45,1.134,0,0,0,0,0
1,9.652,1.45,1.134,0,0,0,0,0
1,11.038,1.45,1.134,0,0,0,0,0
1,12.049,1.45,1.134,0,0,0,0,0
1,8.646,1.45,1.134,0,0,0,0,0
1,20.253,1.45,1.134,0,0,0,0,0
1,20.87,1.45,1.134,0,0,0,0,0
1,20.797,1.45,1.134,0,0,0,0,0
1,20.271,1.45,1.134,0,0,0,0,0
1,8.322,1.45,1.134,0,0,0,0,0
1,11.925,1.45,1.134,0,0,0,0,0
1,18.068,1.45,1.134,0,0,0,0,0
1,2.721,1.45,1.134,0,0,0,0,0
1,20.282,1.45,1.134,0,0,0,0,0
1,20.257,1.45,1.134,0,0,0,0,0
1,20.247,1.45,1.134,0,0,0,0,0
1,20.883,1.45,1.134,0,0,0,0,0
1,15.075,1.45,1.134,0,0,0,0,0
1,1.251,1.45,1.134,0,0,0,0,0
1,2.149,1.45,1.134,0,0,0,0,0
1,1.747,1.45,1.134,0,0,0,0,0
1,20.245,1.45,1.134,0,0,0,0,0
1,21.752,1.45,1.134,0,0,0,0,0
1,10.878,1.45,1.134,0,0,0,0,0
1,9.355,1.45,1.134,0,0,0,0,0
1,20.443,1.45,1.134,0,0,0,0,0
1,15.052,1.45,1.134,0,0,0,0,0
1,5.181,1.45,1.134,0,0,0,0,0
1,20.246,1.45,1.134,0,0,0,0,0
1,20.245,1.45,1.134,0,0,0,0,0
1,20.274,1.45,1.134,0,0,0,0,0
1,20.539,1.45,1.134,0,0,0,0,0
1,15.42,1.45,1.134,0,0,0,0,0
1,0.066,1.45,1.134,0,0,0,0,0
1,4.799,1.45,1.134,0,0,0,0,0
1,20.252,1.45,1.134,0,0,0,0,0
1,20.252,1.45,1.134,0,0,0,0,0
1,8.578,1.45,1.134,0,0,0,0,0
1,11.679,1.45,1.134,0,0,0,0,0
1,21.712,1.45,1.134,0,0,0,0,0
1,13.41,1.45,1.134,0,0,0,0,0
1,13.111,1.45,1.134,0,0,0,0,0
1,20.338,1.45,1.134,0,0,0,0,0
1,20.239,1.45,1.134,0,0,0,0,0
1,20.24,1.45,1.134,0,0,0,0,0
1,17.197,1.45,1.134,0,0,0,0,0
1,3.015,1.45,1.134,0,0,0,0,0
1,7.512,1.45,1.134,0,0,0,0,0
1,13.67,1.45,1.134,0,0,0,0,0
1,20.261,1.45,1.134,0,0,0,0,0
2,20.348,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.248,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.239,2.45,1.274,0.08,0,0,-0.29,0.29
2,5.806,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.346,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.562,2.45,1.274,0.08,0,0,-0.29,0.29
2,17.971,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.268,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.26,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.513,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.269,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.257,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.264,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.24,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.547,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.279,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.255,2.45,1.274,0.08,0,0,-0.29,0.29
2,11.435,2.45,1.274,0.08,0,0,-0.29,0.29
2,8.816,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.249,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.908,2.45,1.274,0.08,0,0,-0.29,0.29
2,19.334,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.866,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.322,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.26,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.269,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.376,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.266,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.447,2.45,1.274,0.08,0,0,-0.29,0.29
2,19.842,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.405,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.286,2.45,1.274,0.08,0,0,-0.29,0.29
2,17.35,2.45,1.274,0.08,0,0,-0.29,0.29
2,3.309,2.45,1.274,0.08,0,0,-0.29,0.29
2,6.684,2.45,1.274,0.08,0,0,-0.29,0.29
2,13.342,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.214,2.45,1.274,0.08,0,0,-0.29,0.29
2,19.247,2.45,1.274,0.08,0,0,-0.29,0.29
2,1.093,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.963,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.293,2.45,1.274,0.08,0,0,-0.29,0.29
2,25.578,2.45,1.274,0.08,0,0,-0.29,0.29
2,9.432,2.45,1.274,0.08,0,0,-0.29,0.29
2,6.806,2.45,1.274,0.08,0,0,-0.29,0.29
2,4.069,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.656,2.45,1.274,0.08,0,0,-0.29,0.29
2,22.706,2.45,1.274,0.08,0,0,-0.29,0.29
2,21.262,2.45,1.274,0.08,0,0,-0.29,0.29
2,14.563,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.074,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.047,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.043,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.04,2.45,1.274,0.08,0,0,-0.29,0.29
2,5.498,2.45,1.274,0.08,0,0,-0.29,0.29
2,17.671,2.45,1.274,0.08,0,0,-0.29,0.29
2,0.572,2.45,1.274,0.08,0,0,-0.29,0.29
2,3.347,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.286,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.261,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.383,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.967,2.45,1.274,0.08,0,0,-0.29,0.29
2,14.589,2.45,1.274,0.08,0,0,-0.29,0.29
2,5.673,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.312,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.281,2.45,1.274,0.08,0,0,-0.29,0.29
2,20.691,2.45,1.274,0.08,0,0,-0.29,0.29
2,18.385,2.45,1.274,0.08,0,0,-0.29,0.29
2,1.845,2.45,1.274,0.08,0,0,-0.29,0.29
2,14.633,2.45,1.274,0.08,0,0,-0.29,0.29
2,5.896,2.45,1.274,0.08,0,0,-0.29,0.29
3,21.102,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.256,3.45,0.25,0.47,0,0,-0.4,0.4
3,18.829,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.973,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.441,3.45,0.25,0.47,0,0,-0.4,0.4
3,3.62,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.205,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.74,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.164,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.619,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.128,3.45,0.25,0.47,0,0,-0.4,0.4
3,1.353,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.537,3.45,0.25,0.47,0,0,-0.4,0.4
3,6.432,3.45,0.25,0.47,0,0,-0.4,0.4
3,6.466,3.45,0.25,0.47,0,0,-0.4,0.4
3,14.334,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.061,3.45,0.25,0.47,0,0,-0.4,0.4
3,2.3,3.45,0.25,0.47,0,0,-0.4,0.4
3,3.577,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.87,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.276,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.263,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.28,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.271,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.572,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.278,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.241,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.223,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.243,3.45,0.25,0.47,0,0,-0.4,0.4
3,13.124,3.45,0.25,0.47,0,0,-0.4,0.4
3,7.11,3.45,0.25,0.47,0,0,-0.4,0.4
3,11.394,3.45,0.25,0.47,0,0,-0.4,0.4
3,3.346,3.45,0.25,0.47,0,0,-0.4,0.4
3,5.491,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.241,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.232,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.251,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.233,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.267,3.45,0.25,0.47,0,0,-0.4,0.4
3,14.776,3.45,0.25,0.47,0,0,-0.4,0.4
3,5.461,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.23,3.45,0.25,0.47,0,0,-0.4,0.4
3,14.169,3.45,0.25,0.47,0,0,-0.4,0.4
3,6.059,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.839,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.424,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.78,3.45,0.25,0.47,0,0,-0.4,0.4
3,0.129,3.45,0.25,0.47,0,0,-0.4,0.4
3,2.867,3.45,0.25,0.47,0,0,-0.4,0.4
3,17.24,3.45,0.25,0.47,0,0,-0.4,0.4
3,12.41,3.45,0.25,0.47,0,0,-0.4,0.4
3,7.842,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.248,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.312,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.253,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.241,3.45,0.25,0.47,0,0,-0.4,0.4
3,1.512,3.45,0.25,0.47,0,0,-0.4,0.4
3,3.52,3.45,0.25,0.47,0,0,-0.4,0.4
3,8.178,3.45,0.25,0.47,0,0,-0.4,0.4
3,7.028,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.242,3.45,0.25,0.47,0,0,-0.4,0.4
3,73.654,3.45,0.25,0.47,0,0,-0.4,0.4
3,1.028,3.45,0.25,0.47,0,0,-0.4,0.4
3,13.604,3.45,0.25,0.47,0,0,-0.4,0.4
3,11.509,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.248,3.45,0.25,0.47,0,0,-0.4,0.4
3,21.211,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.325,3.45,0.25,0.47,0,0,-0.4,0.4
3,13.918,3.45,0.25,0.47,0,0,-0.4,0.4
3,6.363,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.259,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.248,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.239,3.45,0.25,0.47,0,0,-0.4,0.4
3,20.275,3.45,0.25,0.47,0,0,-0.4,0.4
3,4.545,3.45,0.25,0.47,0,0,-0.4,0.4
3,10.573,3.45,0.25,0.47,0,0,-0.4,0.4
3,5.115,3.45,0.25,0.47,0,0,-0.4,0.4
4,20.23,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.258,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.241,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.249,4.45,0.183,0.93,0,0,-0.44,0.44
4,14.377,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.407,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.745,4.45,0.183,0.93,0,0,-0.44,0.44
4,15.056,4.45,0.183,0.93,0,0,-0.44,0.44
4,16.811,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.351,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.328,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.286,4.45,0.183,0.93,0,0,-0.44,0.44
4,21.837,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.253,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.266,4.45,0.183,0.93,0,0,-0.44,0.44
4,23.713,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.254,4.45,0.183,0.93,0,0,-0.44,0.44
4,7.384,4.45,0.183,0.93,0,0,-0.44,0.44
4,13.957,4.45,0.183,0.93,0,0,-0.44,0.44
4,6.075,4.45,0.183,0.93,0,0,-0.44,0.44
4,14.177,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.255,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.25,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.228,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.24,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.877,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.82,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.486,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.495,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.189,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.051,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.228,4.45,0.183,0.93,0,0,-0.44,0.44
4,11.69,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.051,4.45,0.183,0.93,0,0,-0.44,0.44
4,8.485,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.239,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.399,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.078,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.184,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.234,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.289,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.381,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.266,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.143,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.146,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.273,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.283,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.312,4.45,0.183,0.93,0,0,-0.44,0.44
4,21.052,4.45,0.183,0.93,0,0,-0.44,0.44
4,1.253,4.45,0.183,0.93,0,0,-0.44,0.44
4,3.338,4.45,0.183,0.93,0,0,-0.44,0.44
4,15.67,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.452,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.246,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.252,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.265,4.45,0.183,0.93,0,0,-0.44,0.44
4,3.565,4.45,0.183,0.93,0,0,-0.44,0.44
4,16.7,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.52,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.258,4.45,0.183,0.93,0,0,-0.44,0.44
4,20.266,4.45,0.183,0.93,0,0,-0.44,0.44
4,6.9,4.45,0.183,0.93,0,0,-0.44,0.44
4,1.471,4.45,0.183,0.93,0,0,-0.44,0.44
4,3.64,4.45,0.183,0.93,0,0,-0.44,0.44
4,0.281,4.45,0.183,0.93,0,0,-0.44,0.44
5,7.962,5.45,0.247,1.2,0,0,-0.05,0.05
5,3.715,5.45,0.247,1.2,0,0,-0.05,0.05
5,16.819,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.24,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.691,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.257,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.245,5.45,0.247,1.2,0,0,-0.05,0.05
5,1.728,5.45,0.247,1.2,0,0,-0.05,0.05
5,0.372,5.45,0.247,1.2,0,0,-0.05,0.05
5,0.963,5.45,0.247,1.2,0,0,-0.05,0.05
5,17.168,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.228,5.45,0.247,1.2,0,0,-0.05,0.05
5,23.953,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.457,5.45,0.247,1.2,0,0,-0.05,0.05
5,29.452,5.45,0.247,1.2,0,0,-0.05,0.05
5,11.261,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.281,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.268,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.262,5.45,0.247,1.2,0,0,-0.05,0.05
5,10.229,5.45,0.247,1.2,0,0,-0.05,0.05
5,10.013,5.45,0.247,1.2,0,0,-0.05,0.05
5,11.124,5.45,0.247,1.2,0,0,-0.05,0.05
5,9.224,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.252,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.271,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.352,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.257,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.26,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.229,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.228,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.228,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.145,5.45,0.247,1.2,0,0,-0.05,0.05
5,0.1,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.23,5.45,0.247,1.2,0,0,-0.05,0.05
5,17.158,5.45,0.247,1.2,0,0,-0.05,0.05
5,3.075,5.45,0.247,1.2,0,0,-0.05,0.05
5,1.383,5.45,0.247,1.2,0,0,-0.05,0.05
5,18.894,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.264,5.45,0.247,1.2,0,0,-0.05,0.05
5,15.326,5.45,0.247,1.2,0,0,-0.05,0.05
5,4.608,5.45,0.247,1.2,0,0,-0.05,0.05
5,0.296,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.352,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.246,5.45,0.247,1.2,0,0,-0.05,0.05
5,62.216,5.45,0.247,1.2,0,0,-0.05,0.05
5,1.646,5.45,0.247,1.2,0,0,-0.05,0.05
5,12.487,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.734,5.45,0.247,1.2,0,0,-0.05,0.05
5,21.976,5.45,0.247,1.2,0,0,-0.05,0.05
5,21.339,5.45,0.247,1.2,0,0,-0.05,0.05
5,4.579,5.45,0.247,1.2,0,0,-0.05,0.05
5,21.11,5.45,0.247,1.2,0,0,-0.05,0.05
5,0.063,5.45,0.247,1.2,0,0,-0.05,0.05
5,2.709,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.357,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.325,5.45,0.247,1.2,0,0,-0.05,0.05
5,22.107,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.355,5.45,0.247,1.2,0,0,-0.05,0.05
5,12.395,5.45,0.247,1.2,0,0,-0.05,0.05
5,7.857,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.303,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.8,5.45,0.247,1.2,0,0,-0.05,0.05
5,20.267,5.45,0.247,1.2,0,0,-0.05,0.05
6,20.254,6.45,0.337,1.73,0,0,-1.21,1.21
6,7.014,6.45,0.337,1.73,0,0,-1.21,1.21
6,4.311,6.45,0.337,1.73,0,0,-1.21,1.21
6,8.931,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.866,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.645,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.25,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.717,6.45,0.337,1.73,0,0,-1.21,1.21
6,9.525,6.45,0.337,1.73,0,0,-1.21,1.21
6,0.398,6.45,0.337,1.73,0,0,-1.21,1.21
6,0.533,6.45,0.337,1.73,0,0,-1.21,1.21
6,9.957,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.258,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.307,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.265,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.242,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.295,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.252,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.282,6.45,0.337,1.73,0,0,-1.21,1.21
6,22.121,6.45,0.337,1.73,0,0,-1.21,1.21
6,0.028,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.025,6.45,0.337,1.73,0,0,-1.21,1.21
6,0.351,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.55,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.266,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.247,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.251,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.248,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.459,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.259,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.253,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.279,6.45,0.337,1.73,0,0,-1.21,1.21
6,17.264,6.45,0.337,1.73,0,0,-1.21,1.21
6,2.979,6.45,0.337,1.73,0,0,-1.21,1.21
6,7.613,6.45,0.337,1.73,0,0,-1.21,1.21
6,13.398,6.45,0.337,1.73,0,0,-1.21,1.21
6,5.515,6.45,0.337,1.73,0,0,-1.21,1.21
6,0.025,6.45,0.337,1.73,0,0,-1.21,1.21
6,14.735,6.45,0.337,1.73,0,0,-1.21,1.21
6,21.094,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.318,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.253,6.45,0.337,1.73,0,0,-1.21,1.21
6,5.816,6.45,0.337,1.73,0,0,-1.21,1.21
6,14.545,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.268,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.272,6.45,0.337,1.73,0,0,-1.21,1.21
6,22.089,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.338,6.45,0.337,1.73,0,0,-1.21,1.21
6,3.943,6.45,0.337,1.73,0,0,-1.21,1.21
6,16.371,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.358,6.45,0.337,1.73,0,0,-1.21,1.21
6,3.248,6.45,0.337,1.73,0,0,-1.21,1.21
6,2.848,6.45,0.337,1.73,0,0,-1.21,1.21
6,14.516,6.45,0.337,1.73,0,0,-1.21,1.21
6,21.688,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.367,6.45,0.337,1.73,0,0,-1.21,1.21
6,2.174,6.45,0.337,1.73,0,0,-1.21,1.21
6,0.063,6.45,0.337,1.73,0,0,-1.21,1.21
6,22.005,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.263,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.243,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.808,6.45,0.337,1.73,0,0,-1.21,1.21
6,17.874,6.45,0.337,1.73,0,0,-1.21,1.21
6,9.445,6.45,0.337,1.73,0,0,-1.21,1.21
6,21.516,6.45,0.337,1.73,0,0,-1.21,1.21
6,20.258,6.45,0.337,1.73,0,0,-1.21,1.21
7,20.358,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.261,7.45,0.438,3.51,0,0,-1.98,1.98
7,1.079,7.45,0.438,3.51,0,0,-1.98,1.98
7,8.648,7.45,0.438,3.51,0,0,-1.98,1.98
7,10.931,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.267,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.258,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.258,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.263,7.45,0.438,3.51,0,0,-1.98,1.98
7,9.291,7.45,0.438,3.51,0,0,-1.98,1.98
7,0.066,7.45,0.438,3.51,0,0,-1.98,1.98
7,1.119,7.45,0.438,3.51,0,0,-1.98,1.98
7,9.767,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.9,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.7,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.259,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.272,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.321,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.336,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.291,7.45,0.438,3.51,0,0,-1.98,1.98
7,18.706,7.45,0.438,3.51,0,0,-1.98,1.98
7,1.611,7.45,0.438,3.51,0,0,-1.98,1.98
7,16.317,7.45,0.438,3.51,0,0,-1.98,1.98
7,3.941,7.45,0.438,3.51,0,0,-1.98,1.98
7,22.611,7.45,0.438,3.51,0,0,-1.98,1.98
7,20.485,7.45,0.438,3.51,0,0,-1.98,1.98
7,9.515,7.45,0.438,3.51,0,0,-1.98,1.98
7,1.154,7.45,0.438,3.51,0,0,-1.98,1.98
7,0.804,7.45,0.438,3.51,0,0,-1.98,1.98
