"avg_OSD.flyTime [s]" "avg_CUSTOM.hSpeed [m/s]" "avg_CUSTOM.distance [m]" "avg_CALC.hSpeed [m/s]" "avg_CALC.distance [m]" avg_OSD.latitude avg_OSD.longitude "avg_OSD.height [m]" "avg_OSD.altitude [m]" "avg_OSD.xSpeed [m/s]" "avg_OSD.ySpeed [m/s]" "avg_OSD.zSpeed [m/s]" avg_OSD.pitch avg_OSD.roll avg_OSD.yaw "stdDev_OSD.flyTime [s]" "stdDev_CUSTOM.hSpeed [m/s]" "stdDev_CUSTOM.distance [m]" "stdDev_CALC.hSpeed [m/s]" "stdDev_CALC.distance [m]" stdDev_OSD.latitude stdDev_OSD.longitude "stdDev_OSD.height [m]" "stdDev_OSD.altitude [m]" "stdDev_OSD.xSpeed [m/s]" "stdDev_OSD.ySpeed [m/s]" "stdDev_OSD.zSpeed [m/s]" stdDev_OSD.pitch stdDev_OSD.roll stdDev_OSD.yaw
0.45 0.0 0.027999999999999997 0.059 0.19 48.07462700000001 11.649013 0.0 431.5 0.0 0.0 0.0 7.2 -2.6000000000000005 -36.89999999999999 0.2872281323269014 0.0 0.02181742422927143 0.058898217290508884 0.15524174696260024 7.105427357601002e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.440892098500626e-16 7.105427357601002e-15
1.45 0.0 0.093 0.043000000000000003 0.30399999999999994 48.07462700000001 11.649013 0.0 431.5 0.0 0.0 0.0 7.19 -2.5800000000000005 -36.800000000000004 0.2872281323269014 0.0 0.019 0.038742741255621035 0.004898979485566361 7.105427357601002e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.05385164807134515 0.0748331477354789 0.18973665961010283
2.45 0.092 0.22100000000000003 0.16299999999999998 0.178 48.0746266 11.6490127 0.02 431.52 -0.08 -0.030000000000000006 -0.11000000000000001 2.13 -0.27999999999999997 -35.190000000000005 0.2872281323269014 0.09558242516278817 0.08092589202474075 0.17349639765712718 0.11276524287208357 4.898979473197622e-07 4.5825756915262385e-07 0.04 0.0400000000000091 0.08717797887081348 0.045825756949558406 0.09433981132056604 3.367209527190133 3.281402139330076 0.5940538696111654
3.45 0.0 0.44699999999999995 0.063 0.07200000000000001 48.074626800000004 11.649012899999999 0.27 431.7700000000001 0.0 0.0 -0.32999999999999996 0.8299999999999998 -0.06999999999999999 -32.6 0.2872281323269014 0.0 0.03769615364994153 0.07014983962918234 0.019390719429665314 3.999999989900971e-07 2.999999997754799e-07 0.1268857754044952 0.12688577540448687 0.0 0.0 0.0640312423743285 0.38999999999999996 0.35227829907617075 2.2208106627986095
4.45 0.0 0.5670000000000001 0.08199999999999999 0.092 48.0746261 11.649013199999999 0.7000000000000001 432.2 0.0 0.0 -0.42000000000000004 1.4 0.2899999999999999 -34.75 0.2872281323269015 0.0 0.03494281041931228 0.07896834808959853 0.015999999999999997 2.999999992425728e-07 3.9999999970063985e-07 0.14142135623730953 0.14142135623730148 0.0 0.0 0.09797958971132711 0.2607680962081059 0.4908156476723211 0.06708203932499146
5.45 0.0 0.718 0.21399999999999997 0.21400000000000002 48.07462519999999 11.649013399999998 0.95 432.45 0.0 0.0 -0.01 1.3699999999999999 0.35 -33.879999999999995 0.2872281323269015 0.0 0.07110555533852471 0.10846197490364998 0.06755738301621815 7.483314785038415e-07 4.898979481899958e-07 0.04999999999999999 0.05000000000001137 0.0 0.0 0.03 0.33481338085566414 0.6296824596572466 0.3399999999999987
6.45 0.0 0.9139999999999999 0.07799999999999999 0.395 48.074623499999994 11.649013 0.9 432.4 0.0 0.0 0.0 0.45 2.1799999999999997 -33.78 0.2872281323269015 0.0 0.03231098884280702 0.06029925372672534 0.020124611797498106 4.999999987376214e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.16881943016134132 0.17776388834631174 0.039999999999997725
7.450000000000001 0.06 1.02 0.057999999999999996 0.38900000000000007 48.074623599999995 11.649013399999998 0.9 432.4 0.06 0.0 0.0 0.8399999999999999 1.1600000000000001 -27.359999999999996 0.28722813232690153 0.048989794855663564 0.03492849839314599 0.05268775948927796 0.024677925358506138 4.898979473197623e-07 4.898979481899958e-07 0.0 0.0 0.048989794855663564 0.0 0.0 0.2537715508089904 0.7102112361825882 6.069464556285011
8.45 0.02 1.153 0.132 0.33999999999999997 48.07462399999999 11.649014099999999 0.8300000000000001 432.33000000000004 0.02 0.0 0.0 1.31 0.06000000000000001 -7.24 0.28722813232690153 0.04 0.03742993454442575 0.07096477999684069 0.016733200530681506 7.105427357601002e-15 3.000000003083869e-07 0.04582575694955839 0.045825756949542766 0.04 0.0 0.0 0.08306623862918075 0.14282856857085702 1.3305637902783916
9.45 0.0 1.2730000000000001 0.083 0.43200000000000005 48.0746233 11.649015000000002 0.8 432.3 0.0 0.0 0.0 1.1300000000000001 -0.22999999999999998 -6.640000000000001 0.28722813232690153 0.0 0.03226453160980339 0.05367494760127857 0.028565713714171402 4.582575683385948e-07 1.7763568394002505e-15 0.0 0.0 0.0 0.0 0.0 0.14866068747318506 0.241039415863879 0.04898979485566382
10.45 0.0 1.3760000000000001 0.066 0.5189999999999999 48.0746228 11.649015300000002 0.8 432.3 0.0 0.0 0.0 1.35 0.37 -6.5699999999999985 0.28722813232690153 0.0 0.020099751242241705 0.05351635264103861 0.015779733838059515 4.00000001832268e-07 4.5825756915262385e-07 0.0 0.0 0.0 0.0 0.0 0.10246950765959598 0.5514526271584894 0.04582575694955823
11.45 0.0 1.4759999999999998 0.11100000000000002 0.5980000000000001 48.07462199999999 11.649016 0.8 432.3 0.0 0.0 0.0 1.3 0.10999999999999999 -6.609999999999999 0.28722813232690153 0.0 0.034409301068170535 0.04011234224026316 0.026381811916545844 7.105427357601002e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.2280350850198276 0.2586503431275513 0.05385164807134515
12.45 0.0 1.5859999999999999 0.10300000000000001 0.681 48.074621199999996 11.6490167 0.8 432.3 0.0 0.0 0.0 1.12 -0.20999999999999996 -6.62 0.28722813232690153 0.0 0.03136877428271624 0.0473392015141785 0.023853720883753097 3.999999989900971e-07 4.582575699666528e-07 0.0 0.0 0.0 0.0 0.0 0.15362291495737213 0.2913760456866693 0.04000000000000021
13.45 0.0 1.6780000000000002 0.06899999999999999 0.755 48.07462099999999 11.649017 0.8 432.3 0.0 0.0 0.0 1.4200000000000002 -0.19 -6.6 0.28722813232690153 0.0 0.021817424229271448 0.04414748010928823 0.01627882059609972 7.105427357601002e-15 0.0 0.0 0.0 0.0 0.0 0.0 0.20396078054371136 0.11357816691600547 0.0
