"avg_Time (s)" "avg_Packet Interval (ms)" avg_Length "stdDev_Time (s)" "stdDev_Packet Interval (ms)" stdDev_Length
4.906377775510204 7.508591836734694 1339.3265306122448 0.051641227911967076 30.04357316171295 377.0776127414892
5.5024012661290325 3.7574637096774195 1325.9798387096773 0.28023690694688125 9.935745343502976 400.6363229953068
6.487963338308458 4.660263681592039 1296.7810945273632 0.2999157600703274 11.37738056244979 426.2564825270279
7.508971648780488 4.706370731707318 1311.7121951219513 0.25141332926224386 12.071690625394643 416.3670403505823
8.430473582474228 5.029948453608247 1272.4896907216496 0.2885924534971792 16.87953045736938 451.18579435498566
9.448559660377358 8.732622641509435 1117.0377358490566 0.2637246503818983 19.59703009721589 508.35533784883376
10.548914776785713 8.10700892857143 1112.1517857142858 0.26500771498670933 15.63262916860547 526.154227963583
11.51411750887574 5.816680473372781 1254.3609467455622 0.2598431515554369 17.120841314204938 458.6435685495707
12.572391282926827 4.741199999999999 1298.6634146341464 0.2598063806025799 11.222715039705811 412.4337627565317
13.489490301115241 3.5633940520446097 1313.2453531598512 0.3112924748425279 8.586440552490398 418.1982499162972
14.520489621399177 4.025917695473251 1354.1851851851852 0.3027276584995668 10.899215803775007 350.19262580966455
15.536544619047621 4.558090476190476 1325.695238095238 0.2866912080273621 12.653559349293769 392.74916565179535
16.51912030729167 4.983802083333333 1325.3333333333333 0.28707324708524656 13.660124262505045 404.7041143093172
17.529147781609193 5.888666666666667 1347.155172413793 0.30497940862603057 14.989252930604131 363.2654171234083
18.49310863030303 6.100157575757575 1352.448484848485 0.2980288454254911 14.986838998773885 361.24130113986064
19.461757512345677 5.77925925925926 1330.141975308642 0.27224037613105484 14.911967496336525 389.62865935232577
20.486441917525774 5.316082474226805 1316.9948453608247 0.29905990255433385 14.467663618951615 409.39050116930724
21.51131253888889 5.612877777777777 1286.138888888889 0.27324319587680634 14.06326173785029 445.74165118234737
22.53545017816092 5.653741379310345 1353.0804597701149 0.27380502363786247 15.764395724529123 357.6347979414744
23.54174787727273 4.347168181818182 1343.1727272727273 0.29393284466867037 11.367400345001185 371.2889185989533
24.525789408653846 4.702182692307692 1323.6490384615386 0.26907186694375435 11.162325067769107 391.15523784711013
25.49793812145749 3.7242024291497975 1325.8947368421052 0.29083794959565623 7.9892647880614955 390.82510695106487
26.528634568265684 3.409686346863469 1356.8634686346863 0.2604328883577561 8.223158435666875 353.48033420947115
27.43628198076923 4.560908653846154 1334.8653846153845 0.2723116826014986 11.371738126834865 386.5128258816335
28.753457467432952 1.6673295019157088 1269.1417624521073 0.08046285681142941 8.250455666427703 466.4654975056326
29.53301406837607 8.246965811965811 1141.1025641025642 0.2812370084901845 18.202517982543352 538.8161347690346
30.520818925531916 5.255797872340425 1299.776595744681 0.2851033903360525 12.443910312841298 420.1788285514623
31.49879058270676 3.748733082706767 1321.6278195488721 0.29013519888535266 7.700803549530036 397.3985052916374
32.5076750807175 4.305170403587445 1353.0313901345291 0.2829389920086843 9.623686113461126 360.11235653412507
