avg_Time "avg_Packet Inter-arrival (ms)" avg_Length stdDev_Time "stdDev_Packet Inter-arrival (ms)" stdDev_Length
0.4706545161290323 0.015644209677419352 130.96774193548387 0.2763579849635626 0.0103993858443615 42.250011544925115
1.4728632142857143 0.018159821428571428 137.66071428571428 0.30130974176730935 0.01049849788763534 45.45809561159214
2.502691109375 0.015647796875 129.390625 0.2773973359506809 0.01096681373248927 42.01919843487468
3.4911391379310346 0.016858862068965516 132.89655172413794 0.287718820082568 0.00954679625707381 41.05618087583639
4.5059376417910455 0.01527189552238806 127.53731343283582 0.27052493469442684 0.010715003688000324 48.3409311312174
5.489913603448276 0.01720934482758621 134.68965517241378 0.2766308427248986 0.009880423194468118 53.20105226356016
6.507288704918033 0.01640929508196721 132.2622950819672 0.28538898305016036 0.010561684373156232 45.67056003323139
7.4760530833333325 0.016386216666666665 131.6 0.28686626740325605 0.00915064715578752 40.72394872799051
8.503521258064515 0.01635240322580645 131.75806451612902 0.28444818931164834 0.009822025493197514 42.75801584305037
9.461045844827584 0.0170565 134.3448275862069 0.2681734957729085 0.009898014003602806 46.054147937093056
10.488598838709676 0.016126887096774192 131.75806451612902 0.2891107412969369 0.01069473500720563 43.26500690003821
11.47439981666667 0.016763550000000002 132.13333333333333 0.2756890278019476 0.008479342223751794 50.77842936610868
12.50905498360656 0.01653524590163934 133.24590163934425 0.2893199085461692 0.009927790711681135 64.83589770138471
13.487622172413793 0.01731991379310345 133.86206896551724 0.28076507328585526 0.009426388196101561 42.78472506827241
14.515264107692307 0.01525176923076923 127.0923076923077 0.2600651284039989 0.010326231810698616 48.09085090563903
15.43907745762712 0.016894491525423726 134.40677966101694 0.3037124872867581 0.013474438638504 55.91825712108636
16.51401618965517 0.01723191379310345 133.79310344827587 0.27490581513138324 0.011356709610720156 44.22386569789168
17.4707728125 0.015787625 130.609375 0.29317648344964914 0.011209288333927581 49.04131459401731
18.509320874999997 0.017602625 136.33928571428572 0.2705118780616974 0.010169913066004512 49.82550866549694
19.453443999999998 0.014427434782608694 125.07246376811594 0.2717334015299619 0.010492814694673742 42.94462860258434
20.489271666666667 0.017661701754385962 135.33333333333334 0.2737838947929124 0.009783963796831845 47.026432781117464
21.468789428571434 0.01594295238095238 131.73015873015873 0.28493124074652804 0.011637283258246017 51.6124773733031
22.495911186440676 0.016790186440677965 133.54237288135593 0.28275869752922345 0.009079296757420571 51.634413052910624
23.53257876388889 0.014038847222222225 123.79166666666667 0.27343617160076006 0.009121380276976423 42.75899434297096
24.52250770967742 0.01615393548387097 130.29032258064515 0.26255394489940204 0.00956397434912267 49.06723073655173
25.51580153125 0.01562178125 129.5625 0.2638215332201968 0.010028950981827484 46.21311874078615
26.51187064814815 0.018424407407407407 138.90740740740742 0.2749601683756959 0.009500593643281452 56.61215303321577
27.523561349206346 0.01601125396825397 130.84126984126985 0.27128030306842 0.010963021946045185 56.54306024508727
28.536713603174604 0.015662 128.95238095238096 0.28407556361496494 0.010584924801226461 51.09512714673083
29.501863781249998 0.015400515625 128.140625 0.26155708085476226 0.012081117034954006 47.238380577760864
30.522475183333334 0.017112733333333335 134.53333333333333 0.2839897669288745 0.00832662808477851 37.71006349621926
31.558210639344257 0.016375147540983608 134.36065573770492 0.27863477504691286 0.0122572143010088 62.99389322130015
32.51525742105263 0.01734614035087719 133.98245614035088 0.28581957871313246 0.008104594697353583 51.18027691254286
33.56417502739726 0.01376905479452055 123.6027397260274 0.2922061181226374 0.01019954336056869 51.25005572359881
34.49703424590163 0.016373590163934425 130.70491803278688 0.28255740564170745 0.010586793742680886 54.64860751823238
35.558880918032784 0.016342721311475412 132.0655737704918 0.29125846284308105 0.010134893366251247 55.304483218045256
36.51425654545454 0.018339745454545454 137.4909090909091 0.2887887447942666 0.009901410687772418 52.43277001933835
37.571945050847454 0.01673871186440678 134.5593220338983 0.2899387730312999 0.01050243511399892 57.203553044337156
38.53471871666666 0.01666326666666667 130.98333333333332 0.3068011588106691 0.010317045319707037 52.768517023779324
39.53181323188406 0.01475876811594203 127.5072463768116 0.3025052258858761 0.010807673405455192 53.118031870626226
40.522076178571425 0.017692160714285716 135.05357142857142 0.2987725166817736 0.009940559408261234 50.03478063266775
41.50761357627118 0.016989355932203392 134.135593220339 0.3200471763094742 0.012077267620550476 49.47982215933356
42.501180508474576 0.01676006779661017 133.83050847457628 0.30725915520639624 0.008756107160466521 43.590604081019954
43.54945405084746 0.017116440677966107 134.4915254237288 0.3159486830055846 0.00928523863547229 48.20660791660854
44.472589794117646 0.01481466176470588 126.6470588235294 0.3163502978158749 0.009731908093256783 45.331382684133544
45.562897852459 0.016235 131.47540983606558 0.30909394901369414 0.010447209810263798 51.237667546949346
46.49081735185185 0.018619981481481477 137.40740740740742 0.3130970027326256 0.01273588538923797 54.02314953675929
47.509923035087716 0.01732359649122807 136.64912280701753 0.28810853001664155 0.009014758808811266 43.49329096400565
48.441005953125 0.015884140625 130.640625 0.30872192811449645 0.00984179546765221 49.92881407172991
49.450454783333335 0.01607191666666667 130.1 0.2865610654890213 0.010157344705994225 47.99642347786621
50.47111462295082 0.016949098360655734 133.29508196721312 0.28597309092847484 0.01305664283753854 51.551770656110016
51.44751896363636 0.018141272727272728 138.23636363636365 0.28657649203906593 0.013457712321402172 66.91431797764379
52.48635631818182 0.015236227272727271 128.43939393939394 0.2875163397559719 0.00912033167890267 48.608868372768924
53.47110221666667 0.01662315 131.53333333333333 0.291412267177338 0.010812005032717105 49.74718305816142
54.4706828358209 0.01444676119402985 125.17910447761194 0.2712796251453528 0.010688571822961826 43.672774186765245
55.467373263157896 0.017950859649122807 136.56140350877192 0.3033234406373644 0.011148899532569086 49.55982298364789
56.49502283050848 0.016816203389830506 134.15254237288136 0.2697864267420479 0.009804718744234728 51.85338312004307
57.46468917543859 0.017770087719298246 135.56140350877192 0.2945716485628869 0.00948963073113796 39.928891858498986
58.46207143283582 0.014782089552238807 127.67164179104478 0.26909983192345266 0.009699451065759084 46.05784424728873
