Time (s),Packet Inter-arrival (ms),avg_OSD.flyTime [s],Distance (m),Height (m),Speed - x (m/s),Speed - y (m/s),Speed - z (m/s),Speed (m/s)
23,0.31,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.482,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.24,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.052,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,23.593,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,14.192,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.581,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.214,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.222,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.221,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.224,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.223,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.222,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.221,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.564,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.23,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.097,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,30.691,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,8.067,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,1.382,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.089,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.04,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.03,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.412,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.043,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.028,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.495,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.146,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.227,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.078,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.064,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,40.938,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.401,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.215,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.233,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.216,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.227,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.237,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.203,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.228,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.561,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.228,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.033,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,20.13,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.424,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.149,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.153,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,3.907,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.125,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.131,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.147,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.442,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.039,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.035,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,1.785,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.045,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.024,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.023,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.023,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.061,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.181,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.036,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,9.86,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.615,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.223,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.228,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.285,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.173,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.227,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.206,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.209,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.572,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,1.087,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.05,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,14.909,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,26.624,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.467,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.208,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.238,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.228,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.313,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.134,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.199,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.226,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,1.046,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.05,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.024,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.025,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,11.915,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,24.919,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,4.243,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.039,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.4,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.034,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.017,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.019,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.021,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.022,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,29.883,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,5.119,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,38.817,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.279,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.03,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.024,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.022,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.023,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.238,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.036,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.02,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.019,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.086,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,9.527,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,23.646,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.325,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.327,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.028,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.655,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.309,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.03,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.023,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,1.37,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.316,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.08,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.03,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.065,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,7.562,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,2.258,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.311,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.332,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.333,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,2.49,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.317,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.394,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.261,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,9.539,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.055,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,3.763,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,17.381,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,7.078,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,27.958,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.805,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,7.412,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.06,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.025,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.024,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.022,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.022,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,2.114,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,2.403,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.049,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.02,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.241,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.329,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.342,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.272,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,23.029,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,21.021,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.661,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.349,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.309,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.329,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.694,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.34,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.327,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.178,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,16.779,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,14.811,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,8.082,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,2.574,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.049,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.162,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.032,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.019,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.019,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.017,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,31.539,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.891,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.214,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.22,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.222,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.227,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.23,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.213,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.091,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,7.521,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,28.206,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,3.399,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,2.179,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.041,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.02,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.019,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.018,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.027,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,38.975,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.244,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.233,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.231,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.218,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.21,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.219,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.224,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.222,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.572,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,13.005,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.842,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.121,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.145,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.296,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.043,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.087,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.601,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.062,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.039,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.028,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.487,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.377,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.039,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.06,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.102,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.15,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.157,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.078,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,1.513,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.648,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,22.926,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.613,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.226,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.213,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.224,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.592,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.042,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.074,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.036,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,13.553,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,12.656,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.161,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,6.791,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,4.471,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.62,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.207,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.241,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.209,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.22,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.228,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.294,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.034,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,34.779,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,4.276,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.644,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.197,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.222,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.232,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.217,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.749,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.045,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.028,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,32.81,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.189,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,5.34,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,3.867,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.582,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.314,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.123,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.234,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.316,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.126,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.231,23.45,18.148,9.9,1.07,0.3,0,1.111260546
23,0.183,23.45,18.148,9.9,1.07,0.3,0,1.111260546
24,36.873,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,2.211,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.207,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.211,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.226,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.235,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.216,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.216,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.141,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,9.315,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,28.743,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.647,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.233,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.193,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.438,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.046,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.196,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.201,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.115,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,8.403,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,4.417,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.417,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,13.407,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,12.95,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.655,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.195,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.225,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.513,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.043,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.125,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.2,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.108,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,28.124,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,11.933,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.587,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.215,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.221,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.233,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.24,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.19,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.237,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.1,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,38.845,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.617,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.223,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.219,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.225,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.241,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.208,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.229,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.085,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,40.054,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.625,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.267,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.538,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.034,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.08,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.174,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.222,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.104,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,3.555,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,36.121,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.599,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.207,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.216,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.242,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.225,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.199,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.233,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.066,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.486,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,39.544,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.611,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.22,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.217,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.235,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.212,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.222,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.22,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.075,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,22.019,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,20.943,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,1.081,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.235,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.224,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.2,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.297,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.31,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.098,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.042,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,1.422,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.536,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.13,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.144,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.166,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.149,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.146,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,3.351,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.504,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.149,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.143,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.156,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.144,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.162,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.517,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.148,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.144,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.17,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.032,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,10.738,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,17.83,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.867,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.21,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.223,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.22,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.245,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.225,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.199,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.103,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,36.651,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,1.384,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.68,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.211,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.22,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,1.461,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.052,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.034,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.028,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.027,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,31.64,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,1.6,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.631,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,5.472,24.45,18.364,9.88,0.01,0.01,0,0.014142136
24,0.8,24.45,18.364,9.88,0.01,0.01,0,0.014142136
