"avg_OSD.flyTime [s]" "avg_CUSTOM.hSpeed [m/s]" "avg_CUSTOM.distance [m]" "avg_CALC.hSpeed [m/s]" "avg_CALC.distance [m]" avg_OSD.latitude avg_OSD.longitude "avg_OSD.height [m]" "avg_OSD.altitude [m]" "avg_OSD.xSpeed [m/s]" "avg_OSD.ySpeed [m/s]" "avg_OSD.zSpeed [m/s]" avg_OSD.pitch avg_OSD.roll avg_OSD.yaw "stdDev_OSD.flyTime [s]" "stdDev_CUSTOM.hSpeed [m/s]" "stdDev_CUSTOM.distance [m]" "stdDev_CALC.hSpeed [m/s]" "stdDev_CALC.distance [m]" stdDev_OSD.latitude stdDev_OSD.longitude "stdDev_OSD.height [m]" "stdDev_OSD.altitude [m]" "stdDev_OSD.xSpeed [m/s]" "stdDev_OSD.ySpeed [m/s]" "stdDev_OSD.zSpeed [m/s]" stdDev_OSD.pitch stdDev_OSD.roll stdDev_OSD.yaw
0.45 0.0 0.04 0.06799999999999999 1.5639999999999998 48.182053 11.613817 0.0 533.0 0.0 0.0 0.0 7.900000000000001 -0.1 106.91 0.2872281323269014 0.0 0.02898275349237888 0.07480641683706017 0.5214441484953111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.881784197001252e-16 0.0 0.029999999999998295
1.45 0.0 0.145 0.091 1.7730000000000001 48.1820539 11.6138169 0.0 533.0 0.0 0.0 0.0 7.8100000000000005 -0.11000000000000001 107.07000000000001 0.2872281323269014 0.0 0.030740852297878794 0.09278469701410896 0.007810249675906661 2.999999992425728e-07 2.999999997754799e-07 0.0 0.0 0.0 0.0 0.0 0.1700000000000001 0.03 0.07810249675906684
2.45 0.02 0.259 0.12200000000000003 1.814 48.1820546 11.613816199999999 0.05 533.05 0.02 0.0 -0.18000000000000002 2.36 -0.19000000000000006 107.97999999999999 0.2872281323269014 0.04 0.05412023651093923 0.13212115651930997 0.021540659228538036 6.633249578960023e-07 3.9999999970063985e-07 0.0670820393249937 0.06708203932500895 0.04 0.0 0.132664991614216 3.231160782133876 1.681933411285952 0.4354308211415448
3.45 0.0 0.475 0.221 0.31 48.1820554 11.613816699999997 0.37 533.3700000000001 0.0 0.0 -0.36 1.0699999999999998 0.32 108.3 0.2872281323269014 0.0 0.059874869519690815 0.19444536507718563 0.5103724130475705 4.898979508006965e-07 4.5825756915262385e-07 0.1268857754044952 0.1268857754044936 0.0 0.0 0.06633249580710801 0.2609597670139978 0.256124969497314 0.0
4.45 0.0 0.6930000000000001 0.186 0.15100000000000002 48.1820553 11.6138157 0.8400000000000001 533.8399999999999 0.0 0.0 -0.4600000000000001 0.9 0.17 108.2 0.2872281323269015 0.0 0.052735187493740836 0.1560256389187367 0.012206555615733698 4.5825757159471073e-07 4.5825756915262385e-07 0.1356465996625054 0.13564659966249262 0.0 0.0 0.04898979485566355 0.3847076812334269 0.39761790704142086 0.0
5.45 0.0 0.916 0.175 0.08800000000000001 48.182054799999996 11.6138156 1.1799999999999997 534.1800000000001 0.0 0.0 -0.15000000000000002 0.7 0.49000000000000005 107.75999999999999 0.2872281323269015 0.0 0.09624967532412773 0.2342754788704955 0.046861498055439925 3.999999989900971e-07 4.898979481899958e-07 0.03999999999999995 0.0400000000000091 0.0 0.0 0.1746424919657298 0.24494897427831783 0.09433981132056603 0.2289104628451948
6.4 0.0 1.148888888888889 0.15111111111111108 0.08000000000000002 48.18205366666667 11.613816888888886 1.2 534.2 0.0 0.0 0.0 1.2222222222222223 0.5666666666666667 107.67777777777778 0.2581988897471611 0.0 0.056262172894098454 0.07723620976436785 0.04714045207910317 4.714045196008497e-07 3.1426968029215487e-07 0.0 0.0 0.0 0.0 0.0 0.0628539361054709 0.04714045207910316 0.04157397096415845
7.450000000000001 0.0 1.346 0.15499999999999997 0.202 48.182052799999994 11.613817699999998 1.55 534.55 0.0 0.0 -1.1099999999999999 1.03 0.48999999999999994 107.63 0.28722813232690153 0.0 0.06036555309114625 0.17889941307897017 0.02181742422927143 4.000000018322681e-07 4.582575699666528e-07 0.34132096331752027 0.34132096331751793 0.0 0.0 0.7634788798650557 0.20024984394500786 0.2844292530665578 0.0458257569495623
8.45 0.0 1.566 0.15 0.15 48.182053 11.613817 3.3899999999999997 536.3900000000001 0.0 0.0 -2.0 0.6300000000000001 0.21000000000000002 107.6 0.28722813232690153 0.0 0.07364781055808785 0.21307275752662516 0.02569046515733026 0.0 0.0 0.5906775770248942 0.5906775770248904 0.0 0.0 0.0 0.15524174696260024 0.15132745950421556 0.0
9.45 0.0 1.7369999999999997 0.10700000000000001 0.16499999999999998 48.182053 11.613817 5.4 538.4 0.0 0.0 -1.94 1.2200000000000002 0.18 107.60999999999999 0.28722813232690153 0.0 0.03796050579220465 0.12783192089615175 0.02418677324489565 0.0 0.0 0.5744562646538028 0.574456264653795 0.0 0.0 0.048989794855663606 0.132664991614216 0.10770329614269009 0.030000000000002556
10.411111111111111 0.0 1.8533333333333333 0.12333333333333335 0.2111111111111111 48.18205277777778 11.613817666666666 7.322222222222223 540.3222222222222 0.0 0.0 -1.9222222222222218 1.2444444444444445 0.1888888888888889 107.6 0.27666443551086073 0.0 0.04447221354708774 0.14590712418826193 0.03247030932489436 4.157397115459155e-07 4.71404521275615e-07 0.5533288710217216 0.5533288710217088 0.0 0.0 0.041573970964154945 0.04969039949999537 0.08748897637790902 0.0
11.45 0.0 2.026 0.10800000000000001 0.31399999999999995 48.182051799999996 11.613818600000002 9.330000000000002 542.3299999999999 0.0 0.0 -1.48 1.13 0.26999999999999996 107.58999999999999 0.28722813232690153 0.0 0.06135144660071186 0.11923086848631104 0.027276363393971704 3.999999989900971e-07 4.898979481899958e-07 0.4859012245302538 0.48590122453024276 0.0 0.0 0.5979966555090421 0.10999999999999999 0.20518284528683192 0.029999999999998295
12.411111111111111 0.0 2.2066666666666666 0.0911111111111111 0.3888888888888889 48.18205088888889 11.613817888888889 9.922222222222222 542.9222222222222 0.0 0.0 -0.011111111111111112 2.8777777777777778 -0.9777777777777779 107.63333333333334 0.27666443551086073 0.0 0.06271629240742257 0.11219471610101633 0.025579698740491864 3.1426968196692017e-07 5.66557723927848e-07 0.06285393610547066 0.06285393610548518 0.0 0.0 0.03142696805273545 0.8093588378433028 0.9600668700990199 0.047140452079107185
