"avg_Time (s)" "avg_Packet Interval (ms)" "avg_Packet Length (bytes)" "avg_RSSI (dBm)" "stdDev_Time (s)" "stdDev_Packet Interval (ms)" "stdDev_Packet Length (bytes)" "stdDev_RSSI (dBm)"
41.520964371794875 2.1410576923076925 968.2350427350427 -36.05769230769231 0.28383006779072634 4.827980445988006 722.2281615974866 0.7809734060011257
42.41822534497207 1.3992108938547487 1018.1229050279329 -37.210893854748605 0.23818432823147867 3.7667836177357223 712.378598090411 1.2378769827763079
43.61926884150944 1.891066037735849 1026.3830188679244 -40.69622641509434 0.27274932673976954 8.003529730356203 703.1056433775631 2.6314829927607426
44.434445912863076 4.090211618257261 948.2240663900415 -49.004149377593365 0.2727609955718851 18.221789317357725 713.7031238297736 4.13114667182846
45.438818826589596 5.846092485549133 297.87861271676303 -61.34104046242775 0.297276915126671 6.7206255379617925 536.9942489593502 2.0384719040411383
46.51111126857143 5.660285714285714 349.0628571428571 -64.71428571428571 0.2532024978763314 6.8473916676203 584.065672963832 1.1457107231864812
47.594461928571434 5.561972527472528 332.06043956043953 -67.71428571428571 0.30892721590869787 6.670398709133188 581.1261534616812 1.9117089431193524
48.39866163562753 4.044275303643725 671.6396761133603 -69.98785425101215 0.275992233401911 6.296270151363007 737.9099407739488 0.5654118299626263
49.54506639943342 2.835660056657224 648.0481586402266 -67.02832861189802 0.22031980667140308 8.703435749448516 734.148756802171 1.1705991225060586
50.504825851211066 3.4606228373702423 714.8546712802768 -60.62975778546713 0.29272789340960115 5.768541648200324 740.2234626971195 1.2798465563371673
51.543192133684215 1.0512136842105264 1103.1063157894737 -56.2978947368421 0.26714973151683674 3.1814107720718567 688.9742461477407 2.4058472168915737
52.47765194312306 1.0320651499482938 1170.6390899689761 -57.90279214064116 0.30790983403798716 6.357176698739987 654.2027055751134 1.4130659535418801
53.43898922096317 2.8177620396600567 787.3201133144476 -58.920679886685555 0.2913792591430551 5.775118296376498 749.3982228390466 0.3440264698755867
54.50140493063584 1.9404894026974953 672.0154142581888 -58.11946050096339 0.25921061184638905 4.000378949220138 738.9027509031657 0.7352839475381354
55.5227423827957 2.139647311827957 757.0021505376344 -59.58494623655914 0.29698450705033586 8.8857139361551 747.4710092523954 0.6572909924245088
56.46870065828092 2.088100628930818 809.0 -60.43186582809224 0.2841699378140401 4.614988624757953 744.9027795245472 0.6524195242837713
57.497489897916665 2.1023791666666667 947.4916666666667 -60.00625 0.28243312820688193 4.539001912818056 737.4116556785331 0.7457955064895471
58.54061991235955 2.2184516853932585 890.9101123595506 -59.67640449438202 0.3107456825589364 8.994454089799357 736.6606774614517 0.5556699513301588
59.48869980669145 1.8827583643122676 912.085501858736 -59.39033457249071 0.2948740961855124 4.643730578836815 733.5596083544505 0.5588586014265021
60.53388781372549 1.9584098039215685 872.1647058823529 -59.59803921568628 0.297508149312531 4.356071247403204 738.970104949603 0.6333818957888758
61.43588146265561 1.8275601659751037 913.9647302904565 -59.072614107883815 0.253069511988987 4.5466619534092505 729.953693751602 0.5769761391904855
62.458779 2.5120651685393263 910.076404494382 -58.97303370786517 0.3115076372284033 8.968205758084979 729.6808589788457 0.5952554064128941
63.5054903317757 2.3137780373831776 893.2126168224299 -59.478971962616825 0.30005207238428616 5.216678858515457 725.7466726285901 0.8242962839294414
64.53513500727273 1.8191090909090908 895.3545454545455 -58.843636363636364 0.2886230266601938 4.360168526654268 723.5649972232015 0.6332495232352615
65.50988773051225 2.2429309576837415 908.9732739420936 -59.80400890868597 0.2605838422212415 9.161609905216812 722.8817479764119 0.5677933372827906
66.52855565258216 2.359551643192488 870.8427230046948 -60.67605633802817 0.28553275857282634 5.22374816357383 732.7910475677238 0.5466409904250513
67.53489881422018 2.2879357798165136 893.4151376146789 -60.11009174311926 0.2853560679721922 5.283350164788027 730.7175496002462 0.7114973168959757
68.53103518395302 1.962917808219178 934.1252446183953 -60.385518590998046 0.2658492707834781 8.191401098592321 728.9067356826732 0.5400819637248331
69.45976154873647 1.8050306859205776 907.3790613718412 -61.09386281588448 0.2827967493102851 4.161074575805169 735.2243136149177 0.7123449018269575
70.50326856486043 1.6280262725779966 953.3399014778325 -61.632183908045974 0.278075829962275 3.894396967000664 727.8548645458184 0.6324674688731087
71.47963426349892 2.1632095032397407 897.9157667386609 -62.26133909287257 0.2899595318287158 9.096715204585875 730.825045933956 0.6724732240527199
72.50607959179686 1.9610839843749999 891.302734375 -62.81640625 0.28863974596637 4.573269795223079 741.4093606048707 0.5842031624023765
73.52239332677165 1.9713779527559054 860.4744094488188 -63.64370078740158 0.29502002440598396 4.445869099962583 736.8676558640022 0.4950738482249193
74.50016428892455 1.5888539325842697 1006.7383627608347 -63.93739967897271 0.28875176825210236 7.226223066951038 719.1342422327931 0.4612749925455428
75.52103559519409 1.85947134935305 889.7597042513863 -64.50092421441775 0.2889308757146386 4.361645565008853 734.6980502679758 0.5788150587711435
76.46708777425374 1.8722817164179102 941.4570895522388 -65.25559701492537 0.26942744352231346 4.520841515505983 734.3298130119031 0.6691261969567295
77.50362368068834 1.8916443594646273 954.9560229445507 -65.75143403441683 0.30008441907395916 7.927213251979125 729.403908108212 0.4743646741894944
78.48966835547577 1.8153662477558346 936.1741472172351 -65.6427289048474 0.30627259853292566 4.3646494631162005 734.1674874678075 0.5118050783033294
79.53030974683543 1.795144665461121 933.4050632911392 -65.69439421338156 0.29523480846935957 3.9781794054978055 732.9701365645946 0.49473287596037807
80.48418373547095 2.0127775551102203 931.8837675350701 -65.77955911823648 0.2910903803675816 8.713463795486138 731.8770186704526 0.42880152460904114
81.51509276923076 1.971575936883629 925.9644970414201 -65.51084812623274 0.2839785610180557 4.727032331846728 733.071955428788 0.515423525713959
82.4876977257384 2.087527426160338 887.9620253164557 -65.20675105485232 0.2889354098813223 4.853973716447701 736.645268580801 0.41526362077019724
83.53297779721363 1.4913808049535602 728.7863777089783 -65.38235294117646 0.28271083724607254 6.9775744146925955 742.2458666114212 0.5257440894282587
84.48630310504203 4.372676470588236 814.2941176470588 -65.19327731092437 0.3130107093791848 21.115200162630092 710.7801531414983 0.5310099925371288
85.51210862280702 2.946187134502924 674.4590643274854 -65.01461988304094 0.2769138837755558 5.398669260446886 708.438326433119 0.3195707125291976
86.50330728995432 2.2750251141552513 802.8607305936073 -65.17351598173516 0.29994111520512445 4.593194913960665 730.5889981768138 0.3963670217798522
87.50666132190476 1.917775238095238 890.4228571428572 -65.04571428571428 0.29886727604496005 4.210766675011434 735.1312628182732 0.372642704254375
88.51080102398082 2.396556354916067 830.2781774580336 -64.90887290167866 0.28651919784496316 4.861480761708763 731.4293777308302 0.33406575503954516
89.47623777973568 2.1142004405286343 900.6189427312776 -64.57929515418502 0.2832671762219895 4.541816626196064 736.5348430723934 0.5068807922516009
90.5563337368421 2.283326754385965 899.1271929824561 -64.6140350877193 0.2843342169540596 8.590649799309242 729.0394524959738 0.5216164472743335
91.50047518421053 2.1862697368421053 855.2565789473684 -64.32456140350877 0.29398161122756117 4.544518845717789 734.1280676377655 0.4820572513696171
92.52273641123594 2.233894382022472 855.4966292134832 -64.0561797752809 0.2934898120671913 4.610517147145832 733.1769797917163 0.32009656414506793
93.412572578125 1.5134374999999998 762.5578125 -64.059375 0.28173986697907644 4.521014324708422 745.7394127023962 0.44676572090414457
94.51353927643785 1.9082541743970316 905.8905380333952 -64.17439703153988 0.2911152155096145 4.362905876240233 736.2278985683189 0.49036482392987213
95.49677752473498 1.7858356890459361 932.3833922261484 -64.0530035335689 0.28388493792972885 4.330687258828476 730.9524497205344 0.44565014640527995
96.50757453793103 1.6996517241379308 999.1034482758621 -64.2448275862069 0.28881065345703505 7.71826136729486 723.2837662631683 0.7625213199491095
97.4879876716698 1.903686679174484 906.7073170731708 -65.96435272045028 0.28450065835929056 4.628371971272048 732.7478396509024 0.637070425754208
98.4958308505747 1.2658416347381862 1017.2873563218391 -67.65134099616859 0.26134842788759993 3.4318137522442647 719.0186216073757 0.6760036688879474
99.49843562772277 1.9889821782178219 934.6455445544555 -68.77821782178218 0.28478413886646325 8.433372686710205 728.7551729381477 0.5922944077272368
100.49852606788079 1.6557168874172186 943.225165562914 -69.48344370860927 0.27855156148395466 4.183893732622012 731.916254050184 0.5255625133516952
101.46343011723164 1.418039548022599 952.3432203389831 -69.21751412429379 0.2821792857020634 3.769927825833709 734.237532184732 0.6112213678651686
102.46511974691359 2.0592757201646092 967.0679012345679 -68.37860082304526 0.28514786689028915 9.849057331075379 727.5992073253884 0.5920207574766896
103.51374458021392 2.6313368983957215 732.1497326203208 -68.21657754010695 0.2830921610124199 5.530414893283059 731.6310100039458 0.6529595708822891
104.45476477227723 1.9991663366336634 805.6356435643564 -67.77425742574258 0.2745727729260112 4.618100804620775 744.3865664516621 0.6297341047163304
105.53734651585623 2.1273572938689216 842.5348837209302 -66.93446088794926 0.3015175353299619 8.561555657851503 739.2460356433544 0.6741501384311809
106.46870967820068 1.716622837370242 972.9498269896194 -65.92560553633218 0.28087770357462793 3.918690107521442 726.9970318604335 0.6857433998868528
107.50417305463576 1.6609072847682118 899.5115894039735 -66.19536423841059 0.29495472883859686 3.8419336994548114 738.4023662620856 0.6496904763135284
108.49335075666075 1.7453818827708705 888.1047957371226 -65.898756660746 0.29524276729784055 6.8710373445257265 738.4202219512899 0.7363067667881228
109.51111858178439 1.8999981412639404 943.1895910780669 -66.06133828996282 0.2858562451081011 4.477664532686966 734.0219001697627 0.6291787241893518
110.47773348968104 1.8746472795497187 890.9362101313321 -66.24577861163228 0.29666858345799013 4.679192318112681 737.8298662314269 0.6377772757210899
111.52395626335175 1.843290976058932 758.232044198895 -66.31123388581952 0.28093352470730537 5.541107908250498 746.2605620359078 0.6135388897523053
112.40064580620155 2.5804832041343673 658.8036175710595 -66.33850129198966 0.33069554327876927 4.850558951951695 713.0119559230678 0.7377883192376379
113.52903923716381 2.4433374083129586 761.7555012224939 -66.239608801956 0.27695220752793515 5.16406349150999 735.5722346224653 0.630361283857586
114.45385872894737 2.4251842105263157 798.3947368421053 -65.97894736842105 0.2522061029711985 5.110777790509114 735.619969087074 0.5662238234855086
115.48279027402863 2.190803680981595 897.3783231083845 -65.7280163599182 0.27387350618693157 8.321352143198316 736.657641373187 0.5875779126323034
116.52050179518073 2.4303951807228916 775.4771084337349 -65.7277108433735 0.27500240210638743 5.022331982998202 739.4929873850319 0.5059437687246844
117.49719497945206 2.284299086757991 766.1689497716895 -65.84931506849315 0.28057258155310966 4.524399782039167 738.4692694127045 0.7023359499389118
118.45784876890754 2.091067226890756 769.3865546218487 -65.5672268907563 0.2784852952918618 7.3929105953684315 736.5915867708338 0.7172085527825572
119.50771549082569 2.2832293577981653 797.5619266055046 -65.50229357798165 0.2809085537516713 4.427483451516227 742.5352605348601 0.5766832291990913
120.55458026773455 2.3083981693363844 822.1052631578947 -66.39588100686498 0.2953262293712499 4.780904802370889 739.743259250239 0.6022698974038919
121.48971145093456 2.295177570093458 778.2079439252336 -66.25700934579439 0.26786280591964357 9.314065496653193 741.558709010188 0.5794957765616959
122.50988792951541 2.232603524229075 751.5837004405287 -65.81718061674009 0.29675113201555703 4.982050192032866 742.8648146615088 0.5820857060087524
123.46666630405407 2.2379166666666666 807.4436936936937 -65.66441441441441 0.31070359062346026 4.532372506298257 740.0913925672439 0.6205884807945821
124.48489540993788 3.1191086956521743 845.9378881987577 -65.98447204968944 0.28239465989292906 15.427706766465201 729.8888257847753 0.6178563428491323
125.52498148579546 2.83346875 651.6960227272727 -66.15625 0.3054411328147054 5.061889591049767 711.0077444806449 0.613314046242365
126.54987564444444 2.487656790123457 776.8172839506173 -65.65679012345679 0.2724340701637958 5.068209458896112 742.7816994478246 0.7654480285080747
127.49614664977973 2.198488986784141 825.3325991189428 -65.62114537444934 0.2719810550051378 7.628000323039639 741.0337058828553 0.6651107098816776
128.5318885913556 1.9674990176817286 868.3909626719058 -65.3516699410609 0.288915939572355 4.303598360811312 742.6435725379185 0.6362511158471127
129.52582442938933 1.9074599236641219 899.8778625954199 -65.55534351145039 0.2900492472638549 3.936738607872575 734.6594373580512 0.7008651117730478
130.56168516405134 1.429657631954351 640.0128388017118 -65.89871611982882 0.27318252888287325 4.580597914897403 731.314860331824 0.8872281641579585
131.4451117410714 2.974565476190476 660.125 -66.0327380952381 0.32298774289376586 5.752269627782835 695.2068995518699 0.712640714910924
132.4848876885714 2.802497142857143 779.3171428571428 -65.17428571428572 0.27869690112832013 5.914022026022354 727.0372240364959 0.6935798881343733
133.50689960427806 2.7148155080213905 873.2005347593583 -64.59358288770053 0.29173009671670996 10.660296769036528 722.2072190669666 0.6295414656981481
134.50734080107526 2.688747311827957 805.2150537634409 -64.43548387096774 0.2869198047373417 5.601141285451524 723.605304394307 0.6380658208016929
135.53458558495146 2.435075242718447 886.1140776699029 -64.44417475728156 0.2917176714924898 5.239556168362537 729.5826703730122 0.7659565049780209
136.5352728747628 1.897203036053131 987.719165085389 -63.223908918406075 0.2937573820133467 8.335557971085478 722.2719772892283 0.6542500778598846
137.5392532923387 2.015195564516129 944.5846774193549 -62.16532258064516 0.29285066777130286 4.41507884752919 725.7218770505233 0.7162339177768569
138.4988534858757 1.8810433145009418 997.8888888888889 -62.06591337099812 0.30786671677209154 4.204839974697387 720.9742133249679 0.7449680942308669
139.52615503467155 1.6457171532846717 837.3540145985402 -61.46350364963504 0.2653934408490898 3.910264259453172 746.0098570330371 0.6105371468231182
140.4560982996795 1.7633589743589744 972.7035256410256 -61.3125 0.2939923683166847 7.095999751980814 725.1290271484179 0.5220498613085801
141.5282916577708 1.571076923076923 994.4113029827315 -61.33281004709576 0.2930065155315166 4.184014229114913 724.8558003498447 0.5127024928537901
142.5159247077799 1.8958083491461102 890.1840607210626 -61.72296015180266 0.2755784959607599 4.573474195776875 739.4008769427705 0.624533499014463
143.4917256443662 1.7576214788732396 908.7341549295775 -62.375 0.2738990414934972 7.16124242943431 735.9003119411834 0.491342297712223
144.51336930285711 1.9081904761904762 875.9904761904762 -62.78095238095238 0.28937731505453124 4.218844882520148 738.6217653780923 0.5917037930289168
145.47723549032258 1.6136548387096774 919.3758064516129 -63.37741935483871 0.2806996674355428 4.169674811745203 734.7704924066062 0.5292780703509474
146.48332633516486 2.7477967032967037 823.2554945054945 -63.17032967032967 0.2954110453500244 9.79872698994648 737.6933891332559 0.6700819214300321
147.4979052195122 2.4054341463414635 811.2390243902439 -62.84390243902439 0.28260871308098146 4.859863847516205 737.1887314617404 0.6984473304471035
148.51458655649716 2.845005649717514 694.3163841807909 -62.90395480225989 0.29102438874665715 5.323010539474622 729.0605373579676 0.639417247215197
149.48905962566843 2.6818074866310164 799.6577540106952 -63.144385026737964 0.28914170591318983 11.556070718902026 740.8995295005976 0.5716174830615111
150.5203136889535 2.9175581395348837 670.1744186046511 -63.0843023255814 0.29180371268535726 5.35977182752507 721.1089843099786 0.6113158523954213
151.53326115497075 2.9172514619883043 632.2426900584795 -63.099415204678365 0.2850298813986859 5.064882361938492 712.6801010843873 0.6979918627538376
152.5161422076923 2.559702564102564 805.6461538461539 -63.07692307692308 0.2984674348163754 9.233337891810978 737.4246648515093 0.5854919204862139
153.49164370312502 2.236370535714286 814.0647321428571 -63.203125 0.30185823255329614 4.320864854962041 739.9128826657566 0.4736720747257537
154.51302558411217 2.326820093457944 793.4742990654206 -63.242990654205606 0.2928664869317695 4.497393731022362 742.5678651720602 0.4654637220537925
155.49714211111112 2.327685185185185 869.011574074074 -63.523148148148145 0.3150555610522168 9.13508638148474 738.7588925048074 0.5221228891606453
156.50068575423728 2.0870127118644066 834.7118644067797 -63.4978813559322 0.2863804960403054 4.76225218046534 745.9882576402941 0.5125498763575049
157.50005839399998 2.017134 828.826 -63.452 0.28662741078470955 4.632955557745401 740.0586001959574 0.5212446642412755
158.50479863824887 2.3159216589861753 929.9147465437788 -63.41705069124424 0.2848872387931657 9.709735050196516 735.1782533239266 0.5114221269171327
159.53764207317073 3.4530871080139374 527.3205574912892 -63.54703832752613 0.2793840773259147 5.643366798126467 669.2908996786977 0.5756831499386926
160.61035255934198 1.1782878965922443 914.6991774383079 -63.773207990599296 0.22853228641801385 3.0394682285196173 728.7221700776371 0.5728165945413757
161.6439047098901 2.215323076923077 834.1978021978022 -63.68571428571428 0.31745917083861 8.58542228796314 723.1717109453696 0.5742786069211938
162.409091784217 1.2293649815043155 966.3255240443897 -63.74106041923551 0.27772740519253863 3.1103797485165843 727.2890290423007 0.5435675731533244
163.45303437074148 1.9867154308617234 789.7434869739479 -63.5811623246493 0.3046928921821999 4.1801887928501635 748.0576922634875 0.5286632400177821
164.39538510443862 2.3235195822454306 987.5195822454308 -63.52219321148825 0.2620629845172496 11.758963099880125 728.0424370093474 0.5445225894283728
165.50432482022472 4.202052434456928 543.2359550561798 -63.59176029962547 0.28858551189294657 11.670684757175582 665.0298467995253 0.5490948379338519
166.49227125842697 2.78423595505618 682.7837078651686 -63.48314606741573 0.28684922078998387 5.164466097083097 723.3452334903563 0.582755167635503
167.50497025569618 2.497111392405064 727.7518987341772 -63.70632911392405 0.29969618193131164 5.088138222860451 731.5203548671783 0.6242649900162386
168.47707000560223 2.8608963585434175 826.1344537815127 -63.57703081232493 0.26362641440150897 9.549739814187097 735.3832506520308 0.5678887448273482
169.49672804453442 2.0030404858299597 745.7429149797571 -63.48987854251012 0.3013276778376692 3.9220211835675745 728.5056030425417 0.5274823571172219
170.47925396560848 2.6745608465608464 807.8994708994709 -63.57142857142857 0.3111870080365203 5.204305642939668 733.166637222554 0.5359346989248931
171.56471769476082 2.2629111617312074 868.1708428246013 -61.899772209567196 0.25894102656971424 9.279680589548542 731.6725498768237 0.9961085755844975
172.46827595290856 2.7253351800554015 609.3240997229917 -60.56232686980609 0.2897571792150544 4.9793834838606355 718.0400205675552 0.6549357572042598
173.569769496875 3.1739375 397.48125 -65.375 0.3123714697757793 5.208693448442109 632.9513801615709 3.1039289618159756
174.4239304777328 4.057283400809717 520.65991902834 -68.63562753036437 0.2676818327411918 12.819885257869787 685.5429227406781 0.9963627734144465
175.5638572126697 4.48893665158371 69.73755656108597 -70.64253393665159 0.2797089181188006 6.062751438873414 145.00748581520162 1.5700249025253268
176.55191400869566 2.9087275362318845 293.3072463768116 -69.29565217391304 0.297816542586938 5.81961405274138 546.4411272952136 2.2941914544653095
177.44418471896552 1.7282 555.9603448275863 -66.17068965517241 0.2443678967942954 6.453797799692081 706.1896908493851 1.0554470568877363
178.47619793266833 2.5126807980049874 641.4613466334165 -64.44638403990025 0.2695277343363695 4.8891999169889395 715.2745486366501 0.9114090607157423
179.44756004958677 4.132214876033058 221.1900826446281 -65.66115702479338 0.26842478719175644 6.28080719822431 468.0517350448618 0.7106476967506004
180.43459069281047 6.532444444444444 56.86274509803921 -63.81699346405229 0.30326968532942294 14.557069036267299 5.8912351241455445 1.2230782364617159
181.51280549044586 3.139359872611465 328.3789808917197 -58.94904458598726 0.2329714409308086 5.061634859735958 565.7999913916879 1.4400821736282619
182.64557665233414 1.2464398034398034 890.460687960688 -56.89066339066339 0.20255120700228393 3.317836030012944 737.7275389147654 0.3561827405692371
183.33048780800002 3.8413399999999998 572.344 -56.284 0.32374417999067495 12.128807199407532 706.655402345443 0.5013421985031781
184.46064351051052 1.555337837837838 732.4159159159159 -56.37687687687688 0.2500568815488542 4.0044303961084164 739.5260715467944 0.4998556907422615
185.5957373514329 1.5130407239819006 752.2187028657617 -57.040723981900456 0.2340309311361907 3.902573197576712 736.3755530879931 0.6309040324589653
186.53338194251498 1.1947568862275448 851.3005988023953 -56.867065868263474 0.30565868013322 5.579114245974733 746.2385994873965 0.6730432372843415
187.5202538506329 2.536045569620253 817.2253164556962 -57.31392405063291 0.29727503994843707 5.569701667164459 732.9822919905605 0.7648503083817733
188.54408269696967 2.328843822843823 835.8111888111888 -56.17016317016317 0.27090819509280195 5.417396682641999 741.0596484621013 0.5388801488896574
189.51974030585686 2.166939262472885 940.7895878524946 -55.418655097613886 0.28701178692017254 9.06764083693884 727.5559785546627 0.5820890759344058
190.50007095366794 1.9135173745173746 987.8687258687258 -56.02895752895753 0.2797244915175345 4.647078096256798 721.4516804115483 0.40404718240489934
191.55883318939394 2.5384974747474747 760.1388888888889 -57.15909090909091 0.3407077231278396 5.543652120746053 752.076501456607 0.4897362532998178
192.37352151588786 0.8645149532710281 1111.0177570093458 -57.93271028037383 0.19822258394711736 3.0206058705957215 686.375510057129 0.5761255867981154
193.53556119128334 2.619498789346247 623.4406779661017 -58.464891041162225 0.28409781506285203 7.502667881789086 729.1059631910846 0.8303284453221041
194.43309662611807 1.780459749552773 974.5903398926655 -58.56529516994633 0.2973917710701516 4.354185329067276 727.557451134244 0.5339405712493147
195.51228113347457 2.0977394067796613 941.5466101694915 -59.41313559322034 0.2878885801758345 4.744822607225725 730.6029216909991 0.6645352640813721
196.47650256144067 2.119529661016949 985.5 -59.434322033898304 0.26605922693752576 9.07441280137719 724.1220985160735 0.6888395779067711
197.52196468957874 2.2326651884700666 843.4878048780488 -58.707317073170735 0.2835989419232206 4.766753118365678 744.5752054342862 0.7699538582347013
198.46351274242423 2.1543636363636365 910.7835497835498 -58.435064935064936 0.2926752693820685 5.392033873812369 736.1937950014618 0.5651340645678267
199.55723660722347 2.2728103837471783 942.530474040632 -58.465011286681715 0.27894625242586174 9.060856148296248 729.8810261109345 0.6270927490409204
200.48551277777779 1.9902420634920635 886.4821428571429 -57.86507936507937 0.2921980000831649 4.650112328918947 732.7221503961256 0.7464537813350792
201.49914754910714 2.2265825892857145 904.6316964285714 -58.27455357142857 0.29164048052843144 5.024173076270548 732.7031535536607 0.6702043776672812
202.50920652443608 1.8824154135338347 843.6428571428571 -59.04887218045113 0.285177832684415 6.056495762674672 736.235527632447 0.7366982366836775
203.53225727580372 1.6913502538071066 999.585448392555 -58.60406091370558 0.2852960792303017 4.661493213792037 713.8690432341785 0.5630324196667373
204.49450690697674 1.7837531305903398 924.3720930232558 -58.65474060822898 0.2909607427303779 4.919992697816625 726.9832815137148 0.5835627688318662
205.51839974329502 1.920808429118774 986.6455938697318 -59.49616858237548 0.281475594413213 8.454935915031246 717.5931827497122 0.6072555200236058
206.4930670349127 2.503177057356609 795.7705735660847 -60.28428927680798 0.2956304324049351 5.099557763435549 729.8371712174527 0.6766335593772577
207.48793680237154 1.9374347826086957 931.5592885375494 -60.63241106719368 0.27130984378414796 5.141925794695773 732.343308014192 0.575570619936115
208.49900640816327 2.0631326530612246 902.5938775510205 -61.23265306122449 0.285365019843524 8.061156231745372 739.4928021639639 0.5811276002710174
209.51443581312128 1.982648111332008 965.4632206759443 -61.640159045725646 0.2863802203569071 4.846000169580062 727.7269153734875 0.5946561016898941
210.5016858528226 2.038828629032258 891.1592741935484 -62.62096774193548 0.283315910538541 5.298511784064836 740.8382191615394 0.6424843657628875
211.48320625 1.879571428571429 1005.078947368421 -62.75375939849624 0.2922805603475964 6.690511762443453 717.4911708400867 0.5530885277733805
212.5201518956693 1.9584980314960627 930.1948818897638 -63.27755905511811 0.3066726392063027 4.7935663607298205 731.2542963151169 0.6113496319592782
213.49226040796964 1.9070018975332066 948.9165085388994 -63.86337760910816 0.2782385877786561 4.760857969852132 732.7776485491603 0.7394587330897314
214.53740316441005 1.923541586073501 938.0154738878143 -64.357833655706 0.30090064454375204 8.433250578962674 731.3455444383613 0.5400780330723812
215.48016884466017 1.9315029126213592 880.0834951456311 -64.77087378640776 0.29058245296620905 4.228760200403398 740.9793302014856 0.4557360562893482
216.53346117708332 1.7364097222222223 930.3611111111111 -65.18576388888889 0.28509050651974904 4.329937463724689 736.0674586113307 0.4020849824855836
217.42652770776257 1.9938538812785387 877.1369863013699 -65.18721461187215 0.24183008777874226 4.250402442575855 739.8092679361694 0.407263957539449
218.48288564935066 1.8470340909090912 1003.0048701298701 -65.43831168831169 0.3058500608003509 8.06342204475803 719.4830586813902 0.5185767300297213
219.5278584915572 1.8730806754221387 879.2607879924954 -65.08630393996248 0.282777793061217 4.596351754928025 741.4710705752059 0.300187617260788
