"avg_OSD.flyTime [s]" "avg_CUSTOM.hSpeed [m/s]" "avg_CUSTOM.distance [m]" "avg_CALC.hSpeed [m/s]" "avg_CALC.distance [m]" avg_OSD.latitude avg_OSD.longitude "avg_OSD.height [m]" "avg_OSD.altitude [m]" "avg_OSD.xSpeed [m/s]" "avg_OSD.ySpeed [m/s]" "avg_OSD.zSpeed [m/s]" avg_OSD.pitch avg_OSD.roll avg_OSD.yaw "stdDev_OSD.flyTime [s]" "stdDev_CUSTOM.hSpeed [m/s]" "stdDev_CUSTOM.distance [m]" "stdDev_CALC.hSpeed [m/s]" "stdDev_CALC.distance [m]" stdDev_OSD.latitude stdDev_OSD.longitude "stdDev_OSD.height [m]" "stdDev_OSD.altitude [m]" "stdDev_OSD.xSpeed [m/s]" "stdDev_OSD.ySpeed [m/s]" "stdDev_OSD.zSpeed [m/s]" stdDev_OSD.pitch stdDev_OSD.roll stdDev_OSD.yaw
122.45000000000002 0.0 0.019 0.048 0.16899999999999998 48.074634 11.649009000000001 0.0 433.2 0.0 0.0 0.0 2.3999999999999995 -0.27999999999999997 -112.61000000000001 0.2872281323269024 0.0 0.017578395831246946 0.04894895300208167 0.11085576214162256 0.0 1.7763568394002505e-15 0.0 0.0 0.0 0.0 0.0 4.440892098500626e-16 0.039999999999999994 0.20223748416156764
123.45000000000002 0.0 0.08099999999999999 0.051000000000000004 0.26 48.07463310000001 11.649009000000001 0.0 433.2 0.0 0.0 0.0 2.43 -0.29 -111.87 0.2872281323269024 0.0 0.015132745950421555 0.053 0.007745966692414841 3.000000013742011e-07 1.7763568394002505e-15 0.0 0.0 0.0 0.0 0.0 0.15524174696260024 0.08306623862918075 0.23685438564654085
124.45000000000002 0.07999999999999999 0.17700000000000002 0.183 0.30100000000000005 48.0746328 11.6490091 0.0 433.2 -0.07999999999999999 0.0 -0.09 1.49 -0.09999999999999983 -110.53000000000002 0.2872281323269024 0.08717797887081347 0.060174745533321534 0.141 0.04011234224026315 3.999999989900971e-07 3.000000003083869e-07 0.0 0.0 0.08717797887081347 0.0 0.09433981132056604 0.8836854644046149 3.582457257246763 0.2865309756378878
125.45000000000002 0.0 0.37100000000000005 0.123 0.223 48.074632 11.649009800000002 0.17 433.37 0.0 0.0 -0.32999999999999996 1.05 0.12 -110.4 0.2872281323269024 0.0 0.043462627624201465 0.11550324670761422 0.122804723036209 0.0 4.0000000041118254e-07 0.1268857754044952 0.1268857754044994 0.0 0.0 0.09 0.4006245124802026 0.9927738916792685 0.04472135954999643
126.45000000000002 0.0 0.54 0.129 0.11299999999999999 48.0746327 11.6490103 0.65 433.85 0.0 0.0 -0.4600000000000001 0.9400000000000001 0.24000000000000005 -110.43000000000002 0.2872281323269024 0.0 0.06033241251599344 0.13743725841270263 0.022825424421026655 4.582575683385948e-07 4.5825756915262385e-07 0.15000000000000002 0.15000000000000002 0.0 0.0 0.04898979485566355 0.22891046284519195 0.4127953488110059 0.0458257569495558
127.45000000000002 0.312 0.7809999999999999 0.31499999999999995 0.14700000000000002 48.074634 11.649009999999999 0.9899999999999999 434.18999999999994 -0.08 -0.3 -0.14 -4.15 0.38 -111.06000000000002 0.2872281323269024 0.19620397549489152 0.10044401425669926 0.18537799222129903 0.02491987158875423 0.0 1.1832159564850515e-06 0.05385164807134506 0.053851648071338284 0.060000000000000005 0.18973665961010275 0.16248076809271922 0.598748695196908 0.39698866482558415 0.28354893757515703
128.45 0.899 1.3960000000000001 0.627 0.569 48.074634 11.649001799999999 1.0 434.2 -0.22999999999999998 -0.8799999999999999 0.0 -4.459999999999999 0.009999999999999992 -111.2 0.2872281323269034 0.15782585339544342 0.2591601821268074 0.3475068344651656 0.2525648431591381 0.0 3.5999999999900307e-06 0.0 0.0 0.04582575694955839 0.16613247725836153 0.0 0.49638694583963433 0.33 0.0
129.45 1.468 2.5840000000000005 1.189 1.7530000000000001 48.0746319 11.6489857 1.0 434.2 -0.45999999999999996 -1.42 0.0 -4.39 0.15 -111.3 0.2872281323269034 0.13029197979921867 0.3624693090456073 0.46263268367031746 0.42398231095176603 1.0440306513857828e-06 5.640035461076092e-06 0.0 0.0 0.09165151389911678 0.14000000000000004 0.0 0.2981610303175115 0.2729468812791236 0.0
130.45 1.906 4.372 1.6780000000000002 3.47 48.074627500000005 11.6489632 0.9 434.1 -0.6599999999999999 -1.7899999999999998 0.0 -3.7800000000000002 0.45999999999999996 -111.22999999999999 0.2872281323269034 0.10081666528902848 0.5547035244164218 0.5623842103046635 0.5512712580935089 1.5000000000024253e-06 7.110555534176853e-06 0.0 0.0 0.04898979485566356 0.09433981132056601 0.0 0.15999999999999992 0.32 0.04582575694955579
131.45 1.1010000000000002 6.003 0.565 5.117 48.07462339999999 11.648942 0.9 434.1 -0.37 -1.0 0.0 11.9 0.5 -111.18000000000002 0.2872281323269034 0.6410530399272747 0.31962634434601916 0.503711226795671 0.2730952214887694 6.633249563963454e-07 3.4641016149553326e-06 0.0 0.0 0.2368543856465402 0.6180614856144977 0.0 3.664150651924672 0.1341640786499874 0.04000000000000341
132.45 0.29400000000000004 6.551 0.16199999999999998 5.1209999999999996 48.07462339999999 11.648942 0.9 434.1 0.06999999999999999 0.29 0.0 2.85 0.68 -111.24000000000001 0.2872281323269034 0.17884071124886525 0.16349006085998025 0.1698705389406886 0.1531959529491558 4.898979473197623e-07 2.0493901529583154e-06 0.0 0.0 0.06403124237432849 0.157797338380595 0.0 5.731186613608041 0.15362291495737218 0.048989794855660775
133.45 0.030000000000000006 6.952000000000001 0.16499999999999998 4.906000000000001 48.0746231 11.648945 0.9099999999999999 434.11 0.0 0.030000000000000006 -0.18 0.13 0.6500000000000001 -111.23000000000002 0.2872281323269034 0.045825756949558406 0.04874423042781574 0.1344804818551748 0.01854723699099131 2.9999999924257285e-07 0.0 0.029999999999999995 0.029999999999989767 0.0 0.045825756949558406 0.3280243893371345 1.0890821823902914 0.3956008088970497 0.04582575694955579
134.45 0.0 7.072 0.068 4.966000000000001 48.0746227 11.6489443 1.81 435.01000000000005 0.0 0.0 -1.2899999999999998 1.2 0.66 -111.26999999999998 0.2872281323269034 0.0 0.04261455150532509 0.0744043009509531 0.020099751242241864 4.5825757159471073e-07 4.5825756915262385e-07 0.4414748010928823 0.44147480109288223 0.0 0.0 0.57 0.30983866769659335 0.440908153700972 0.04582575694955579
135.45 0.0 7.212000000000001 0.098 4.9719999999999995 48.0746222 11.6489441 2.35 435.55 0.0 0.0 0.0 1.0799999999999998 0.42000000000000004 -111.25 0.2872281323269034 0.0 0.03399999999999998 0.07678541528180986 0.0074833147735480325 4.00000001832268e-07 2.999999997754799e-07 0.050000000000000044 0.05000000000001137 0.0 0.0 0.0 0.36 0.7025667228100119 0.049999999999997165
