"avg_Time (s)" "avg_Packet Interval (ms)" "avg_Packet Length (bytes)" "stdDev_Time (s)" "stdDev_Packet Interval (ms)" "stdDev_Packet Length (bytes)"
0.48331213636363635 14.92440909090909 92.0 0.2927519117098716 7.091981983469554 17.886849748890775
1.4717259538461536 15.221153846153847 105.12307692307692 0.2874518829008501 7.1706885244579475 102.14582452286348
2.4797515833333335 11.997499999999999 89.83333333333333 0.2742078596970262 8.47974700810281 17.566766060982022
3.4901302539682537 16.004349206349204 93.07936507936508 0.29331741196493694 10.23659844631364 16.004266878774377
4.488164090909089 15.134090909090908 92.51515151515152 0.2769714425746828 7.798731689283362 15.332914115720907
5.478365746031745 15.651777777777777 105.60317460317461 0.28297283297439446 9.861314905472952 103.38440207834307
6.508869648648648 13.732256756756755 91.86486486486487 0.3031439551988564 8.095251300809947 16.92537222579576
7.47184058974359 12.726935897435897 90.05128205128206 0.2647752657555244 8.904591666791978 16.363575432051736
8.4762812 15.235430769230767 91.98461538461538 0.28175573480343136 7.547038277913 13.975244385029615
9.46626157352941 14.868514705882355 103.88235294117646 0.2898119667702063 7.422019077782016 99.85497269006812
10.496248753846153 15.427369230769232 92.3076923076923 0.2826171174219245 7.208604187025884 14.695811100627465
11.487775399999999 15.298323076923074 91.84615384615384 0.2823830950990461 7.535603680799757 17.392510120279464
12.480198481481482 12.333246913580249 91.41975308641975 0.26343615116779534 8.753374689658395 17.722737155550004
13.482432323529412 14.609 104.55882352941177 0.279665433415034 7.538806778732217 99.50678108033073
14.498635375000001 15.79190625 92.390625 0.2861138681464132 7.415038287406946 14.795076448243686
15.485135373134332 14.823343283582089 91.92537313432835 0.2886338210544678 7.660085570139401 14.650468315917282
16.509930353846155 15.46523076923077 92.3076923076923 0.28321005539962607 8.19728424403563 14.695811100627465
17.484837333333335 13.739444444444445 102.40277777777777 0.2762548386181075 8.552552805853558 97.31701628672458
18.471247666666667 14.020125 94.80555555555556 0.28720272621114024 9.845207373158074 19.1286862016833
19.512595920634926 15.713777777777777 92.65079365079364 0.28283702008020595 7.509833890421838 18.037138697309818
20.501217803030304 15.23569696969697 92.16666666666667 0.2909902906927152 6.88349696621784 14.6283072751899
21.513233044776122 14.99934328358209 104.64179104477611 0.285453244736106 7.441316988540901 100.16981126731483
22.502029239436617 14.207915492957744 90.97183098591549 0.28673347778869784 8.379361269728928 18.745870404194914
23.519208796875 15.331546875 92.15625 0.28807734434062915 6.815172929596339 17.9854270435122
24.5211078030303 15.172045454545453 92.56060606060606 0.287642311374694 6.8010777698293685 14.537442553500492
25.51413907462686 15.13565671641791 104.08955223880596 0.297295790881054 7.8548727524246535 100.4678208441521
26.530803215384616 15.266569230769232 92.41538461538461 0.29251497848173347 7.926967748853338 16.601104974986832
27.51724024285714 14.358428571428572 91.24285714285715 0.29133713066031225 8.366440129762358 16.58952829285968
28.5427746875 15.705796875 92.5 0.2952061130020998 7.769834703397186 17.33673844758581
29.533847238095234 15.863507936507936 106.57142857142857 0.30214517682754705 9.988098218765913 103.43983977904615
30.5283060483871 15.842935483870965 92.69354838709677 0.2841775903331615 6.799149002421405 17.417629842904372
31.501043703125 15.839031250000001 92.390625 0.306965529920079 6.843744029606413 16.15995937833307
32.44208121518987 12.5366582278481 91.16455696202532 0.31007266099194375 8.46488944036614 13.988630446392621
33.484705138888884 14.007708333333332 103.55555555555556 0.29676513756482503 7.957877839386404 97.08428309819956
34.50943145454546 15.16889393939394 92.56060606060606 0.3078301308304569 7.272158666487505 18.282404844697478
35.513611650793656 15.843269841269837 93.25396825396825 0.30022316475434774 8.07658905531633 18.185087431406014
36.52837990909091 15.185696969696972 92.0 0.3083202931807813 7.258103145575227 15.427248620541512
37.48265989705882 14.767808823529412 104.16176470588235 0.2997001786635685 9.56883355153495 100.33203850130322
38.5293175 13.561319444444443 93.22222222222223 0.3070881161589093 8.304659926521824 17.04913016860898
39.484878196969696 15.523106060606063 91.95454545454545 0.3113429361818572 7.938150693212184 18.702156591073255
40.49717596875 15.358140625 92.15625 0.30222169309734265 7.61779170114933 17.9854270435122
41.48590457352941 14.86680882352941 103.77941176470588 0.307375496340212 7.536722298689876 99.85825919304695
42.48018381690141 14.147436619718313 91.02816901408451 0.30040508230384627 7.865939881400944 17.68182948200183
43.496249000000006 15.465203125 92.671875 0.30025105203687463 7.248324578350174 18.411999049108573
44.492941828125 15.69159375 92.390625 0.3060722289214157 6.884870974459938 16.80087161754934
45.483397878787876 15.086833333333335 104.78787878787878 0.30456593100208557 7.400144223785661 101.00022729520109
46.50204283076923 15.476353846153847 92.3076923076923 0.3050528923457539 7.129232103283299 15.38723054696086
47.43656161538462 12.674371794871796 91.2948717948718 0.3066452680549512 8.782739801055854 16.162721412098332
48.4887925 16.340225806451613 93.5 0.2876859351722984 10.194230104960473 16.6246513424512
49.48759986363636 14.916378787878788 105.18181818181819 0.29283421475800264 7.725347068333999 101.84701972565149
50.48155326865672 15.038089552238805 92.04477611940298 0.3106755278209459 7.531548818398556 17.29414777715101
51.47679664179104 15.021388059701493 91.92537313432835 0.2995715330071101 6.883035446217554 13.944788180466716
52.48009784722222 13.636083333333334 90.45833333333333 0.29221850384024184 7.71017617025635 14.788262519083615
53.474477621212124 15.464136363636364 105.01515151515152 0.30369009935278124 7.696605398695137 101.2806620125694
54.491413875000006 15.594484375 93.59375 0.2981082140876297 7.972008635673689 19.579739807706844
55.480617793650794 15.77966666666667 92.76190476190476 0.29089833830706985 7.25446204453201 18.543568846859856
56.467750437499994 15.49428125 92.5625 0.29812691823554177 7.344051701182967 15.370299078092136
57.45887457534247 13.843602739726027 102.47945205479452 0.28615213185986027 8.10330069184516 96.63249256268743
58.53191142253521 14.109577464788734 92.32394366197182 0.3131630667365638 8.22027890391097 18.259301814620112
59.44210243661973 13.938901408450706 92.47887323943662 0.30343374717463983 7.739561275470243 18.085757492638326
60.488134440677975 16.939135593220335 95.16949152542372 0.3042340069572487 14.100811031438097 22.81105332900569
61.481311636363635 15.254454545454545 104.56060606060606 0.29371726781140245 7.73664308258613 100.97046204555717
62.476881866666666 13.369586666666669 95.61333333333333 0.2834555689148397 8.671516298154295 17.86683582009479
63.58172197183098 13.273309859154933 97.33802816901408 0.2897784777778338 8.779572620403858 17.666666042851123
64.4449682027027 14.355959459459461 92.72972972972973 0.29492003936069267 12.481484655322825 22.663995316597155
65.47807284615385 15.230615384615385 104.72307692307692 0.28733634576670075 7.4455358368773465 101.69812156079423
66.50378676470586 14.67070588235294 91.48529411764706 0.2959719233804658 8.317997519657254 15.285029822614042
67.47677698571428 14.484099999999996 91.08571428571429 0.283817947535312 7.593123037421991 17.250045844363804
68.4886516153846 15.252661538461538 92.41538461538461 0.27985247086830944 7.423821608178578 17.810016462388027
69.47817096969698 15.116030303030303 104.22727272727273 0.2904338287198621 7.004857489887083 101.62599217966519
70.48219403076924 15.47736923076923 92.64615384615385 0.28569942821266836 6.990959719675845 17.835514069691893
71.48775278125001 15.647031250000001 92.5625 0.2839830710184076 7.321983747525218 18.48975645458858
72.47169451428572 14.12212857142857 90.81428571428572 0.2723891833442812 8.220469729229812 16.06530677057407
73.47285581818181 15.177045454545455 105.07575757575758 0.28983759362515715 7.339679060425945 101.06618152808834
74.49209957575758 15.228060606060607 92.16666666666667 0.28071365847096413 7.354775527297415 16.596442968055513
75.49144077777777 15.718206349206348 92.65079365079364 0.28053615859643755 7.28308753243012 19.19007575041397
76.48988040909092 15.302333333333332 92.16666666666667 0.2867399140873977 7.42056565746626 17.787962675967595
77.48332540277778 13.934055555555554 102.38888888888889 0.27594091490433287 8.104483608007923 97.22761889783791
78.51030289230768 15.484769230769233 92.64615384615385 0.28235893946590573 6.560592927634679 15.990796169364975
79.50831412307691 15.380230769230769 92.3076923076923 0.2852089080784062 7.533154067738428 15.387230546960861
80.51448092307693 15.212461538461538 92.41538461538461 0.27587598219720233 6.7955624459063735 17.216175138239404
81.49918698484849 15.217893939393942 104.51515151515152 0.2893941921233777 7.465324609087951 101.26730939572639
82.50052619444445 13.987638888888888 90.91666666666667 0.27810375859997666 7.883747981176838 18.109811643906678
83.52057501562501 15.3195625 92.5625 0.2776628004642896 7.280420933218336 16.68820223241557
84.50777682089551 15.143597014925374 91.76119402985074 0.2895148882062926 7.407518032699428 15.434106013146307
85.4875372739726 13.555712328767124 105.87671232876713 0.279015578381806 8.13052112683791 96.14229539871452
86.53270356060607 15.374303030303029 92.56060606060606 0.28605329911527183 7.219595883867354 17.125321308977558
87.51572642028985 14.390231884057972 90.92753623188406 0.279447255304986 8.262908804848584 17.32412144337828
88.53236751515152 15.22460606060606 92.56060606060606 0.28647309843198177 6.808203126707423 17.713313592339784
89.53180913846154 15.137107692307689 104.32307692307693 0.2876626618653208 7.539592868263617 101.75915875503561
90.53392975384614 15.536061538461537 92.64615384615385 0.2907937306704912 6.895617100464107 14.63234643282401
91.53517933846155 15.422276923076925 92.3076923076923 0.2898257732905315 7.57174853804018 17.887617614017955
92.53659981944445 13.926763888888887 90.91666666666667 0.2866548356236089 7.619372355845941 18.62103798276443
93.54366407692308 15.449092307692307 105.35384615384615 0.2962325433482861 7.4338873332723425 101.61108824551516
94.54900784615386 15.18172307692308 92.01538461538462 0.2894800693329192 6.7729587887483005 13.96312980971101
95.55512535384617 15.523861538461535 92.70769230769231 0.3003405408755164 6.909723892684576 15.29577425497551
96.55250566153846 15.421538461538463 92.50769230769231 0.29785139100044633 7.381108630670021 16.884333272568735
97.50420722727273 15.133818181818182 105.5 0.29422328734657344 9.656115466704822 101.76804433850957
98.519932 16.000870967741935 92.5 0.3033057056232423 8.690733397323307 18.14258046162264
99.49710680303029 15.094757575757576 91.71212121212122 0.3012109799655793 7.200066958991268 17.42322131395353
100.52024412307692 15.580538461538461 92.70769230769231 0.3075973047619998 6.8508845494621475 17.809006430993605
101.51979824615385 15.291569230769232 105.06153846153846 0.30351787790852347 7.318234179550799 102.15792855605434
102.49482437500001 13.926972222222222 90.45833333333333 0.29257233243846575 8.065275114086006 18.71195213701066
103.52160053846154 15.447815384615383 92.6923076923077 0.30521270847586124 7.297734231921804 18.39140524762174
104.4486814861111 13.848597222222221 93.56944444444444 0.3074610739269817 14.018196482766133 17.535540409954177
105.49342241791042 14.92955223880597 104.35820895522389 0.3090601063737694 7.325080755061109 100.10303669220586
106.51040403125 15.673828125 92.15625 0.3067224650416363 7.440086272086096 16.12763423250602
107.49395987323942 13.970225352112678 91.33802816901408 0.297768071848201 8.154092737500084 14.71508152477915
108.502576921875 15.67503125 92.59375 0.30110946451152293 7.481059690496624 17.878687338210824
109.49136007352942 14.791279411764705 104.48529411764706 0.30521231382386127 7.1086307936313835 99.9796291967782
110.4834753968254 15.640698412698413 92.85714285714286 0.30375077022090813 6.938698328674239 16.654144956066855
111.49427678787879 15.373727272727274 92.13636363636364 0.30741687217880087 7.148307868311583 14.663794171500507
112.47989555882354 14.44975 91.55882352941177 0.2895072477449641 8.157110037144786 16.69041848499169
113.48842325 14.961955882352942 104.13235294117646 0.31231573192945145 7.249496409353556 99.93113870410443
114.49289718333333 16.489583333333332 97.76666666666667 0.3083394462644217 11.417709837925273 21.105581147069977
115.47099777049179 16.27109836065574 93.29508196721312 0.2930717303431715 8.11895625146952 17.476301764215936
116.46373903030302 15.255257575757577 92.16666666666667 0.29922725801976907 6.624177173169021 17.20252213126807
117.42633513095241 11.838880952380952 101.08333333333333 0.2801569211296625 8.838769922773894 90.3177207119576
118.47762256923077 15.51756923076923 92.24615384615385 0.3020984698309723 7.360318218390855 17.91263479243354
119.48170464615384 15.466707692307693 94.43076923076923 0.29849982421581966 7.0376051012194525 16.24425979635148
120.5097492173913 14.450072463768118 97.71014492753623 0.3043565886538057 7.4970792792518 17.9839714861256
121.48192336363635 18.243000000000002 123.56363636363636 0.30305916362209345 4.943303764598217 108.72797810655956
122.52475143076923 15.397246153846154 108.8 0.30150958575586956 8.807367078899642 22.846107226059658
123.54892066666667 7.5148484848484856 88.48484848484848 0.21578711151062996 10.51958569402868 19.512033912467597
124.45820422727273 15.277545454545455 92.65151515151516 0.2882852141401676 9.347970274232472 20.213626085452795
125.47822502985075 14.943985074626866 103.17910447761194 0.29552177328239215 7.445597640462304 100.682436383974
126.46851184126982 15.74652380952381 93.26984126984127 0.28020844512149007 6.789276764103216 15.201510314696387
127.4620736388889 13.999458333333333 90.73611111111111 0.28166267401555295 8.682824914638317 16.01821277271902
128.4554654 15.109184615384615 93.1076923076923 0.27943950309182986 7.337187895377289 17.252088459459557
129.46441424637683 14.75253623188406 103.07246376811594 0.2939828855243607 7.596858342990862 99.24721276567891
130.48179472580642 16.07666129032258 92.95161290322581 0.28203823546160417 6.573385257241086 18.024559785555354
131.479650761194 14.973582089552243 91.8955223880597 0.29006826469134406 7.058300692175968 18.349943534305094
132.47226960869565 14.377478260869566 91.28985507246377 0.26309058533561885 7.510334511951613 15.930193234883726
133.4609478181818 15.24239393939394 105.01515151515152 0.2847282756623656 7.088332051269479 101.17948235299224
134.465371984375 15.5970625 92.5625 0.28163117847652747 7.283209401328081 16.04278946287085
