"avg_Time (s)" "avg_DeltaTime (ms)" "avg_RSSI (dBm)" avg_Length "stdDev_Time (s)" "stdDev_DeltaTime (ms)" "stdDev_RSSI (dBm)" stdDev_Length
0.010034870503597122 0.13866187050359713 -57.86330935251799 1121.1510791366907 0.005175311342713794 0.3277298096214118 0.3638609673784688 612.2853159355908
6.880797940298508 3.1106417910447766 -53.8955223880597 799.044776119403 0.06127354966097634 6.359109521115129 1.0528472888685612 717.9481840704275
7.092783043478262 1.8170326086956519 -55.41304347826087 642.5 0.033918138377221886 4.094198667284911 1.4457747577972004 702.7169555128277
19.799537438066466 1.0094682779456194 -54.13897280966767 754.0845921450151 0.09395980257750267 3.4416087155730697 0.5430340265061345 679.7479265135393
20.057953037037038 3.8183703703703706 -55.25925925925926 587.9629629629629 0.02884558878077755 6.517168677158011 0.5832598425193934 689.8963143503405
36.746243676646706 1.5403323353293412 -61.51197604790419 994.5718562874251 0.13571862354215383 4.058831942426123 1.3618542482359386 710.5012647644503
37.43875728591549 1.4086859154929576 -61.707042253521124 1118.6676056338029 0.28881872829461186 7.483959572515145 1.2074095123896476 678.3069141588309
38.52969818721461 1.5399299847792998 -60.94063926940639 1033.2146118721462 0.3112131093829078 4.2096506655174455 1.4156576753366248 700.9499389795558
39.559224055359245 1.1757420494699646 -61.293286219081274 1056.9811542991756 0.27088477304881126 3.605646316521562 1.4528197396968163 697.5420869964007
40.54245241183432 1.0938698224852073 -53.706508875739644 1034.2118343195266 0.2639262971258577 3.341874032180019 3.434460622093973 700.641272689558
41.53333999407115 2.1212549407114625 -52.719367588932805 770.7885375494071 0.2985665621189413 9.018632348366642 2.2094614181195853 729.1923416314166
42.443912261996154 0.9628886756238004 -56.995201535508635 1040.5143953934742 0.3191249563074016 3.0200527402390995 1.9629426790670237 700.0352762458117
43.54387961878952 0.9020758807588075 -60.01987353206865 1074.7931345980126 0.300447680417812 2.9873544037992614 3.679033441844477 681.6760454346644
44.5430350655527 1.2767789203084834 -66.05912596401028 1024.0848329048843 0.27591647229894445 6.586783310767129 1.5747363616846255 703.1101695617604
45.64575117635467 0.9954364532019704 -66.22167487684729 1062.086699507389 0.22982707918587128 3.2225087118091618 2.5544558100362473 686.5856225655598
46.39856641560914 0.629397842639594 -63.630710659898476 1159.6713197969543 0.2545539970452461 2.558637488078652 2.295309939488077 652.499547690128
47.47501245115453 1.7843907637655418 -63.03019538188277 902.9680284191829 0.26827328774213444 7.961624803604996 2.171381221579493 714.9490180739871
48.47843743152867 1.593218152866242 -65.0031847133758 731.4331210191083 0.3060938490905735 4.020328929232608 1.7439584661012042 724.7089248670662
49.33182757389162 2.4538719211822664 -66.7807881773399 663.5985221674877 0.2412796326392477 5.071580945236744 1.0018334765504056 734.5449171883732
50.56423316571429 5.724737142857142 -65.24 276.69142857142856 0.31377096960519435 13.570559045208032 0.7006935339871693 532.765364260011
51.5766161111111 3.012774774774775 -65.14114114114115 737.972972972973 0.2896904931881305 5.628723569989175 0.8705498010195362 735.9405551884211
52.502898186868684 2.5222752525252528 -65.12373737373737 852.070707070707 0.2955287517697752 5.512162327777676 1.3492767129833536 739.9643726412022
53.50626208614232 3.7539513108614235 -65.41947565543072 693.1348314606741 0.3103384527393771 11.42722960622061 1.4469634051520754 726.9844883076619
54.53769683550914 2.6094595300261094 -66.59007832898172 770.7389033942559 0.29679026540746506 5.4539757977947945 1.3370032911900713 709.2202129230673
55.52600589473685 1.8821917293233084 -67.1203007518797 965.7406015037594 0.2719693945340993 4.566499634771439 1.2492860757336532 716.2106714825625
56.42004849999999 1.9008117870722434 -67.58174904942966 1009.0247148288973 0.3233287392451269 8.108590865606219 1.6044050523495619 705.1920492925136
57.46461956578948 2.966526315789474 -66.6282894736842 904.0328947368421 0.2755031179524747 10.957634769544407 1.3824519484919526 700.3365912353855
58.43612477862596 4.168064885496183 -67.08396946564885 903.0725190839695 0.3054570176641665 19.65300285661327 1.070336808936251 688.4573074683943
59.53210112972973 5.278637837837838 -66.95675675675676 837.5891891891891 0.29336826328281046 25.146046447915634 1.104423670307472 676.7913518486922
60.56112617037037 7.052429629629629 -67.2074074074074 720.1481481481482 0.26844474321746287 29.274604074886206 1.5496537070574774 678.6770739053433
61.50534552191235 4.2681713147410365 -64.9800796812749 715.3864541832669 0.25185028064090564 17.32521454143949 1.9647292306641626 696.3666248113649
62.65463927319588 2.5928298969072165 -62.81958762886598 649.7371134020618 0.29106640036696096 9.973213811186557 1.1658490269590605 721.0256354479435
63.34295542956522 1.7184765217391305 -63.72521739130435 905.3826086956522 0.33789575075649525 4.394536507475586 1.1038150032667036 714.0000241457639
64.50793222828283 2.038626262626263 -63.44646464646465 946.7555555555556 0.2793252167309506 4.684432980328469 1.3244639190980447 721.3914968739687
65.48075017296223 1.775244532803181 -63.52485089463221 990.5626242544731 0.2554056882919572 4.238036349683366 2.2697944678049 714.9181545800769
66.48336964592275 2.347785407725322 -62.98068669527897 918.5922746781116 0.29504554467719707 8.914049164526649 0.9965887958533395 716.493839291654
67.51296970894309 1.6301951219512196 -61.50731707317073 854.7203252032521 0.2674912228974296 4.037809038153499 1.3396499197904972 736.8908821450515
68.50093017383178 1.8629308411214953 -61.04299065420561 929.1364485981309 0.2933809377272 4.754565165695304 1.8914521024830162 730.5030235139951
69.51004071655329 2.2746802721088435 -62.89115646258504 866.1904761904761 0.304426488520764 8.740085516157544 1.6445991524821046 725.9665696968838
70.62574512811388 1.1975195729537365 -60.4270462633452 935.3807829181495 0.2656206981137562 3.3682013371003254 0.5041504430934559 722.0056179964023
71.43218648580121 1.0117799188640972 -60.00608519269777 1096.9077079107506 0.2749563752092305 3.0347935160122534 0.4272221335124081 685.8326135691649
72.52229480300502 1.6651419031719532 -60.517529215358934 822.729549248748 0.2988489783491347 6.16087760547796 0.9595891086781406 730.398046151092
73.44112717750677 1.36359891598916 -60.61517615176152 992.1246612466125 0.2562653697707877 3.897780965061754 1.9334139410937181 710.2611799958992
74.56281795869566 2.177532608695652 -61.11086956521739 968.9369565217391 0.2973887328820359 4.999112039089687 1.4290051663991503 719.178905557882
75.36973621441774 1.8363234750462107 -59.53789279112754 840.0850277264325 0.2917162577546974 7.8621792690319205 0.975175416972096 731.4160651932532
