"avg_Time (s)" "avg_DeltaTime (ms)" "avg_RSSI (dBm)" avg_Length "stdDev_Time (s)" "stdDev_DeltaTime (ms)" "stdDev_RSSI (dBm)" stdDev_Length
6.974595666666667 5.371166666666667 -37.166666666666664 156.16666666666666 0.01055389262573544 5.224983234954497 0.372677996249965 54.04139359992692
19.48970343065693 7.145620437956203 -42.74452554744526 142.56934306569343 0.30003022790283596 6.020497382429882 1.8364882271529581 41.58445730497705
20.54685630769231 6.419423076923077 -43.38461538461539 129.92307692307693 0.2742244003317406 9.400222966558077 1.6348039106969314 42.44627652141639
21.495323037634407 5.191112903225806 -43.18279569892473 130.18279569892474 0.2824921021840604 9.88684572883321 1.6781084881633894 42.36019287693535
22.460161374331545 5.480475935828875 -44.037433155080215 135.5133689839572 0.3039244238087756 10.973300725195251 1.6687405477141235 38.88022995255193
23.536927834437087 6.633708609271523 -42.841059602649004 136.0794701986755 0.2858939164856012 21.175039919300403 1.7457335513213674 37.58690119497968
24.545651952941178 5.902217647058824 -41.23529411764706 127.97647058823529 0.29180950011233286 22.279779172121795 1.6673124469779954 44.54712678939363
25.540530657142856 5.734194285714286 -43.417142857142856 134.72 0.2763295460450018 22.094062901718875 1.8024563738387225 42.99749361466151
26.56945093670886 6.305607594936709 -43.20253164556962 139.373417721519 0.2906159378049913 23.310078394221513 2.701990578155593 39.90328246661318
27.428118312138732 5.737710982658959 -46.84393063583815 132.65895953757226 0.3259042622733336 10.059365491990041 1.9484485115406642 47.725908101572564
28.512179931428573 5.780697142857143 -48.62285714285714 141.82857142857142 0.30138477882070736 5.244251734694758 2.869652613549065 38.37907593191576
29.507322285714285 5.692748571428571 -51.2 138.14285714285714 0.29009749511657745 5.564318990002097 2.4657656011875906 40.784691005427064
30.505185023121385 5.784849710982659 -50.27167630057804 130.82080924855492 0.2895271843820872 5.223617807109767 1.5095672041262678 45.158004244231115
31.51165756770833 5.214984375 -47.401041666666664 136.83854166666666 0.29609013814461205 4.937949357692003 3.0856858635097466 41.75087291949631
32.4724685 4.8005 -48.85096153846154 135.96153846153845 0.2876881485482757 4.666859878440748 1.2410832111434948 41.60122573012148
33.482164692771086 5.927108433734939 -48.71084337349398 130.02409638554218 0.2939059195549519 5.304368053413475 1.362405035770286 45.68593042328581
34.480736033519555 5.6449608938547495 -49.08379888268156 133.35195530726256 0.2954213644696233 7.282890104361985 1.3572544928768908 45.35181079060492
35.45627741111112 5.542744444444444 -49.95 130.30555555555554 0.2919047471630808 5.630893327707842 1.3551342696902358 44.939230229057635
36.481228589041095 6.882924657534246 -49.93150684931507 120.74657534246575 0.3001368710100119 7.016685973874514 1.4028226645001423 50.90681947532805
37.49490407633588 7.591702290076335 -50.52671755725191 121.45801526717557 0.2983965875681982 7.107417719295781 1.3777304286276586 49.85295316801489
38.449853909638556 5.9927409638554225 -50.84939759036145 132.23493975903614 0.28970489847125286 6.787704806584771 1.315420450807966 48.10529598812177
39.52126134574468 5.24945744680851 -50.244680851063826 135.7340425531915 0.30766160926298575 8.937383536708705 1.1078652100665818 43.94464010884674
40.34180306666667 3.7635666666666667 -48.474074074074075 130.24444444444444 0.2824879283530851 7.96522589256762 1.2550911410295307 47.320806897517066
41.51654343961353 4.873400966183575 -55.77777777777778 139.12077294685992 0.23527821526455112 6.70154570594635 2.427477346847518 44.4484166466897
42.47597583950618 6.174672839506172 -55.44444444444444 124.51234567901234 0.2946184900478674 9.545253557626731 1.3562839573037448 49.92899126331178
43.47705017687075 6.714047619047619 -56.8843537414966 131.14965986394557 0.28323495617761363 7.203771141395066 1.426269606530691 48.26420396357998
44.49273242105264 6.6002368421052635 -54.88815789473684 128.25 0.261653494693804 7.316449517082113 0.914426352429008 49.22668430199643
45.51431959854014 7.345678832116788 -57.197080291970806 126.27737226277372 0.2877529327536773 7.157269171900758 1.0728188945085342 49.216300475666145
46.54246982828283 5.091616161616161 -56.22727272727273 137.8838383838384 0.30301729402394967 6.84032638436115 1.2767792641080125 47.021396821066304
47.48225953191489 5.277244680851063 -64.66489361702128 131.8244680851064 0.27052061853660964 6.476091853537166 3.04040896769009 49.36087300981957
48.46440894202898 7.238724637681161 -67.31159420289855 117.06521739130434 0.2920113648158579 6.906673619724113 1.1597146365495536 51.03042663298089
49.49677482962963 7.38551111111111 -68.08888888888889 124.65185185185184 0.28016321790335647 7.46799865784537 1.5938152068480982 49.7055505535338
50.4776238034188 8.594358974358975 -66.62393162393163 125.43589743589743 0.28665279048450065 7.728611460146425 1.0104284927269505 50.36319111281973
51.510130175675684 6.762655405405405 -65.16891891891892 133.3310810810811 0.30317085844963854 7.319113141993956 0.8729300884789138 52.78940676308867
52.477488836879445 7.134992907801418 -64.58156028368795 128.05673758865248 0.30885746904806216 6.824473474607654 0.7732773430036318 49.01205135483675
53.31017908762886 5.10409793814433 -65.26288659793815 142.0257731958763 0.2940455338322948 6.605455111699432 1.1205502686920144 43.591051238912655
54.346039239130434 4.382969565217391 -63.495652173913044 137.12173913043478 0.2547798759109846 6.381177451927408 1.1141299045597892 46.51519580151938
55.52982765217391 8.66575652173913 -62.417391304347824 137.90434782608696 0.2678939538726032 7.626984061288781 1.3317697195879405 44.18950768895327
56.50136757391304 8.664026086956522 -63.8 135.12173913043478 0.29060061970842865 7.58471160606292 0.886615450193453 46.94069298428593
57.46690168421053 7.58212030075188 -65.35338345864662 129.86466165413535 0.2878389768870591 7.200980111901011 0.6738453083431001 49.643659834138205
58.38854995151516 6.0004606060606065 -65.2 145.62424242424242 0.24609083729790823 7.4038151741718 0.7800543881581901 42.770614595898984
59.381771661375666 5.305650793650794 -64.6137566137566 148.03703703703704 0.2793408968551185 9.44509483818948 0.7861372741315665 40.725740384248255
60.47334647183097 7.087880281690141 -64.30985915492958 128.09154929577466 0.2864164756857556 6.887753707382026 0.6732630086037814 49.32643563576492
61.52618955494504 5.485373626373627 -64.36263736263736 132.95054945054946 0.2509566305260836 6.355988791662867 0.6464864211025374 49.719021220521576
62.73396663302752 4.562853211009175 -64.6697247706422 153.27522935779817 0.29266465546914694 9.068478744526056 0.650406307330866 31.747678253514533
63.434660037499995 6.2833749999999995 -62.88125 124.1875 0.28033231175508233 7.772260019413594 1.2008948486441267 50.29117560516954
64.57025758518517 7.411088888888889 -63.422222222222224 129.68148148148148 0.2778808988377034 7.148261331692683 1.20164496307518 48.59471878817192
65.50075582993198 6.704625850340135 -64.65306122448979 121.25170068027211 0.2924660438081327 6.980265390946052 0.973478657666327 51.89692079752082
66.51931555555556 6.9259375 -64.90972222222223 125.61805555555556 0.28392715642278843 6.672435690563444 0.6113872482183045 51.59753392682878
67.48436062121213 7.579681818181818 -64.56060606060606 131.52272727272728 0.307515455703561 7.546789990210147 1.1095834309624037 47.95191181910726
68.47954806976746 7.74231007751938 -63.01550387596899 129.95348837209303 0.2899922884149281 7.412865434524193 0.6468108541086248 49.3818942536566
69.51845520300752 7.66209022556391 -63.00751879699248 134.45112781954887 0.25784861351330385 7.726318252325635 0.9135260991658637 47.78782463074198
70.48664908542715 4.968658291457286 -65.51758793969849 128.94472361809045 0.26052851298128415 6.058514267497142 0.9449374290285956 46.734597170215416
71.55372634123222 4.7339526066350714 -64.13744075829383 113.01421800947867 0.28753361776610664 6.144791707268519 0.7758628219784313 53.75770449999581
72.4880165116279 2.9218808139534884 -64.95930232558139 112.45058139534883 0.27840297349732296 3.932867786920803 0.6976501933778655 51.56614514624275
73.47092898453609 5.193659793814434 -65.8298969072165 134.70103092783506 0.26789733311297814 10.329016452899074 1.0188597779399464 49.223803006699335
74.51744076515152 7.5429469696969695 -65.49242424242425 125.73484848484848 0.2878731027983348 7.269593140541358 0.7833128184407026 51.125196872775696
75.49079620437956 7.334401459854015 -63.64963503649635 125.47445255474453 0.29600623626092676 7.312766749976366 1.1997033749929706 50.494645273955925
76.44238995488722 7.480436090225566 -64.90225563909775 138.7593984962406 0.3179792896741116 10.40452780728333 1.1363089014924848 44.55226724793505
77.47505641847826 5.418755434782609 -63.17934782608695 120.94565217391305 0.2824344732505764 10.370176332824988 1.1157993862345332 48.19184130174868
78.46722077304965 6.740255319148936 -63.269503546099294 137.70921985815602 0.2736990189738084 12.609591962174772 1.3040005690297753 46.378268787261085
79.48804221782177 10.324158415841584 -62.851485148514854 136.52475247524754 0.3156318372422257 13.037793104065175 1.2298767435133 46.64243469253768
80.48723823931626 8.60902564102564 -62.572649572649574 130.30769230769232 0.2786878026238505 7.455875453434045 0.9088006496423822 48.24978836824613
81.54072776000001 6.6846466666666675 -63.68666666666667 125.48 0.3053916898225985 7.065785752140774 1.26563115567776 51.55084480394089
82.45045381538462 7.688123076923077 -64.78461538461538 128.08461538461538 0.3185790922184076 7.487342963053751 1.156816689052767 49.90899943749696
83.5738606809816 6.066196319018404 -66.69938650306749 133.95092024539878 0.25850092432689914 6.869669039329704 1.36626744826404 49.42737172701241
84.54593568456376 6.754140939597315 -67.83892617449665 117.61744966442953 0.28362729496302275 7.384011099648575 1.3213127197127208 51.260827609267714
85.51181430215829 7.215215827338129 -65.75539568345324 114.87050359712231 0.27917483813464605 6.811157692998026 1.903581352539671 51.361861187446046
86.48705900813009 8.08792682926829 -60.40650406504065 128.1788617886179 0.28186549667165656 7.523381874665437 1.0579731993930104 50.695653751318574
87.497918875 7.310764705882352 -64.3970588235294 127.46323529411765 0.2957714726397842 7.276470896618948 2.1153480167182677 50.226971323745985
88.53448031205673 7.208397163120567 -60.794326241134755 130.3049645390071 0.2900339359214008 7.255912461136773 1.1881073243331588 49.65625716928907
89.48693281884059 7.255963768115942 -59.768115942028984 129.55072463768116 0.2923467986652909 6.986246258796087 1.4360263969176899 51.38785065681454
90.55127093415638 4.116872427983539 -59.59670781893004 133.9835390946502 0.27712355033846026 5.115971182493504 1.460702472437194 47.32933099738464
91.45348150990098 4.919594059405941 -64.84653465346534 124.20297029702971 0.3345800121444597 6.464719127662753 2.686823895390009 52.229912440607954
92.48999230519479 3.2645454545454546 -73.70779220779221 114.93506493506493 0.2885650308343333 4.71072193930955 1.2864191954541055 51.85602888275663
93.45829340414511 5.123984455958549 -71.20725388601036 101.139896373057 0.2766008058237998 8.599870693977106 5.389353275513493 48.75821826824607
94.4764099387755 5.136321428571429 -64.35204081632654 125.29591836734694 0.28127972916538685 8.506642667540133 1.738972813851217 51.759492707918724
95.44295904294478 6.153570552147239 -66.0122699386503 135.42331288343559 0.30973114653588446 7.159437493729342 1.3966995718493977 46.42890147410649
96.50489095631067 4.783878640776699 -70.04854368932038 131.17961165048544 0.29874954866344894 5.942378319091918 3.388669414892968 52.3488278616624
97.47545010975608 6.178060975609756 -66.89634146341463 131.82926829268294 0.2833146281826635 6.753082770018519 1.373170190183145 45.82583808344339
98.52624673619631 6.14839263803681 -68.01840490797547 126.8159509202454 0.2668729397233349 6.881120745707128 1.3034752634514777 49.13987039189827
99.45851139487179 5.102517948717948 -70.0923076923077 115.40512820512821 0.2792842914667146 5.475699591265065 1.3365444567288525 52.16340179208048
100.52416045320197 4.950467980295567 -68.05911330049261 125.11330049261083 0.28655828467158795 6.04965146516392 1.7438006173511722 52.470418318004235
101.55821280936455 3.3179230769230768 -69.39799331103679 128.5351170568562 0.2840434191217046 6.808028813480927 0.8952471977648182 53.44526100584553
102.50347207520892 2.790983286908078 -69.91643454038997 109.93036211699165 0.30161885277907124 4.081837254251351 0.9866702624067601 49.52952072800373
103.5211700810811 4.539932432432432 -68.55855855855856 102.33333333333333 0.29555022745102716 5.220894705168995 1.7917965451421958 49.330715781544455
104.54254313671873 3.8638242187500005 -70.28125 100.25 0.29869609665714014 5.011165121930947 1.8579958120243436 47.68041395583725
105.53044675 2.6875319148936168 -70.95478723404256 109.74734042553192 0.28973137437731983 3.730982142677909 3.00453176467539 50.83591138696822
106.46362341666666 2.9751755952380954 -71.48511904761905 112.92857142857143 0.29370113864761216 4.033623869396049 3.512700424394592 53.21045048499708
107.52623856363635 2.5968285714285715 -69.6987012987013 104.75324675324676 0.2930411477618473 3.5617127175420196 0.9896206155520337 49.68690434595989
108.5117458489933 3.35101677852349 -68.79530201342281 113.05369127516778 0.3242728129672589 4.378970758340714 1.4752015251010202 51.3963784840315
109.41076576646708 5.997958083832335 -62.67065868263473 140.91017964071855 0.2894089148780628 7.110440923317733 3.896018409399102 45.6182842777627
110.50566528021979 5.355467032967033 -64.02747252747253 154.7032967032967 0.30253268701720476 7.572002371120458 2.4392201029804017 37.98958634218631
111.5274958941799 5.419412698412699 -59.51322751322751 147.34920634920636 0.34257464744947436 6.937580459635248 1.8533780558965838 39.05707073632627
112.33822224626866 7.441634328358209 -65.6268656716418 148.17164179104478 0.315723411597789 16.682955783664866 1.5724856347541403 41.537346281515056
113.53648720143885 5.786884892086331 -65.15107913669065 134.74820143884892 0.13390067874018272 23.67212335370617 3.345594481192588 45.159842976127436
116.68593983265306 12.988799999999998 -48.775510204081634 168.5061224489796 0.08807240241260077 167.74740950202965 0.5665976552696819 20.22377271736858
117.4872823529412 14.817529411764705 -50.029411764705884 169.02941176470588 0.28176943069930527 8.73873895612248 1.1500714585892444 20.299210784597236
118.50641966666667 16.788316666666663 -52.31666666666667 138.03333333333333 0.33051081523921205 36.24796294942731 2.7778388882166816 49.546599838491
119.60385748504274 2.135021367521367 -61.8974358974359 153.0534188034188 0.21336489533798056 17.198247308321154 1.8941412838423162 36.85875281736964
120.44374028310503 4.568890410958905 -61.19634703196347 154.3881278538813 0.27009310665398717 7.250817139707061 1.6309745491654482 31.36266060232634
121.53838920329669 5.484500000000001 -61.72527472527472 161.1098901098901 0.26191606621992075 9.565822125218443 1.0593999345050575 32.087432255933685
122.48691520000001 7.085764285714286 -57.56428571428572 143.64285714285714 0.3032507881822095 8.222025517396823 6.974658941262918 42.53990923298991
123.52801423664123 7.666076335877862 -45.62595419847328 128.70992366412213 0.2877783956032795 7.747184327341542 0.8227293792554186 50.43543049893094
124.42964941269841 7.927349206349207 -45.96825396825397 125.82539682539682 0.29738938778845964 7.4889073951607275 0.9422744177559257 49.16090835772682
125.52822172514618 5.877842105263158 -46.432748538011694 123.72514619883042 0.28050580471924896 6.838622730229698 0.8235446429138688 49.145331789240494
126.50411996000001 5.723034285714286 -46.66285714285714 128.98857142857142 0.31226325187369636 6.397477202681108 1.113831409219216 50.825189319743366
127.4242351910828 6.360305732484077 -46.961783439490446 138.64968152866243 0.3139198132532528 7.506193441616115 0.8806869808263813 44.25445621406996
128.4684998582677 7.845519685039371 -47.125984251968504 146.01574803149606 0.29347879740399613 7.90566346665716 0.5018411139882895 40.41789271117561
129.57932951086957 3.6451557971014497 -58.44927536231884 129.19202898550725 0.26744304420938286 4.911122596770506 5.503717404809379 51.01601135647315
130.495614768546 2.9674955489614243 -63.87240356083086 112.77151335311572 0.29885716612302665 4.327996022120123 1.509134750347172 49.74771385911395
131.42333146206897 3.409365517241379 -62.389655172413796 142.32758620689654 0.2723081366960902 5.385502884742479 1.0016692370260158 45.293140201867395
132.52855482327587 4.364504310344827 -63.21551724137931 134.91379310344828 0.30736037056095805 5.348432702266251 1.3018953986450217 47.70799632345267
133.44074660323886 4.019408906882591 -62.412955465587046 122.94736842105263 0.27408983618367666 4.944471019098614 0.9813618202825013 49.41726475461616
134.4185855471698 6.163786163522014 -58.40880503144654 161.79245283018867 0.28754076522295685 13.261378983554799 5.313106893462461 29.103604884173098
135.46947759310345 7.070765517241379 -46.682758620689654 127.64137931034483 0.28221244826478886 7.548861425922221 1.1785639904846332 49.993472106565235
136.20747334482758 7.793120689655173 -47.3448275862069 119.20689655172414 0.12744619082990805 7.045976032038053 1.1825122896194653 49.6313161083249
137.85619040983607 24.793688524590163 -47.14754098360656 153.672131147541 0.08725202605292469 159.93934453693058 0.7858599878168447 32.94591758658642
138.322116962406 7.086496240601503 -48.70676691729323 148.38345864661653 0.27110431573200305 22.456606688216144 1.3420999978835662 41.35464112920074
139.36532283695652 11.240673913043478 -54.66304347826087 159.68478260869566 0.30984853996696293 28.453866680428163 1.505621162532648 34.15690437169459
140.54719407317074 10.651219512195121 -59.97560975609756 162.5731707317073 0.23923465838712413 29.63876851027169 2.6131730537194255 32.87894666574493
142.47428367 7.2387933333333345 -64.48333333333333 165.04 0.27410387693286586 83.73508782693165 1.2287075413711037 37.67923919967953
143.20811723756907 3.2408176795580115 -67.05524861878453 142.48618784530387 0.14682745343363315 5.982033785877345 0.8840124302648313 33.973439045901706
146.3260613031026 8.16196181384248 -61.42243436754177 150.4964200477327 0.198872784528444 128.51163301798172 1.0838686092696663 36.31967403856309
147.5353876897959 4.102318367346939 -61.922448979591834 117.81632653061224 0.2910694885796345 5.569273513303972 3.494325738943909 51.093461169319156
148.51479260792954 4.424440528634361 -59.22907488986784 119.50660792951543 0.3118837064531323 5.163638867328933 3.0329236746772805 50.47792469431959
149.34483163297872 5.122095744680851 -59.88297872340426 154.43617021276594 0.28570265947255274 8.621290234027828 0.6076880319935202 30.54628803950333
150.44142566451615 6.6526000000000005 -63.24516129032258 146.09677419354838 0.3013256205215121 8.043772563474382 2.4947478649092583 41.94509071101722
151.4915434235294 5.883147058823529 -66.78235294117647 126.95294117647059 0.2893593675878764 6.798002684752568 0.8709260076072155 51.620653842373855
152.45644870625 6.2191875 -66.1125 117.96875 0.27195557362733 6.596736151487624 1.0605865122657367 49.93488533517925
153.4923452857143 7.562413533834586 -65.11278195488721 117.75187969924812 0.2928424238000817 7.202228210067495 1.6019449425847536 50.75629610413955
154.44320765624997 6.25966875 -64.58125 125.06875 0.2891978905675149 6.675164128807879 0.7783947825493179 50.709235090242686
155.54729794117648 4.9161078431372545 -66.04411764705883 125.44117647058823 0.3146297228508814 5.898765784677969 0.9916389216166598 53.0051927773215
156.45823960451978 5.612581920903955 -67.63841807909604 159.64406779661016 0.29671480838070285 6.891703030555514 0.7769953611905056 35.467226558108784
157.50520235338342 7.550142857142857 -66.61654135338345 147.8045112781955 0.2969442648121781 7.672581692083643 1.001666314789828 39.730759025358125
