"avg_Time (s)" "avg_Packet Interval (ms)" avg_Length "avg_RSSI (dBm)" "stdDev_Time (s)" "stdDev_Packet Interval (ms)" stdDev_Length "stdDev_RSSI (dBm)"
3.6321215416666663 5.336888888888889 99.69444444444444 -47.625 0.11986611234402526 7.004430934049999 52.131681263489135 1.9680609464365906
16.797740192307693 5.7046730769230765 99.26923076923077 -46.01923076923077 0.08871067215240935 7.352842675615472 52.084293876744205 0.45953089020571225
17.54645460759494 4.471911392405063 96.83544303797468 -44.729957805907176 0.24387288213035815 13.643249756889213 51.066209288851965 0.48919679100476854
18.498466367021276 5.286329787234043 100.35106382978724 -44.63297872340426 0.2801929832937306 12.977451202389062 51.81815738752661 0.5140345832128378
19.492852125603868 4.841169082125604 97.86473429951691 -45.20289855072464 0.28356073560957473 6.572448467311799 51.40425237397652 1.6702544873491516
20.484486979381444 5.113252577319588 97.97938144329896 -48.24742268041237 0.284821478601875 7.2650267716578805 51.6821130758846 2.0809936555734967
21.540312065934067 5.579895604395604 101.8021978021978 -58.73626373626374 0.2820495655246308 13.796175376008565 52.01452032692405 2.6283959293098165
22.505032843243242 5.376205405405405 99.78918918918919 -64.24864864864865 0.2833922384767191 7.192686438769402 52.425843553685986 1.8166826942775018
23.4867436080402 4.995015075376885 97.52763819095478 -64.17085427135679 0.2757300940514569 6.840210589544776 51.46407235798669 0.665710618064913
24.509689655172412 5.7972068965517245 101.98850574712644 -63.62643678160919 0.2974257114686233 13.725576049413307 52.24874067731116 0.6640107619462554
25.499978024038462 4.775322115384616 96.95192307692308 -64.6875 0.2866047298640694 6.71922426033428 51.27834672116118 0.7026307023224603
26.50917495360825 5.178907216494846 98.18041237113403 -63.608247422680414 0.2817133257593702 6.865891776622935 51.989921979733886 3.063105024707815
27.49001093867924 4.736792452830189 100.33018867924528 -59.60377358490566 0.2851403372312483 12.636143224084067 52.06648900514505 1.121650109260517
28.49807325945946 5.332481081081081 100.12432432432432 -62.189189189189186 0.28647972579716563 7.3562836725661755 52.317334243836434 1.3200703879234303
29.47528141666667 5.2249791666666665 98.96354166666667 -61.71875 0.28321926077127313 6.6988656160004165 52.003042017974906 0.7528158943814439
30.494396051813474 5.167538860103627 101.49740932642487 -61.590673575129536 0.29006907180683383 10.058788297312352 51.941490035142365 0.5788286028505261
31.481554499999998 5.197713541666666 99.296875 -61.354166666666664 0.2830013875431975 6.313525476624236 52.065467508714846 1.2245676674737995
32.49938926020408 5.11915306122449 97.6938775510204 -59.01020408163265 0.2916816326898226 7.239520821260909 51.5472654440613 0.6545741404069234
