"avg_Time (s)" "avg_Packet Interval (ms)" "avg_Packet Length (bytes)" "stdDev_Time (s)" "stdDev_Packet Interval (ms)" "stdDev_Packet Length (bytes)"
0.47477258823529406 53.876294117647056 99.29411764705883 0.270498991422945 50.22182638322143 31.929637174634575
1.3920635000000001 63.39818749999999 112.875 0.23442620635314007 53.446077524710304 42.90232365501897
2.3566707826086954 44.76373913043477 104.30434782608695 0.214282390252748 74.5112246158794 38.845776204402135
3.4428438235294117 41.672823529411765 104.17647058823529 0.16735960990149518 71.5061976534287 46.695805699186664
4.447769888888889 63.15333333333336 116.0 0.2581979380630055 77.64613134313618 50.4061283752063
5.423735555555556 66.24922222222223 100.61111111111111 0.25165213696825894 82.74223460009576 32.595396554470845
6.463848111111111 47.73361111111111 97.05555555555556 0.2586117736653166 52.542137939349736 26.332219854564784
7.349570478260871 41.3375652173913 108.1304347826087 0.22324850091747916 40.868435486513455 43.74163706189381
8.476491285714285 80.96142857142857 116.42857142857143 0.2486697686104515 60.727316587835354 61.45232099035837
9.343219333333334 41.497388888888885 106.5 0.22576379819601042 28.832040437561993 43.34903561659577
10.420708733333333 68.07766666666666 92.4 0.23289777566777134 84.20415674432127 20.764713658833184
11.525728736842106 64.9827894736842 115.73684210526316 0.2538628659606852 73.18382374655074 51.02305165857896
12.504587826086954 43.478173913043484 101.08695652173913 0.2425775818939892 35.592482999317575 33.855078667857285
13.496556600000002 53.69746666666666 85.73333333333333 0.1836422401557983 46.65162050471082 13.051011029375802
14.53957207142857 87.64664285714287 85.14285714285714 0.28358563232103867 78.59731625607938 13.163027999759365
15.481517857142858 58.00971428571428 85.5 0.2199371244547137 49.60096549237233 12.79369264241452
16.526998999999996 76.93038461538461 96.92307692307692 0.19743951751437117 101.4031304793196 39.769453949678784
17.255035000000003 67.3271 106.1 0.1365285917696363 67.10988649439068 38.74906450483676
18.450778063829787 30.269127659574465 103.95744680851064 0.2072630928933547 105.90706344286053 36.15743203483281
19.513922187499997 65.4646875 116.75 0.2688300694437889 52.348937958088925 53.03477632648223
20.515957823529416 53.8785294117647 109.94117647058823 0.24100353238569042 51.421628203244055 51.724917863904636
21.588280882352944 60.06188235294117 95.29411764705883 0.18854750050908015 87.38978867854229 33.669264577098055
22.539161625 66.0146875 94.25 0.2695814734915209 68.8933555801272 27.517040175135115
23.594762857142857 70.13492857142856 98.07142857142857 0.2493979644956051 57.93076957574235 35.85778314738514
24.636131642857144 71.63671428571429 89.14285714285714 0.2126181894206499 87.16318142625899 16.779482125744025
25.5940174 68.25426666666667 100.46666666666667 0.25771269721398365 73.49091809964608 43.108957563622695
26.570565333333338 49.234857142857145 129.0 0.26570478522356045 43.602644454846796 57.907150639952015
27.58886388888889 54.636944444444445 110.5 0.267213060050899 39.64540025087991 47.341841958250846
28.58331882352941 61.09429411764705 105.70588235294117 0.32047183687975833 48.597231580270446 40.51109463995432
29.596739105263158 52.59473684210526 124.05263157894737 0.28108668258927105 69.13445518761714 55.9957457822143
30.62227623076923 70.72792307692308 89.61538461538461 0.21751644826263777 86.09862467985953 21.4351919893735
