"avg_Time (s)" "avg_Packet Interval (ms)" avg_Length "stdDev_Time (s)" "stdDev_Packet Interval (ms)" stdDev_Length
0.5377815818181817 18.13487272727273 110.07272727272728 0.31156733447602925 10.377981101709427 28.666010627383365
1.466126322580645 15.985290322580644 105.83870967741936 0.28615269179192937 8.063792882859051 27.761770853382405
2.418215518518519 18.396555555555555 111.18518518518519 0.3099469720572131 11.162259735154962 32.24218198323092
3.433124862068966 17.28310344827586 108.03448275862068 0.29920129570145454 8.992395693008804 24.690473883555377
4.465431660714286 17.993375 109.0 0.3082017057193735 8.771543115508932 26.023341171230985
5.461623596491227 17.573087719298247 108.78947368421052 0.29742108643805854 9.106808575505571 32.2825991051859
6.466495016129033 16.171967741935482 105.54838709677419 0.2990186163384337 9.114549108462377 23.82576365045988
7.484396338983051 16.858745762711862 107.44067796610169 0.2922173747137514 9.778406744495094 23.80732773281475
8.495115909090911 18.223763636363635 109.12727272727273 0.30297907822573994 9.300669940608163 22.180298010502714
9.471069068965518 17.01056896551724 108.48275862068965 0.2920341165883062 8.843957530255778 22.34080955785526
10.499740824561403 17.86126315789474 108.87719298245614 0.29954696387454915 9.561685184230177 21.827127958750552
11.463680847457628 16.741372881355932 106.96610169491525 0.27099087408587064 10.246522985124676 27.009079516500396
12.464258218181822 18.107181818181818 109.34545454545454 0.2942640372511915 10.0252119543967 25.051378609727927
13.471601491525425 17.045610169491525 107.67796610169492 0.2844180653703797 8.57871520943797 23.19295676107048
14.472823777777778 18.320092592592594 110.01851851851852 0.28609792641044784 9.353279249207135 27.789880079666588
15.449875984126983 15.920904761904763 105.22222222222223 0.2764878830732608 10.039502814025925 26.85554800323002
16.463085015624998 15.911078125 105.390625 0.28218704588349364 8.819175291489646 27.910916987970406
17.469436706896552 17.10153448275862 108.10344827586206 0.27132197382401374 9.50607771868285 30.159741181074374
18.455579526315788 17.43454385964912 108.42105263157895 0.2783970367905485 8.952696824058934 26.604937787588234
19.479511100000003 16.729100000000003 107.15 0.2798439293765783 8.070540433576925 26.51655143490571
20.472743436363636 17.891090909090906 107.98181818181818 0.2776238667936932 10.078450016604243 25.742424064066203
21.481674636363635 15.511287878787877 105.21212121212122 0.26726869187350927 11.52309296227041 27.049626195543645
22.469603962962964 18.231333333333332 108.79629629629629 0.27959899612169187 11.301896355135373 31.927220262496803
23.49737256666667 16.922583333333332 107.58333333333333 0.28676736850499335 9.518859373705912 25.340541737610025
24.496611236363634 17.924854545454544 109.12727272727273 0.2692338880511253 9.154162992209274 23.784681506805285
25.51548311864407 17.061322033898307 107.49152542372882 0.27710920300164393 8.325937950807761 25.284397869816562
26.48364280952381 16.044444444444444 104.80952380952381 0.2720435982731304 10.008471232193443 28.0633394379244
27.531396661016952 16.973576271186438 107.88135593220339 0.27790624932224844 10.438494079653557 27.086230628990656
28.5139830754717 18.563169811320755 109.67924528301887 0.27000507904606813 10.366303787582492 27.479511122031887
29.528232338983052 17.079033898305088 107.67796610169492 0.2818988862058317 9.666264282818444 25.543874304954713
30.51580985714285 17.93869642857143 109.46428571428571 0.2759489056030395 8.735797988571514 27.91310770288133
31.518686825396824 15.935317460317458 104.88888888888889 0.2751936157691177 9.708725077443365 28.084968080785945
32.49031423214286 17.56669642857143 109.28571428571429 0.27884537970255835 10.790760839585415 26.64295289144036
33.524408433333335 16.769316666666665 106.8 0.28815600035341765 9.16702769802671 27.97725266473938
34.503847942307694 19.149673076923076 111.46153846153847 0.29497918620729136 12.888178264955647 28.725800208751995
35.55143790769231 15.579523076923076 104.27692307692308 0.27990915760910257 10.859142119548135 30.903575940611788
36.492349149999995 16.36841666666667 106.83333333333333 0.2785633942184929 9.551046995472394 28.08568239433672
37.498370236363634 18.36970909090909 109.61818181818182 0.2945485674204735 10.576016211087714 28.5666626485495
38.48345891525424 17.083830508474577 107.44067796610169 0.30022124641881004 10.56969473791124 26.966565102709453
39.5106190754717 18.67167924528302 110.66037735849056 0.28353270745085013 10.93189586480786 32.32963673130824
40.50822410937499 15.617546875 104.890625 0.2957758918492027 9.480312397492645 27.565896722388246
41.502528516666665 16.535316666666667 106.71666666666667 0.2844534823691737 9.811844655808724 29.75404267583744
42.49837055737705 16.445213114754097 106.22950819672131 0.2975269422981657 8.123037167429098 25.156163695787903
43.52580815789474 17.749877192982456 108.87719298245614 0.30142369839711697 8.759895090836551 26.265894219276003
44.53368883333333 16.405133333333332 106.05 0.2971777821603967 8.569225452098275 21.648267829089697
45.545529363636376 18.485818181818185 109.87272727272727 0.3018377080105596 8.34122162208632 23.721915103936006
46.50883984126984 15.94088888888889 105.17460317460318 0.2915714467083391 10.082401183377646 27.83656364632999
47.51631203703704 18.014055555555554 109.9074074074074 0.2983323657325686 10.304895518396183 31.182419381177734
48.51010683050846 17.33042372881356 107.9322033898305 0.30814282832870205 9.306276520975544 25.858063953363942
49.51254866666667 18.245888888888885 109.74074074074075 0.31023856415477197 10.559181529846283 25.60539959344888
50.51693051666667 16.906416666666665 107.15 0.3108420168996085 8.317185696479442 27.353138150250086
51.51825835 16.670350000000003 106.3 0.3079874397487571 9.67993709832352 27.24169598244573
52.474579982142856 17.55407142857143 109.07142857142857 0.28356424681186804 8.464810420746803 23.851367992256563
53.47517719298245 17.797105263157892 108.42105263157895 0.31141690687077805 8.217308907004178 23.27633190522386
54.461302624999995 17.45525 108.71428571428571 0.29038866901980137 10.012821832263013 27.510202189184213
55.45687063157895 17.654035087719297 108.42105263157895 0.2987719117705082 9.009816932472246 21.694002217785915
56.46460138461538 15.619676923076925 104.67692307692307 0.2903111231353062 9.774073713511667 23.13512660091223
57.46005877192983 17.34198245614035 108.43859649122807 0.2955984092333101 8.4544201301174 20.553752842848432
58.475162616666665 16.794316666666667 106.76666666666667 0.28950677282458065 9.702145198342594 24.67952367629669
59.482926052631576 17.449350877192984 108.2280701754386 0.2972776875637961 7.582418790794298 28.51408857307156
60.47487479310346 17.26213793103448 108.22413793103448 0.29564184975923274 10.405056137395624 32.64545334739337
61.479154571428566 16.0038253968254 105.25396825396825 0.293522893337249 9.509236494879358 28.28593697024559
62.488984672413785 17.367396551724138 108.24137931034483 0.28718141630391697 8.560340220316847 28.43583845154439
63.4698323090909 18.176272727272725 109.6 0.2921550792122614 9.216527913491355 29.007585214905426
64.48783317241379 17.172396551724137 108.22413793103448 0.29576912071930955 10.663457600512094 31.184679651176346
65.47623987037038 18.33148148148148 109.05555555555556 0.29325420201530167 10.820458241033664 26.203913099542884
66.47614666153848 15.563153846153847 104.27692307692308 0.2814150543585192 9.538590454215678 28.96231381125782
67.47867146428572 17.880017857142857 109.78571428571429 0.29172132614552865 8.750804655840577 22.33248297700834
68.48971352542372 16.968118644067797 107.05084745762711 0.2951976456490759 9.028864267945023 24.22103283275107
69.44923492 19.652479999999997 112.54 0.27456030805772635 14.186805014857995 34.771948464243415
70.48604658333333 16.87756666666667 107.4 0.28801237967225707 8.44890619817474 23.69683523173506
71.46850511666666 16.745933333333333 106.71666666666667 0.2714960024764077 10.007003863739081 25.689875870120943
72.4997689322034 16.95771186440678 107.76271186440678 0.2839553047736813 9.354978687255882 25.01615680156262
73.48023307272727 18.18518181818182 109.52727272727273 0.2873736267368403 9.65503813860159 27.32554884782208
74.50021466101695 16.66879661016949 106.0 0.2805367290169793 9.117606342470577 29.14196694267797
75.498144 17.44643103448276 107.98275862068965 0.2867176367403998 8.50402678474078 29.883966049919987
76.49097238333333 16.65545 106.53333333333333 0.2687421127624707 9.149135774168327 30.282815075367232
77.46239661016949 16.750033898305087 107.44067796610169 0.2835637933081776 9.440000355440423 29.792657033230252
78.49923198245615 17.656912280701754 108.17543859649123 0.2731959050708034 9.688301957353865 26.72742386035627
79.48939710344828 17.0965 107.58620689655173 0.2823105835819291 9.060358233478714 24.559592888599468
80.50127720000002 18.278672727272724 109.6 0.2684919201287337 10.67797205985642 29.007585214905426
81.48018737500001 15.519390625 105.125 0.2764844110304581 10.715588811716653 30.871457286626427
82.50658351785714 18.161785714285713 108.55357142857143 0.27923457273557933 9.160425537359616 25.427010134653173
83.49935948333334 16.6348 107.53333333333333 0.27934810782471764 8.82115393396276 22.07748979289891
84.54107300000001 18.230345454545454 109.6 0.2743389403774432 11.02145688640313 24.903887976852857
85.49623481034483 16.92196551724138 107.58620689655173 0.2834381549546894 9.196458692429907 26.389675673719264
86.50240437096775 16.261112903225804 106.14516129032258 0.27347339831255957 9.993061835198038 29.89651332254237
87.51508891666667 16.890516666666667 107.35 0.294366184937587 10.187071804484459 25.893902113560767
88.51901611320756 18.788981132075474 110.16981132075472 0.2784243841483079 9.45400439564376 26.628638186405876
89.49187156716418 14.867776119402984 103.95522388059702 0.26851429238272895 9.238491661183556 27.903582841592918
90.51419084615385 19.303807692307693 111.48076923076923 0.2773594065456602 11.5068918647085 34.33068283654825
91.48355068750001 15.380640625 103.90625 0.27998310103434554 10.143629437618698 27.154487859974456
92.52392071929825 17.870473684210527 109.54385964912281 0.2938337450466364 9.385049299527982 28.32522289002816
93.53335810344828 17.029706896551726 107.34482758620689 0.2901228159520636 9.514619130958097 26.50344917314955
94.52336738333334 16.594233333333335 106.56666666666666 0.2852559409415271 10.052444467834125 25.227211939138698
95.52511128333336 16.65866666666667 107.15 0.29111104440929464 8.142794425475541 21.85850330344387
96.54163724590163 16.698065573770492 106.45901639344262 0.29054426357140584 10.058704112455521 24.33211045167513
97.53808015517242 17.164896551724137 108.43103448275862 0.29323124224247066 9.838674058564893 31.009515819239073
98.54375239285716 17.908910714285717 108.07142857142857 0.29042161618244666 7.46416695733878 26.7113252752308
99.52112273770491 16.33459016393443 106.40983606557377 0.2940867646741143 8.287907118555617 25.97689834283741
100.52786746551725 17.22565517241379 107.86206896551724 0.30039029169348425 8.399819208956995 30.765771551639293
101.5193242 15.404276923076923 104.50769230769231 0.2910298718168982 8.999753556468075 28.52104382431335
102.50882508928571 17.763267857142857 108.28571428571429 0.3028919560012446 9.46809964242914 28.263880462093493
103.53737978 19.9794 113.86 0.27482488217083184 14.749084725500765 33.645808059846026
104.47739701818185 18.21290909090909 108.92727272727272 0.3073952360146306 7.986368978732626 22.968638338121792
105.46572644827586 17.13598275862069 108.22413793103448 0.29460131104819576 9.869272751202782 26.320336377323486
106.46656898360658 16.564262295081964 106.63934426229508 0.2962085829183673 9.854729369576555 26.758196407453255
107.49646066666668 17.53005263157895 107.89473684210526 0.2953329295572864 11.018035094703007 29.782064666640238
108.46669776785714 17.50025 109.0 0.2937450242460036 8.723168322367576 29.90819285747636
109.5158804057971 14.825231884057972 102.73913043478261 0.2842665526957341 9.906326593844508 28.356249304274623
