"avg_Time (s)" "avg_Packet Interval (ms)" "avg_Packet Length" "stdDev_Time (s)" "stdDev_Packet Interval (ms)" "stdDev_Packet Length"
0.4813915480427047 3.526306049822064 1408.9893238434163 0.27889481386702103 8.260227924112677 280.56396539123705
1.153518794117647 4.108764705882353 1403.4705882352941 0.08595503440454796 8.789225213657993 311.603937460409
2.433784330396476 7.526352422907487 1289.7136563876652 0.18605430983127996 66.74487812703667 398.9415422473369
3.5683107820512827 6.36595512820513 1347.378205128205 0.2811452426460911 12.030164693089548 339.4781127144474
4.511457931297709 3.827454198473282 1381.5229007633588 0.29209836904948533 9.069196699101095 323.31158229569724
5.4765133229571985 3.9297704280155643 1407.6225680933853 0.2650671540061041 8.96131110418847 283.3717662969636
6.568108893617022 5.272356382978724 1366.4414893617022 0.2740171288040208 10.146172249923556 330.27960717690513
7.458979789237668 4.4953856502242155 1386.780269058296 0.3099975530428747 9.184655897197707 299.23908159112017
8.50718993639576 3.5328763250883393 1403.6289752650177 0.29210819158123263 8.814653921855905 295.1208415274952
9.50682101858736 3.7240594795539033 1397.2304832713755 0.2784587499600068 9.169840464947905 311.57594209968374
10.487883647482013 3.613298561151079 1398.8920863309352 0.28607544758901804 9.121234255631911 304.44692608184306
11.495462050228308 4.5773105022831055 1397.703196347032 0.3060758939249635 9.452920780026211 288.64931645393995
12.519896165467625 3.578640287769784 1397.8057553956835 0.28508497441681974 8.106759091285019 297.0903957993727
13.5056371 3.710881481481481 1389.6888888888889 0.28954911539005623 8.563192374214491 313.82447244625916
14.505429887272726 3.6630763636363635 1409.749090909091 0.2958888772326254 8.328141323880873 287.14796747747715
15.489336116935485 4.008334677419355 1407.8629032258063 0.2630448013714217 11.373947555570227 284.8279003492771
16.55701423529412 5.925794117647059 1324.0941176470587 0.31508262487326555 16.268571319426286 361.6242321243359
17.52319483333333 4.1812875 1387.3375 0.28848279125733334 12.012154306014821 304.63832150122437
18.49102332214765 6.279724832214765 1317.6912751677853 0.26247944876919044 24.529395801788368 373.47865718611246
19.4226322371134 9.50377319587629 1255.1958762886597 0.25165623520411456 30.689949766162716 419.8155127258437
20.497703976562498 8.923875 1251.4921875 0.3274849405059162 29.85703869117381 411.1687038965452
21.55826391891892 8.938990990990991 1260.1351351351352 0.27411240047591606 20.642923147679447 399.11434579300027
22.540471326612902 4.044185483870968 1395.7943548387098 0.28981763281586953 9.356002407344757 299.76040507712673
23.519718349823318 3.5403074204946994 1393.7667844522969 0.2863122200451732 8.748960242363305 311.77048620719745
24.51765994095941 3.692811808118081 1394.4464944649446 0.2827170407175695 8.452390836555224 311.4579984131634
25.50923873992674 3.667791208791209 1409.1355311355312 0.2994079574361418 8.274760911101506 286.5626652557705
26.480978877192985 4.268798245614035 1389.4166666666667 0.29835587445200407 9.183062692079565 309.22287579544417
27.501933226148413 3.631409893992933 1411.8021201413428 0.29254244584718425 8.650713944770592 282.8744987533782
28.500098804 4.00168 1404.564 0.2892344325850393 9.333636946956958 282.97049652569785
29.484210783393504 3.5232960288808663 1413.7653429602888 0.28828894351419493 9.071552794715618 284.6597167186733
30.500356334600763 3.809958174904943 1406.6501901140684 0.28720447653216724 8.879675417230121 290.2963990580102
31.40920638190955 5.055844221105528 1374.854271356784 0.2882218500090478 9.962021391357458 322.15147326682626
32.490565236 4.0246640000000005 1386.884 0.26412933228597735 8.774404965757165 307.6574175020001
33.558080995 5.029655 1342.35 0.2800058512668709 10.0849362856676 357.4720513550675
34.47327117004049 3.9777246963562756 1396.8704453441296 0.27350519662951145 9.164174196376662 295.1659922360233
35.496112663829784 4.23368085106383 1403.2936170212765 0.27745854309376106 9.833000729645441 289.75222533557377
36.53360627906977 4.653186046511627 1364.8697674418604 0.26457183799972867 10.340566968972508 338.95773457789466
37.52667849193548 4.044427419354839 1401.4274193548388 0.2756932779462676 9.224900570032725 295.06321557195645
38.503163410958905 3.4460342465753424 1413.9178082191781 0.29324970742413026 8.417413409455216 272.5958297465244
39.505737749003984 3.9656693227091635 1385.6374501992032 0.28184107242725454 8.817267465602663 315.32833712038644
40.4858359964539 3.551148936170213 1404.7836879432625 0.28630322285397164 8.690846179236598 284.79690290473593
41.489658262548254 3.872162162162162 1413.992277992278 0.2828584874048336 9.483505136015012 275.9777562559936
42.5559901972477 4.580743119266055 1384.5412844036698 0.2751105477717262 10.330124039330663 322.12996784761623
43.48140748175182 3.660197080291971 1397.463503649635 0.28389279082845065 9.049695334097798 306.678164927337
44.51928947122302 3.6180431654676255 1400.4388489208634 0.2945605375978102 8.388261679593155 297.0184238431551
45.49591979699248 3.735800751879699 1397.7105263157894 0.292038432939791 8.54783330336435 299.6483070773293
46.48442749264706 3.677988970588235 1396.2205882352941 0.27710370142790236 8.430810479532209 312.572231444577
47.555339510729624 4.327145922746781 1411.8841201716739 0.29377536112100644 9.713262057540147 280.1265338804637
48.502566439393945 3.7702007575757572 1408.003787878788 0.29418448522348767 9.261534394595323 289.74349285586834
49.489575910394265 3.605620071684588 1399.2939068100359 0.2809934620819339 8.798734033191211 301.38942229229457
50.475437251046024 4.211230125523013 1371.1004184100418 0.3061191074136875 9.41473067325726 341.14230696023515
51.524159273764255 3.7600456273764262 1398.574144486692 0.2757274870776869 8.73766858635153 298.28418266490496
52.49773186029411 3.6800514705882357 1399.9117647058824 0.2810222968457457 8.572943653127771 298.8907918451604
53.52129198194946 3.641996389891697 1406.1191335740073 0.2945798702112404 8.599965749868073 291.38399409812786
54.48216268312758 4.090090534979423 1389.5020576131687 0.292605950894374 9.472616273764746 298.21173981805873
55.48995909689923 3.9003100775193795 1401.0193798449613 0.27919134457488 11.096112557833036 300.39474612647706
56.51614768229167 5.206963541666667 1364.84375 0.2897421893250859 13.964643833614678 338.78320341963655
57.5229978238342 5.158367875647668 1348.082901554404 0.2875690766917527 13.071946776310657 357.87020162376444
58.439145545454544 7.1122575757575754 1335.8560606060605 0.2615489664900642 26.534727839940533 342.16532271597845
59.50696212389381 9.441823008849555 1236.8141592920354 0.2985657960375605 31.173856729107236 404.68328157163256
60.57702899999999 6.782231292517007 1321.8231292517007 0.28244410653155433 26.38884501654152 370.2398689410327
61.54027202631579 8.494394736842105 1291.4649122807018 0.2709986639160583 21.004544513124582 368.4882387569314
62.555030817391305 4.3751 1401.695652173913 0.2774841341868377 9.872063803591118 281.75549603568305
63.47868791449813 3.8227546468401483 1406.3197026022306 0.2896813102150741 8.612968107890229 294.75233448174663
64.53793576763486 4.149780082987552 1391.1742738589212 0.2836392469809661 9.077660110646168 309.96502734395693
65.47944087698413 3.936388888888889 1397.2579365079366 0.2828565780107039 8.766963582218192 293.43882190145973
66.52782921777778 4.4716088888888885 1367.3022222222223 0.2830734539353532 9.139088736382668 348.51188054921545
67.49137141481481 3.6310333333333333 1414.2925925925927 0.28399970460186463 9.055811095378766 279.1579394004682
68.46188462909092 3.6221454545454543 1413.0836363636363 0.29482023760501413 8.962148888861181 282.7133921409946
69.451010076 4.011124 1383.168 0.2668083006653395 9.256277921315025 330.4500866636291
70.56444274999998 6.392589743589744 1304.8846153846155 0.2840392633165675 10.868587929224267 373.6421907204679
71.50133180555555 3.9704166666666665 1401.8214285714287 0.28324619741093077 8.850798644183527 297.55856409222343
72.52362505365853 4.883126829268294 1397.6243902439023 0.2864051379881175 9.886048984819759 282.1907508989635
73.48924829361702 4.258591489361702 1401.0425531914893 0.2791628987370937 9.647440210106883 286.11357345052704
74.51241417695475 4.128860082304527 1408.835390946502 0.2984294098961574 9.841255478231954 292.79282002006096
75.48201216867471 4.01160642570281 1367.7871485943774 0.29523712791748874 9.480587904649692 343.78751328789224
76.4918138125 4.167141666666667 1385.7416666666666 0.2769911061316358 9.166700979447144 311.20496985730944
77.50158269105692 4.074121951219512 1374.4552845528456 0.2946820664810581 8.994808319731174 339.74551097574647
78.49224801214575 4.051627530364372 1388.4817813765183 0.2922217156822662 8.835137185807339 307.7142824563005
79.49207882329318 4.0181606425702805 1384.140562248996 0.2800176225581049 9.23256862568642 315.13452268967376
80.50817089583333 4.176545833333334 1393.8041666666666 0.29151130046522433 9.89663656154113 309.7749976181189
81.48766709958507 4.172970954356846 1385.1867219917012 0.2938702662489039 9.64169378010751 323.5473799053417
82.48889572619048 3.994734126984127 1387.5119047619048 0.28427767419680783 8.946313136419219 313.6976539795045
83.51910134453782 4.158840336134453 1406.6344537815125 0.288129090182702 9.002155026757091 296.3103726908618
84.49292185654008 4.222662447257384 1393.0210970464136 0.298709367941208 9.418272343518797 302.85293874833235
85.50271023983738 4.076158536585366 1401.5 0.2814424360403684 9.066736389202507 295.32777367264157
86.52003380833334 4.165220833333333 1403.6833333333334 0.2938138540080632 9.501575450352043 292.12655600308267
87.5029604826087 4.351108695652174 1399.6652173913044 0.2940847385159105 9.811553232593264 295.6784477136337
88.49851193248945 4.22373417721519 1401.7552742616033 0.28367482432932584 9.237529187304379 295.7040786574128
89.52110837860083 4.121382716049382 1387.9053497942386 0.28925049475010645 9.143011861459872 314.1190622678313
90.48684191056911 4.0818617886178865 1401.10162601626 0.27707298382890677 8.760306373716926 278.3707860932996
91.58427819333333 6.641046666666666 1320.28 0.2758531428789772 10.95078084968475 371.22954480123667
92.51631011553785 3.9916573705179283 1401.402390438247 0.2877861338032405 9.22774431492167 299.38103716269757
93.4993215632653 4.082257142857143 1398.0857142857142 0.2916730029078223 9.347621923663532 292.25474769628704
94.51397562 4.004168 1382.608 0.2796703242825944 9.229737911976482 318.8219037895609
95.48519355309736 4.415097345132743 1383.358407079646 0.2760554150136728 11.79668847523212 332.72309016689235
96.37861700995023 4.9837661691542285 1383.547263681592 0.2926496627847872 13.891615344718614 309.51999269125923
97.554364375 5.0171 1361.515 0.28346311618255426 13.438618544329621 331.36411962522436
98.46691620253165 6.327962025316456 1319.7215189873418 0.3000372491671359 24.10385021135039 371.6744845268849
99.52453003225807 9.765139784946237 1257.8924731182797 0.25407331219392654 30.892305266512324 367.2441531295797
100.49866509322034 9.182093220338983 1277.5084745762713 0.311435703540467 31.63324281189639 386.8459542260497
101.4234028967742 6.309683870967742 1318.2709677419355 0.2823822606420105 18.154035457450913 377.1108044521495
102.54170719148935 4.300442553191489 1377.608510638298 0.2928310092060315 9.495609637241312 326.8745480154963
103.38004560693643 5.735161849710982 1346.0751445086705 0.2973846454814999 10.446992391116567 336.28789640217144
104.50255212682926 4.887287804878048 1378.1268292682928 0.29288947062257836 9.767110173513894 320.2092509627753
105.50589342045456 3.7934431818181817 1400.7954545454545 0.29187807896656653 9.069073688780419 304.41485694830004
106.4850640942029 3.6241050724637685 1413.8188405797102 0.282508050823768 9.260942258839998 276.2586934957687
107.48826278985507 3.62888768115942 1406.0434782608695 0.2863995767233953 9.262208425952759 290.82360233457365
108.49441345620438 3.65514598540146 1408.8430656934306 0.29270861147422317 8.897673619137917 285.3946956513558
109.44181006578948 4.405368421052632 1384.311403508772 0.2956100833251763 9.272675406204367 315.09056683524574
110.50273127941176 3.6681176470588235 1403.6911764705883 0.27837952638833585 8.492915954210122 291.573987046419
111.50402340892194 3.7150929368029746 1410.263940520446 0.29701576061069324 8.715596014673409 275.1677167525955
112.51508202255638 3.766293233082707 1413.5526315789473 0.2782936638788055 9.02922748448869 280.59311351174966
113.50755323381294 3.622464028776978 1393.1978417266187 0.29126578187173263 9.269380741335569 306.26035215922803
114.51105040145985 3.6565474452554745 1423.2080291970804 0.2958170040980522 8.974891578525565 252.31197481741114
115.43171258510638 5.352484042553191 1357.2712765957447 0.2861130934992696 10.091171059172966 332.16367700864316
