"avg_Time (s)" "avg_Packet Interval (ms)" "avg_Packet Length" "stdDev_Time (s)" "stdDev_Packet Interval (ms)" "stdDev_Packet Length"
33.65605775 64.91275 91.4375 0.23190121417494272 83.73067388097685 26.30819442208074
34.549106466666665 66.04433333333334 92.46666666666667 0.2885372559077632 71.30664356862005 19.885896733335635
35.55276375 61.8491875 103.5 0.24564624766661475 90.06407280807004 40.50771531449287
36.486597888888895 56.668277777777774 97.61111111111111 0.30029166185132716 57.70322983046342 37.372210247260355
37.51650133333333 66.40793333333333 103.46666666666667 0.2997197174305062 64.01833767962287 42.40262046409658
38.422572263157896 46.08257894736841 97.05263157894737 0.29921084123369146 52.39869817920428 29.263725855904426
39.61927813333334 72.77720000000001 99.06666666666666 0.2474091447571183 86.31448486258452 39.26400670107704
40.499738176470586 56.52817647058823 101.23529411764706 0.30071891966736924 71.99301334258297 43.63421406050762
41.64504476470589 61.57929411764706 104.70588235294117 0.258814159660949 64.58090259672446 43.33829268045463
42.50985990476191 49.02266666666667 103.76190476190476 0.3220766042504705 52.610858778061015 45.786153824995694
43.6142244 64.8932 84.66666666666667 0.2926296130872157 76.21872701657163 13.830722645215936
44.64158233333333 57.17138888888889 96.88888888888889 0.2934505535783586 73.47113816030748 31.43757286519303
45.70085038461539 77.07023076923078 92.38461538461539 0.2499151254761809 77.32019785596262 20.570847413599893
46.49137788888888 55.469611111111114 102.11111111111111 0.31886114403623805 69.66164819734735 42.37122830004248
47.55616500000001 47.974000000000004 105.4 0.3428952925411786 50.51233112617156 41.1708634837794
48.53420152631579 53.684157894736835 106.6842105263158 0.3495553802131123 60.204594035464346 45.41626491812789
49.631468000000005 68.285 100.93333333333334 0.33680680800759727 66.30088656320265 36.426120054463965
50.53384005263158 52.54726315789474 93.0 0.3563657679037498 57.674977675575356 21.356621061345233
51.407446444444446 89.67544444444444 85.44444444444444 0.2699258572769403 88.9815512103631 16.29663299315476
52.29284068181819 46.196681818181816 100.68181818181819 0.25521906426412033 52.11492921627105 34.42301867756564
53.4627574375 74.32231250000001 91.375 0.3797386246770548 80.97892743309734 16.21679299368405
54.4140868125 55.8031875 89.0 0.3259229712154424 62.14295011425144 17.449928366615147
55.41017076470588 65.13547058823531 109.23529411764706 0.3221388665645197 70.5542914041609 47.83738313195544
56.407954277777776 52.764222222222216 96.72222222222223 0.2890008535104283 48.30313548892793 37.25558206580227
57.463978105263166 55.02942105263158 113.42105263157895 0.3565758872320969 74.92709603574018 51.77107075687173
58.49257659090908 42.67295454545454 113.9090909090909 0.2653606799892043 65.88085845226233 50.677150213079344
59.3376435 106.4472 92.4 0.2737895391242149 133.75763535873384 21.439216403590873
60.42806231818183 44.09040909090909 101.45454545454545 0.29616009885953576 76.86687826700434 44.09362690780038
61.549637764705885 60.316647058823534 109.52941176470588 0.2816003046540224 62.55461483041291 52.85509341259345
62.47995852941176 54.77647058823529 108.23529411764706 0.2553806196408255 64.3002954637047 51.57693215765986
63.39866670588236 59.974 99.17647058823529 0.29021200587618406 63.666588297251835 32.12518765176166
64.5066035263158 54.07247368421052 103.78947368421052 0.29516657738289753 57.04764111122011 37.14492094963416
65.3776463076923 72.37261538461539 95.46153846153847 0.24898276298892208 74.53162441080704 29.392870366848605
66.41022572727273 46.82404545454545 111.63636363636364 0.2727343617833647 45.9439823168856 52.77012365357147
67.39849570588235 61.09988235294118 106.3529411764706 0.2575022617894429 50.91181110263968 41.02214778624517
68.47626000000001 47.69342857142857 120.57142857142857 0.28374917915115383 44.03271679165869 56.961617343085834
69.40482094117647 47.205470588235286 111.52941176470588 0.2268694605360923 54.54945256545029 50.78225448168104
70.50347671428571 86.80685714285717 85.71428571428571 0.2835445492557272 86.18435774121257 12.549493851082893
71.35155255555554 44.75194444444443 103.05555555555556 0.2005178723680869 42.45671306096785 32.90300935615704
72.48287624999999 56.899249999999995 112.55 0.26356428442315033 55.82652596828411 53.65861999716355
73.41880538888887 57.41133333333333 114.61111111111111 0.2591055235343628 53.83776000066207 40.40371117290106
74.50311522727273 45.636181818181825 119.72727272727273 0.28229927469119576 43.69137019807371 56.463328258406165
75.47407353846152 69.46692307692308 86.07692307692308 0.23636540731366978 71.25912233905596 13.099979673862906
76.44069533333332 68.06573333333333 106.86666666666666 0.20461767808823902 85.24045455882762 48.110798048763336
77.40753583333333 56.67288888888889 90.33333333333333 0.266641705964984 65.00227706429375 22.233608194203057
78.58029288235295 62.18329411764706 104.94117647058823 0.23913978057831664 82.73373324514131 34.573826530612116
79.4656247647059 57.751764705882344 107.76470588235294 0.24677849516937841 56.76628004839556 50.09817351580172
80.51142657894738 53.73563157894737 102.84210526315789 0.22185017661080011 58.226251716640064 32.67425053768557
81.50914068181818 45.50627272727272 107.13636363636364 0.28427060731256254 48.2878226171717 43.979639353750386
82.50450900000001 70.02253846153846 84.92307692307692 0.22917612036865898 77.52501495707482 13.274970887764912
83.52745463636364 49.58500000000001 120.0 0.27510367157781773 40.40843186986867 57.56261412978519
84.55123813333333 63.66366666666667 110.0 0.2545158032326918 76.28745665500252 50.26861181028708
85.47596780952381 48.52 101.14285714285714 0.25775755193622235 45.888331648947634 35.72418910311093
86.52846161904762 49.093285714285706 102.0 0.2617187698522924 52.946614515757965 32.88797725034253
87.49007484210524 42.81057894736842 101.42105263157895 0.2185795920038133 45.26239403315061 35.22755468973517
88.50712633333335 60.314277777777775 108.33333333333333 0.2717047362082617 52.430750168203936 43.54690957270485
89.53227384210527 51.050684210526306 93.42105263157895 0.2705145025425023 57.369362272771404 23.618270780932303
90.63465717647058 66.86623529411764 105.6470588235294 0.2832186269664006 74.43532266299809 48.38684942452685
91.49496584210527 46.7978947368421 98.42105263157895 0.2930542110997407 58.49905990508218 39.77081155223697
92.58218389473683 56.60905263157894 96.57894736842105 0.29860917816822735 63.36643482697634 29.498110179384796
93.59526329411766 56.911647058823526 98.11764705882354 0.2640516360847461 56.64663332183972 38.26514671717851
94.60318538461539 78.238 84.61538461538461 0.30821370000937365 95.81522322920057 14.052311397819997
95.60208635294119 57.944 114.29411764705883 0.2585171753158533 60.289102673505354 55.833539051765136
96.49478366666668 54.05427777777778 107.72222222222223 0.32400766363570443 57.17724999683543 47.06827848462458
97.4662126111111 55.54999999999999 93.38888888888889 0.30977944552520564 59.9111801558496 26.541663032734213
98.54671206249999 65.08862500000001 97.5 0.33829104617501 84.50026786782617 27.6789631308689
99.47859880000001 89.4719 88.2 0.24508321704017172 78.9459711935321 13.984276885130672
100.44990188888889 63.909277777777774 95.72222222222223 0.3560262854389165 91.90829585746239 31.222864762071676
101.56660452380952 47.25185714285714 102.0 0.31600765563957645 56.64819549287196 44.60834856733392
102.59819926666665 67.68293333333334 103.46666666666667 0.3472014786682156 78.87958754833569 44.96200865422076
103.47408435714286 58.241499999999995 110.14285714285714 0.26788905509787075 58.08357862812862 46.054094191903665
104.32031938888889 56.15994444444445 126.61111111111111 0.26955434201621337 54.03935567248108 62.55942853611623
105.39493845000001 51.21055 113.2 0.29314874498153115 63.66829600788371 52.149400763575414
106.4207978888889 56.25661111111111 104.38888888888889 0.3195514074672822 69.7986915574106 42.85134366995961
107.38783629411763 59.927764705882346 89.52941176470588 0.30264436361857233 51.70990547448265 26.077075005269474
108.40356700000002 78.43057142857143 103.78571428571429 0.30163862636226596 73.6387564046021 43.756107445424234
109.47114944444444 47.14072222222222 87.44444444444444 0.2820484309897893 57.378951673942396 14.244773787144307
110.44972216666666 92.1315 89.58333333333333 0.3207835732922412 100.05569138609758 15.548088485584186
111.44960719999999 51.408249999999995 107.5 0.2841508357757554 41.51528270272888 48.94026971727884
112.49035594444446 56.400222222222226 103.33333333333333 0.30665577888397916 52.940781085573505 37.995613781944186
113.55427206666668 67.57586666666666 97.86666666666666 0.3058183399655154 67.11715750622604 33.89762364663472
114.39691471428571 69.10585714285716 94.78571428571429 0.2650367200382481 80.70103937979728 30.64352313628578
115.29722597058823 29.016176470588235 95.23529411764706 0.26500178364876736 42.364099657521194 38.36056402051876
116.37383342857143 72.84078571428573 97.57142857142857 0.2829539094127513 77.08470948358284 38.291577376221824
117.40489185000001 51.0298 105.1 0.27435368745258076 44.8955824258913 46.4487890046662
118.42557523076924 69.43884615384616 100.84615384615384 0.24525937116296742 73.66750089197161 44.88420341251843
119.46535887499999 46.14929166666667 115.83333333333333 0.29190126303031405 44.32486272913428 54.5845419713514
120.38691220000001 61.872666666666674 97.6 0.23634539656646583 62.17145016556144 30.20110373259008
121.4700943157895 53.56305263157895 104.94736842105263 0.2477512781750565 48.85209173507279 40.121491398278806
122.37320525 53.1800625 103.0 0.21460783861077187 59.88383971121586 40.70933553866975
123.54053215789475 61.52784210526315 103.84210526315789 0.2655104504309165 73.01056145392373 39.61028994153006
124.36116907692309 64.91215384615386 92.46153846153847 0.21836145018628042 66.14995686357818 27.153737197427944
125.47054306666668 73.27993333333333 85.73333333333333 0.24978791998505853 81.72360178264837 12.260868194744157
126.41498657894736 49.57668421052631 106.21052631578948 0.24747646587127922 56.66626339510516 42.87629568073645
127.5256724 57.59185 101.5 0.2752749772422833 74.84164992854915 31.05881517379567
128.5178975 60.45 89.9375 0.2584180666316193 44.41628867600264 29.24352225279985
129.62493633333332 67.74399999999999 85.46666666666667 0.26271360672708377 79.38760362172421 12.403583711528253
130.50337615384615 72.57661538461538 95.61538461538461 0.22113316428232171 64.129251976036 36.841737329657185
131.6115701764706 63.274588235294125 87.94117647058823 0.24281210818539795 83.95733742384306 17.349251851085324
132.4485148888889 53.88822222222222 104.72222222222223 0.2833077841625562 53.5796438662997 47.334278811631684
133.48881 63.3869375 109.3125 0.2544123604915388 74.21579304422741 52.62926793857198
134.46101811111112 50.3325 105.05555555555556 0.24959437582848232 53.876509546523764 43.20297343447841
135.44887334999999 50.70785 115.45 0.25236479960709196 52.64384228974458 48.11805794086041
136.43229377272726 46.1554090909091 96.31818181818181 0.29032117196038254 52.55367442275225 23.26406976753552
137.622933 58.883 98.44444444444444 0.24334414193871173 60.13296487137667 38.89476146135624
