"avg_Time (s)2" "avg_Packet Interval (ms)2" "avg_Packet Length (bytes)2" "stdDev_Time (s)2" "stdDev_Packet Interval (ms)2" "stdDev_Packet Length (bytes)2"
0.5215992123287672 3.379119863013699 1401.9965753424658 0.27887242960328384 7.985794027050922 299.0266687411153
1.4918161829787233 4.181957446808511 1386.9914893617022 0.3007403640730594 9.010460068914815 308.29142045728264
2.483763906614786 4.008529182879378 1408.8404669260701 0.3141027152236149 12.686411240518149 291.7089486731059
3.4807150317460316 7.780579365079365 1291.3174603174602 0.2763515697165346 18.571944583397304 367.6314936073387
4.510737500000001 7.8348220338983054 1269.6694915254238 0.2709711298495872 14.74231176685122 393.0060174440069
5.478467130890052 5.689994764397907 1366.0732984293193 0.28481426609290567 17.95029975730032 314.31628594718643
6.508132984555984 3.889320463320463 1395.4903474903474 0.27817106868046815 8.705170640372206 292.44495060545717
7.498613833333334 3.8044961240310076 1425.4961240310076 0.29033387861703863 9.219902989386922 237.73459646645856
8.462566402214023 3.6735535055350548 1407.1070110701107 0.29136399267935614 9.121928826542655 274.1552466208478
9.485607325842697 3.7498801498127343 1419.3333333333333 0.28039725715844654 8.917539597054597 259.877292661265
10.494610766037738 3.783452830188679 1409.4075471698113 0.28585029383751615 8.670028279133959 271.055198617841
11.479634519685039 3.933625984251968 1420.6377952755906 0.2972880223403775 9.029970027563484 253.18146270946878
12.46017155471698 3.7729396226415095 1401.332075471698 0.2740558816391316 9.099359424485728 291.2061629645269
13.486938602189781 3.720040145985401 1410.2335766423357 0.29238648169803916 9.056685131513682 266.3292173444273
14.513518709302325 3.8289651162790697 1395.6162790697674 0.2962656838692008 8.548512390347833 286.41205349313543
15.483247364312266 3.7615650557620817 1402.9739776951674 0.2769126044718111 8.08156776264812 278.13539278669515
16.51730613225806 3.2210645161290326 1414.7322580645161 0.27666518188272016 7.853217361366609 265.7564539769167
17.25483892481203 3.925609022556391 1406.233082706767 0.14981861721401363 8.357162312790425 289.81967137006643
18.385849372262772 5.113339416058394 1414.9890510948906 0.15779766586292848 43.89257294154209 259.4056019122932
19.52885143697479 4.531701680672268 1368.453781512605 0.2950155089624193 10.75588458281813 326.20914690994937
20.490145185873605 3.683527881040892 1403.7100371747213 0.2885507785947018 7.904443278492353 288.598558238725
21.506002279069765 3.9083837209302326 1417.0 0.283324842763197 7.603421804914937 258.9320793285883
22.497945427419353 4.005552419354839 1385.6774193548388 0.2978588012102615 8.174221906671624 309.369925462119
23.47904373818182 3.63792 1402.7890909090909 0.2857561398114843 8.232947285420275 289.2536714139447
24.52924088043478 3.651586956521739 1403.3333333333333 0.28835286884579103 8.089886367439949 284.56372234930916
25.514657979166664 4.1374375 1385.7541666666666 0.292180065781224 7.529505379135277 302.0207118713973
26.459479389473685 3.5354526315789467 1431.6421052631579 0.2753112407789179 7.756520061780853 235.31267362277302
27.48303896721311 3.280731147540983 1418.4426229508197 0.2953524536775618 8.677336526829503 267.33896483249555
28.522063573076924 3.738423076923077 1413.1192307692309 0.28198177276818953 10.746726762039174 258.2135766543639
29.477522546468403 3.8082713754646838 1399.453531598513 0.28584717272188553 18.417388923792142 300.76334525357737
30.484750390625 7.3408671875 1296.140625 0.2717760816315875 26.675477579596365 359.01809961283203
31.520145511450384 7.148022900763357 1331.648854961832 0.2623685396913886 25.782708435435 343.19568947950796
32.467445278260875 4.853308695652173 1382.486956521739 0.2946733593445919 17.089959066921573 272.9686354085835
33.4774601025641 4.304111111111111 1376.7948717948718 0.2943384183052461 9.303137031138096 320.5846299044395
34.51741047368421 4.650875598086124 1390.77990430622 0.2675100775671301 9.565861096150202 299.4363914336789
35.452252130111525 3.7603494423791823 1389.7472118959108 0.29488708300394273 12.006834215164924 317.3817773656053
36.538148225165564 6.740688741721855 1364.708609271523 0.2793947638322694 11.16662824372612 301.29140564897205
37.50412490836654 3.9451314741035857 1411.6812749003984 0.2771027788603987 10.25731294128941 252.8878032721091
38.55544555395684 7.128827338129497 1329.726618705036 0.39578548332796853 55.234239079223634 348.7356981055584
39.525688045454544 7.542712121212121 1298.9772727272727 0.3090965326114763 10.809040295000477 348.4634989342954
40.514287796460174 4.46045575221239 1371.8938053097345 0.2855081647135356 8.833527224746806 317.5138868911177
41.511967719999994 3.6314763636363634 1415.3345454545454 0.27066500470011684 8.30069167821056 258.5385022975261
42.515250187050356 3.5841726618705034 1407.8597122302158 0.28598218719262203 7.927506470101253 284.11248613845413
43.46839056410256 3.7430879120879124 1426.7326007326008 0.2885686389529817 8.041507670744654 245.90606533084184
