48.432
52.496
48.032
50.128
48.832
49.608
52.352
50.712
48.016
50.336
49.648
50.488
48.112
50.824
47.528
53.032
53.96
50.16
49.44
51.432
47.512
55.552
47
51.64
48.016
50.736
52.824
50.92
46.504
50.824
49.04
52.864
48.96
51.264
46.368
54.224
51.28
48.232
50.712
46.92
53.704
51.224
51.84
49.648
50.904
48.344
53.008
47.48
50.944
47.408
51.432
51.024
48.864
49.44
48.704
49.44
54.432
49.448
51.248
49.352
50.216
53.048
50.224
48.224
50.216
47.112
54.224
49.184
50.528
45.016
51.552
51.224
50.864
48.192
50.032
50.104
51.136
50.712
49.328
49.92
48.224
53.824
48.632
51.616
48.224
49.92
52.648
51.528
46.712
55.72
46.376
53.2
49.952
49.808
51.152
51.432
51.952
50.312
48.416
51.928
50.048
54.344
48.512
45.544
47.928
50.216
52.04
49.2
48.832
56.712
49.352
54.016
49.936
51.344
52.176
52.824
49.712
50.92
46.92
50.648
49.712
53.528
48.112
50.824
47.528
51.432
52.12
48.744
49.496
49.552
47.776
53.576
49.296
48.224
49.8
46.904
55.04
